"{437.9335632324219, 454.4326171875}","{934.952880859375, 356.7770080566406}","{400.6575927734375, 95.91162109375}","{545.4326171875, 159.3380126953125}","{151.23080444335938, 61.60015869140625}","{72.37224578857422, 132.07269287109375}","{332.789306640625, 281.5153503417969}","{311.37188720703125, 323.6590270996094}","{620.108642578125, 351.3050231933594}","{709.8500366210938, 435.5043640136719}","{630.06689453125, 481.5794677734375}","{593.5545654296875, 535.50244140625}","{513.6220703125, 575.6853637695312}","{887.3906860351562, 500.031494140625}","{993.588134765625, 693.6343994140625}"
"{437.5519714355469, 456.2980651855469}","{934.6696166992188, 355.95782470703125}","{399.0556945800781, 96.00628662109375}","{547.3316040039062, 158.429931640625}","{149.8217010498047, 60.796630859375}","{73.62574005126953, 130.65277099609375}","{332.3533935546875, 281.3929443359375}","{311.9331970214844, 325.1192321777344}","{619.4996337890625, 351.36907958984375}","{707.6525268554688, 435.2293701171875}","{629.6514892578125, 482.4313659667969}","{595.7273559570312, 535.765869140625}","{515.6072387695312, 574.2610473632812}","{887.7025146484375, 500.0175476074219}","{996.6806030273438, 691.5714111328125}"
"{436.6441650390625, 456.107666015625}","{935.02099609375, 356.5441589355469}","{398.1051330566406, 93.638916015625}","{544.4171142578125, 158.6944580078125}","{148.3556671142578, 58.39727783203125}","{74.86099243164062, 130.43157958984375}","{334.1309814453125, 281.4137268066406}","{312.98870849609375, 324.9790954589844}","{619.99755859375, 348.6513671875}","{707.9624633789062, 433.0989074707031}","{629.6160888671875, 481.825927734375}","{596.9767456054688, 538.5663452148438}","{515.261962890625, 573.801025390625}","{888.68896484375, 500.50994873046875}","{997.8701171875, 694.2657470703125}"
"{439.5266418457031, 458.9807434082031}","{932.914794921875, 357.2126770019531}","{398.1777038574219, 93.98406982421875}","{543.6390380859375, 158.490478515625}","{146.66932678222656, 61.3465576171875}","{74.98992919921875, 130.8768310546875}","{333.9949035644531, 282.4085998535156}","{312.4471740722656, 326.666748046875}","{619.207275390625, 350.00238037109375}","{706.367919921875, 435.41851806640625}","{627.7306518554688, 482.573486328125}","{596.260498046875, 538.8768920898438}","{514.3129272460938, 575.0155639648438}","{888.0645751953125, 499.92071533203125}","{998.0463256835938, 691.76806640625}"
"{439.8544616699219, 455.7705993652344}","{933.5573120117188, 357.63555908203125}","{398.9640808105469, 94.98870849609375}","{542.3474731445312, 158.640380859375}","{147.52651977539062, 60.6104736328125}","{75.14910125732422, 131.31829833984375}","{335.01312255859375, 284.2901306152344}","{311.6167907714844, 325.29998779296875}","{617.4500732421875, 350.91455078125}","{707.5595092773438, 437.66876220703125}","{628.6343994140625, 482.9925537109375}","{597.5517578125, 540.5072021484375}","{515.8189086914062, 574.786865234375}","{888.5579223632812, 499.2391052246094}","{999.8338623046875, 692.2059936523438}"
"{438.0791320800781, 455.858154296875}","{933.1774291992188, 358.8585205078125}","{400.3082580566406, 94.39251708984375}","{544.8314208984375, 160.53485107421875}","{147.0675048828125, 61.1558837890625}","{76.4222183227539, 130.45526123046875}","{333.04290771484375, 286.3798522949219}","{311.2672119140625, 325.3063049316406}","{616.6085815429688, 353.1383972167969}","{708.3642578125, 437.5692443847656}","{629.5590209960938, 482.5968933105469}","{598.8020629882812, 540.980224609375}","{517.61962890625, 575.9532470703125}","{887.9979858398438, 498.9130859375}","{998.223876953125, 693.0009765625}"
"{437.0672912597656, 453.16387939453125}","{933.3486938476562, 358.1163635253906}","{399.1883850097656, 93.427490234375}","{546.5020141601562, 159.31182861328125}","{146.185302734375, 61.79632568359375}","{75.09197998046875, 128.5518798828125}","{331.1069030761719, 286.6268005371094}","{310.8326721191406, 324.50836181640625}","{614.6287231445312, 350.95672607421875}","{707.6604614257812, 436.7257080078125}","{627.014404296875, 480.9405822753906}","{600.5919799804688, 541.216796875}","{518.1749877929688, 577.8372192382812}","{889.020751953125, 499.0732116699219}","{997.4071655273438, 694.2933959960938}"
"{436.62646484375, 453.760498046875}","{931.8729248046875, 356.0657043457031}","{397.2193908691406, 93.9393310546875}","{543.7758178710938, 157.70928955078125}","{148.6038360595703, 62.5614013671875}","{77.86141967773438, 130.175537109375}","{326.5097961425781, 287.5268859863281}","{310.3292541503906, 323.9853210449219}","{613.20068359375, 352.9716796875}","{708.4240112304688, 438.10174560546875}","{629.1704711914062, 483.1404724121094}","{600.8352661132812, 542.4387817382812}","{518.508056640625, 577.689453125}","{889.1576538085938, 498.7966613769531}","{996.0022583007812, 693.89501953125}"
"{437.5412902832031, 458.25579833984375}","{931.36865234375, 358.8514099121094}","{397.35406494140625, 94.53228759765625}","{544.0164794921875, 157.91168212890625}","{147.7139434814453, 61.761474609375}","{77.36843872070312, 132.10894775390625}","{326.0704040527344, 289.3391418457031}","{310.060302734375, 324.5317077636719}","{613.9060668945312, 354.252685546875}","{705.43896484375, 439.897705078125}","{629.6239624023438, 485.58856201171875}","{601.2766723632812, 541.3516235351562}","{517.7283325195312, 579.3452758789062}","{888.1844482421875, 499.6885986328125}","{994.7633666992188, 693.7003784179688}"
"{439.1178894042969, 459.03533935546875}","{930.6256103515625, 357.8047790527344}","{398.5227966308594, 94.37957763671875}","{545.3223876953125, 157.41845703125}","{148.0340118408203, 64.9422607421875}","{76.32176971435547, 131.9962158203125}","{326.6812438964844, 289.1310119628906}","{310.5963134765625, 325.7136535644531}","{613.7861938476562, 354.1294860839844}","{704.103271484375, 438.734619140625}","{628.9356079101562, 484.72991943359375}","{601.1600952148438, 541.1715087890625}","{518.69873046875, 579.0568237304688}","{886.925537109375, 500.6488037109375}","{995.903564453125, 694.4310302734375}"
"{442.815673828125, 453.3420104980469}","{930.7589111328125, 357.1778259277344}","{398.28594970703125, 95.3323974609375}","{545.959228515625, 157.62493896484375}","{149.4740447998047, 65.181884765625}","{75.58519744873047, 130.74432373046875}","{327.7024230957031, 289.5245666503906}","{309.9110107421875, 324.5435791015625}","{612.7379150390625, 350.8143615722656}","{703.7969970703125, 438.507568359375}","{627.5933837890625, 483.5230712890625}","{602.9977416992188, 538.2423706054688}","{519.6263427734375, 577.83203125}","{887.2918701171875, 500.13238525390625}","{995.6849975585938, 693.18603515625}"
"{444.73516845703125, 449.57171630859375}","{931.2222290039062, 358.94256591796875}","{396.4168395996094, 94.0469970703125}","{544.8543701171875, 158.45709228515625}","{148.7102508544922, 64.824951171875}","{74.29325103759766, 129.95855712890625}","{328.4107971191406, 288.853515625}","{310.66156005859375, 325.4822082519531}","{610.8712158203125, 350.8913269042969}","{704.4710083007812, 438.5951843261719}","{629.5260620117188, 483.01654052734375}","{603.8814697265625, 539.35400390625}","{519.505615234375, 580.203857421875}","{887.3976440429688, 500.14727783203125}","{996.5401000976562, 692.97216796875}"
"{444.73516845703125, 449.57171630859375}","{931.2222290039062, 358.94256591796875}","{396.4168395996094, 94.0469970703125}","{544.8543701171875, 158.45709228515625}","{148.7102508544922, 64.824951171875}","{74.29325103759766, 129.95855712890625}","{328.4107971191406, 288.853515625}","{310.66156005859375, 325.4822082519531}","{610.8712158203125, 350.8913269042969}","{704.4710083007812, 438.5951843261719}","{629.5260620117188, 483.01654052734375}","{603.8814697265625, 539.35400390625}","{519.505615234375, 580.203857421875}","{887.3976440429688, 500.14727783203125}","{996.5401000976562, 692.97216796875}"
"{445.63433837890625, 450.6616516113281}","{930.3959350585938, 360.712890625}","{397.2618713378906, 100.14239501953125}","{547.5922241210938, 158.685791015625}","{146.60597229003906, 65.98040771484375}","{75.39680480957031, 128.61932373046875}","{327.7321472167969, 290.3862609863281}","{312.06561279296875, 326.3736572265625}","{609.74072265625, 350.464111328125}","{702.0172729492188, 439.51214599609375}","{627.7767944335938, 484.2336120605469}","{604.8989868164062, 538.7799072265625}","{518.6622924804688, 580.2844848632812}","{888.0261840820312, 500.1879577636719}","{999.2075805664062, 689.5840454101562}"
"{444.88525390625, 449.7555847167969}","{928.7003784179688, 361.4314880371094}","{399.249755859375, 104.01959228515625}","{547.9296264648438, 156.9970703125}","{146.44300842285156, 68.15325927734375}","{76.38439178466797, 127.52655029296875}","{326.8981628417969, 289.99176025390625}","{311.6107177734375, 325.6474609375}","{611.173828125, 350.1789245605469}","{702.726806640625, 441.7498474121094}","{627.5841064453125, 482.5427551269531}","{607.5003051757812, 538.0228881835938}","{516.9199829101562, 581.588623046875}","{889.541259765625, 499.49798583984375}","{998.249755859375, 688.1014404296875}"
"{442.98114013671875, 451.9477233886719}","{929.4293212890625, 363.0863342285156}","{400.4795227050781, 105.53656005859375}","{544.7225952148438, 158.96649169921875}","{146.42352294921875, 68.28009033203125}","{75.39593505859375, 128.16058349609375}","{328.3574523925781, 290.5537414550781}","{312.5660095214844, 324.12164306640625}","{610.8485717773438, 352.0069580078125}","{701.9569702148438, 441.57525634765625}","{629.2523193359375, 481.61566162109375}","{605.8494262695312, 538.87451171875}","{516.9675903320312, 581.66748046875}","{889.6682739257812, 499.32476806640625}","{998.8825073242188, 687.0192260742188}"
"{441.564208984375, 452.30682373046875}","{929.3804931640625, 361.62884521484375}","{402.7194519042969, 107.17584228515625}","{548.311767578125, 159.00103759765625}","{144.55056762695312, 66.3975830078125}","{74.205810546875, 124.2296142578125}","{327.4158020019531, 290.1767272949219}","{311.7832336425781, 323.82525634765625}","{612.5078735351562, 354.2475280761719}","{703.2523193359375, 440.4385681152344}","{628.8987426757812, 480.6064758300781}","{606.46826171875, 540.7726440429688}","{517.5673828125, 581.9905395507812}","{889.0366821289062, 498.26422119140625}","{998.0101928710938, 685.3259887695312}"
"{443.0367431640625, 451.8670349121094}","{928.9922485351562, 361.4376525878906}","{403.0728759765625, 106.5689697265625}","{550.8610229492188, 159.005126953125}","{144.8209991455078, 66.80377197265625}","{74.13097381591797, 122.48419189453125}","{326.0860290527344, 288.5282287597656}","{310.72503662109375, 326.42657470703125}","{611.5940551757812, 354.2831115722656}","{702.1271362304688, 438.96221923828125}","{630.569580078125, 481.693359375}","{608.2598876953125, 538.8305053710938}","{515.8309326171875, 578.6309814453125}","{888.3304443359375, 499.4046630859375}","{997.2948608398438, 687.4867553710938}"
"{443.6925964355469, 454.7390441894531}","{925.2252197265625, 358.69769287109375}","{402.1426696777344, 106.2490234375}","{550.990234375, 160.44061279296875}","{146.24160766601562, 66.44061279296875}","{74.4212875366211, 120.71722412109375}","{325.09112548828125, 289.5490417480469}","{310.90679931640625, 324.1437072753906}","{616.013671875, 352.9521179199219}","{701.728515625, 439.6950378417969}","{632.2824096679688, 479.1534729003906}","{606.255126953125, 538.7816162109375}","{514.2420043945312, 580.0851440429688}","{887.1558837890625, 499.9773864746094}","{995.908935546875, 687.7166748046875}"
"{444.3557434082031, 453.8138732910156}","{925.3443603515625, 355.554931640625}","{403.0960998535156, 107.18585205078125}","{550.3659057617188, 159.87554931640625}","{145.4477996826172, 67.2218017578125}","{77.76602172851562, 121.95050048828125}","{325.4601745605469, 289.03338623046875}","{311.33367919921875, 324.7589111328125}","{616.9497680664062, 352.5220947265625}","{701.1480102539062, 438.6308898925781}","{632.117431640625, 478.4432067871094}","{607.1143798828125, 539.5284423828125}","{514.2911987304688, 578.955078125}","{887.1854248046875, 499.43798828125}","{995.33984375, 687.3873901367188}"
"{445.2837829589844, 455.04974365234375}","{925.1622924804688, 354.5728759765625}","{399.59197998046875, 107.20361328125}","{549.404541015625, 161.32464599609375}","{143.8382568359375, 68.2103271484375}","{76.6523208618164, 120.14471435546875}","{323.27239990234375, 288.1858825683594}","{310.5789794921875, 325.04632568359375}","{617.722412109375, 352.1891174316406}","{701.4002075195312, 438.0464172363281}","{631.3095092773438, 478.5474548339844}","{606.5770874023438, 539.5196533203125}","{514.13525390625, 578.8507690429688}","{888.5553588867188, 499.6139831542969}","{995.6295776367188, 686.1658935546875}"
"{444.23895263671875, 454.4450988769531}","{926.9752807617188, 354.0943298339844}","{401.88372802734375, 104.13079833984375}","{547.7263793945312, 161.5655517578125}","{144.81585693359375, 68.9517822265625}","{76.70022583007812, 120.34991455078125}","{321.81414794921875, 287.9619445800781}","{310.7603759765625, 324.9386291503906}","{617.2736206054688, 351.4429016113281}","{701.9291381835938, 436.547119140625}","{631.8190307617188, 478.82073974609375}","{606.010986328125, 540.3580322265625}","{514.8690185546875, 579.7059936523438}","{888.7416381835938, 499.2073059082031}","{994.9832153320312, 687.2852172851562}"
"{444.0472106933594, 454.70269775390625}","{927.8120727539062, 354.15924072265625}","{403.0697326660156, 104.2752685546875}","{548.2195434570312, 160.83135986328125}","{144.95594787597656, 68.22271728515625}","{75.55594635009766, 117.931396484375}","{321.41888427734375, 287.1871337890625}","{311.486083984375, 325.7931213378906}","{619.6610717773438, 352.7215576171875}","{701.0870361328125, 435.9296569824219}","{630.3524169921875, 477.8863525390625}","{607.5241088867188, 541.0347900390625}","{515.7012329101562, 582.1151123046875}","{888.7833251953125, 498.97515869140625}","{995.1263427734375, 688.525634765625}"
"{444.9664306640625, 453.4356994628906}","{927.814208984375, 354.64996337890625}","{402.7917175292969, 102.00994873046875}","{548.146484375, 156.67120361328125}","{146.11373901367188, 67.5302734375}","{74.75260162353516, 118.0751953125}","{322.7637023925781, 287.3634033203125}","{310.96490478515625, 325.8218078613281}","{621.6238403320312, 353.19342041015625}","{698.396484375, 434.6562194824219}","{629.4637451171875, 476.6637268066406}","{607.1362915039062, 542.6051025390625}","{516.4249267578125, 581.3969116210938}","{887.8585205078125, 499.5789489746094}","{995.49365234375, 687.6052856445312}"
"{446.63751220703125, 448.9967956542969}","{928.3525390625, 353.58148193359375}","{403.3313903808594, 101.09136962890625}","{547.5472412109375, 157.759033203125}","{147.76051330566406, 67.06097412109375}","{74.21602630615234, 117.494873046875}","{323.46661376953125, 287.1178283691406}","{310.9842834472656, 325.9310607910156}","{622.77685546875, 353.7662353515625}","{698.7657470703125, 436.0768737792969}","{629.1576538085938, 478.6190185546875}","{605.7880859375, 541.2654418945312}","{516.62109375, 582.836669921875}","{887.8089599609375, 499.1402893066406}","{994.184814453125, 688.2640991210938}"
"{445.988037109375, 453.9270935058594}","{928.8624267578125, 353.419189453125}","{401.2153015136719, 102.87384033203125}","{547.2920532226562, 155.83282470703125}","{147.48760986328125, 68.867431640625}","{73.99381256103516, 116.97930908203125}","{324.7539978027344, 287.3268127441406}","{311.384033203125, 325.38311767578125}","{623.0391845703125, 352.6286315917969}","{700.10107421875, 433.7866516113281}","{630.199951171875, 478.5485534667969}","{606.2274780273438, 540.0797729492188}","{517.2215576171875, 582.9654541015625}","{887.0560302734375, 500.35870361328125}","{993.974609375, 687.2382202148438}"
"{445.9474792480469, 451.7546081542969}","{928.1865234375, 352.58599853515625}","{401.5865783691406, 103.5946044921875}","{545.6466064453125, 155.291015625}","{145.09866333007812, 68.13385009765625}","{73.25188446044922, 115.34368896484375}","{325.8771667480469, 285.3995056152344}","{310.6953430175781, 325.0146179199219}","{624.1763305664062, 354.4159851074219}","{698.8528442382812, 434.379638671875}","{629.2322387695312, 478.0716857910156}","{607.5721435546875, 541.720458984375}","{517.80078125, 583.8191528320312}","{888.078125, 499.3490295410156}","{995.2360229492188, 686.9005126953125}"
"{446.7429504394531, 449.6605224609375}","{924.8468017578125, 352.9051208496094}","{399.0419921875, 102.70892333984375}","{544.3577270507812, 155.53717041015625}","{145.4510040283203, 66.73907470703125}","{73.56476593017578, 115.625732421875}","{327.7383117675781, 287.6741638183594}","{310.6955871582031, 324.5356750488281}","{622.5665893554688, 354.89532470703125}","{697.5795288085938, 435.3086242675781}","{629.4420776367188, 478.3182678222656}","{608.5056762695312, 540.906005859375}","{517.9650268554688, 580.9752197265625}","{887.4488525390625, 499.4466857910156}","{995.35595703125, 684.6311645507812}"
"{445.1392517089844, 451.1306457519531}","{926.737060546875, 352.43450927734375}","{400.0724792480469, 103.13525390625}","{545.778076171875, 155.531005859375}","{143.95327758789062, 68.55078125}","{72.82508850097656, 116.3753662109375}","{326.80755615234375, 286.8747863769531}","{311.2295837402344, 324.957763671875}","{621.4847412109375, 355.0862731933594}","{696.1140747070312, 431.71221923828125}","{629.5812377929688, 478.3229064941406}","{608.3839111328125, 539.6649169921875}","{518.0670166015625, 581.275390625}","{887.7950439453125, 498.8656311035156}","{993.988525390625, 684.18408203125}"
"{444.3740234375, 451.259033203125}","{927.8458251953125, 352.3246154785156}","{401.18975830078125, 103.72174072265625}","{544.8197021484375, 155.25103759765625}","{143.61361694335938, 68.8294677734375}","{74.72737121582031, 117.6181640625}","{328.8351745605469, 287.1860656738281}","{309.7845764160156, 325.93316650390625}","{623.49951171875, 355.2835388183594}","{699.018310546875, 433.6380310058594}","{630.125732421875, 479.20953369140625}","{609.58203125, 539.6343383789062}","{517.190673828125, 581.4480590820312}","{887.5237426757812, 500.0831604003906}","{995.004150390625, 681.26953125}"
"{445.1318054199219, 450.4861755371094}","{926.8102416992188, 350.7126159667969}","{402.8880920410156, 103.09912109375}","{545.0507202148438, 152.51171875}","{143.9303741455078, 69.25494384765625}","{76.38314819335938, 118.780029296875}","{330.6885070800781, 286.4444274902344}","{309.5337829589844, 325.324951171875}","{623.6406860351562, 352.697265625}","{697.9637451171875, 433.4978942871094}","{630.6395874023438, 479.7664794921875}","{610.69482421875, 536.34375}","{518.6065063476562, 583.0892944335938}","{887.5403442382812, 500.0120544433594}","{995.1537475585938, 681.8475341796875}"
"{445.8482360839844, 447.94403076171875}","{926.2225952148438, 353.47491455078125}","{403.2007141113281, 100.4439697265625}","{544.1514282226562, 151.24322509765625}","{144.92974853515625, 70.17852783203125}","{76.72069549560547, 116.24102783203125}","{329.8458251953125, 286.93060302734375}","{311.21038818359375, 326.28057861328125}","{624.5037841796875, 350.1728820800781}","{698.4598388671875, 434.62152099609375}","{628.968994140625, 478.7617492675781}","{612.6011352539062, 535.6865844726562}","{519.5895385742188, 581.9566650390625}","{888.71435546875, 499.12237548828125}","{993.3975830078125, 682.8549194335938}"
"{447.6119384765625, 448.61376953125}","{927.81689453125, 352.3572692871094}","{401.53997802734375, 101.43548583984375}","{545.5357666015625, 151.56982421875}","{145.2007598876953, 69.03070068359375}","{74.54572296142578, 115.89471435546875}","{330.5118103027344, 286.7937927246094}","{311.3250732421875, 325.08575439453125}","{625.9317626953125, 350.6280822753906}","{695.8690795898438, 433.0117492675781}","{627.6629028320312, 478.08148193359375}","{613.6767578125, 538.503173828125}","{519.80322265625, 581.94287109375}","{887.657470703125, 498.98046875}","{993.1834716796875, 685.1996459960938}"
"{449.42828369140625, 448.64373779296875}","{926.6961669921875, 353.3966064453125}","{401.9727783203125, 99.49371337890625}","{545.1241455078125, 148.960205078125}","{145.11143493652344, 66.77447509765625}","{76.64965057373047, 114.25738525390625}","{329.8936462402344, 290.6279296875}","{311.6423034667969, 324.63818359375}","{627.131591796875, 350.45269775390625}","{695.166259765625, 431.5940856933594}","{628.4256591796875, 478.20367431640625}","{615.6602172851562, 539.6098022460938}","{519.3289184570312, 582.4461669921875}","{888.1583862304688, 498.67535400390625}","{992.8637084960938, 685.6082153320312}"
"{452.09130859375, 448.1933288574219}","{925.4754028320312, 353.98785400390625}","{401.95306396484375, 100.835205078125}","{547.3677368164062, 151.38934326171875}","{146.09498596191406, 66.12066650390625}","{76.11168670654297, 112.9639892578125}","{329.3299255371094, 287.1466979980469}","{312.0160827636719, 324.3707275390625}","{626.0269775390625, 350.8197937011719}","{695.9349365234375, 432.0186767578125}","{629.9359130859375, 481.08001708984375}","{617.5249633789062, 539.5366821289062}","{519.267822265625, 583.3009643554688}","{888.0564575195312, 499.5098571777344}","{993.0431518554688, 684.9367065429688}"
"{450.7400207519531, 447.3877258300781}","{926.6427001953125, 355.13104248046875}","{401.1331787109375, 103.1348876953125}","{545.568115234375, 152.72381591796875}","{147.37681579589844, 63.86456298828125}","{75.3952865600586, 114.53704833984375}","{329.6783142089844, 288.9864501953125}","{310.8451232910156, 324.70550537109375}","{626.395263671875, 349.84979248046875}","{695.3812255859375, 430.969482421875}","{628.0103149414062, 480.676025390625}","{616.697998046875, 540.5330810546875}","{518.220458984375, 581.99169921875}","{888.3104248046875, 499.8519592285156}","{993.3761596679688, 686.3145751953125}"
"{451.3172912597656, 448.21142578125}","{927.5797119140625, 355.39862060546875}","{401.189453125, 104.66748046875}","{548.4892578125, 150.6944580078125}","{147.00885009765625, 64.23895263671875}","{74.41131591796875, 116.14501953125}","{329.48773193359375, 288.7681884765625}","{311.5148010253906, 324.6604309082031}","{627.6439819335938, 350.1310119628906}","{695.3655395507812, 428.7442932128906}","{629.4176635742188, 480.578369140625}","{617.1970825195312, 539.876708984375}","{516.8834838867188, 581.4458618164062}","{888.87158203125, 498.10113525390625}","{992.9412231445312, 685.9534301757812}"
"{450.61370849609375, 448.5020446777344}","{926.1046752929688, 354.57037353515625}","{397.921630859375, 102.53106689453125}","{547.98095703125, 149.96539306640625}","{147.8607635498047, 65.57208251953125}","{73.83442687988281, 117.94873046875}","{328.3805847167969, 286.80718994140625}","{310.9711608886719, 325.385498046875}","{625.9004516601562, 346.6658020019531}","{695.1019287109375, 430.9129333496094}","{629.2296752929688, 480.13775634765625}","{617.3843994140625, 539.7415771484375}","{516.8123779296875, 582.1356201171875}","{888.830078125, 499.20721435546875}","{991.0608520507812, 688.7089233398438}"
"{451.93743896484375, 446.8018493652344}","{926.9710693359375, 353.032958984375}","{399.1564025878906, 100.69110107421875}","{547.739501953125, 150.69158935546875}","{148.89559936523438, 64.109130859375}","{73.10296630859375, 119.141845703125}","{328.7579040527344, 290.5006408691406}","{310.35009765625, 325.5181884765625}","{626.29736328125, 348.2055358886719}","{693.9215087890625, 431.1197814941406}","{630.0496826171875, 479.7028503417969}","{615.7701416015625, 535.944580078125}","{517.258056640625, 583.8772583007812}","{887.6590576171875, 499.0602722167969}","{991.8643188476562, 688.6687622070312}"
"{452.18084716796875, 446.73126220703125}","{928.4801635742188, 351.634521484375}","{399.9812927246094, 99.743408203125}","{547.0499877929688, 148.753662109375}","{150.3213653564453, 62.6531982421875}","{72.69304656982422, 119.3016357421875}","{327.01373291015625, 290.0799560546875}","{311.79083251953125, 325.09820556640625}","{624.829345703125, 347.4993591308594}","{692.3521118164062, 431.17236328125}","{630.740478515625, 476.9745788574219}","{615.65576171875, 536.62744140625}","{515.7081298828125, 584.208984375}","{888.30322265625, 499.8726806640625}","{993.640625, 688.8283081054688}"
"{452.18084716796875, 446.73126220703125}","{928.4801635742188, 351.634521484375}","{399.9812927246094, 99.743408203125}","{547.0499877929688, 148.753662109375}","{150.3213653564453, 62.6531982421875}","{72.69304656982422, 119.3016357421875}","{327.01373291015625, 290.0799560546875}","{311.79083251953125, 325.09820556640625}","{624.829345703125, 347.4993591308594}","{692.3521118164062, 431.17236328125}","{630.740478515625, 476.9745788574219}","{615.65576171875, 536.62744140625}","{515.7081298828125, 584.208984375}","{888.30322265625, 499.8726806640625}","{993.640625, 688.8283081054688}"
"{451.155029296875, 445.5154113769531}","{928.4539184570312, 347.9851379394531}","{401.5718688964844, 100.90411376953125}","{545.3314208984375, 144.75152587890625}","{150.26336669921875, 61.4339599609375}","{69.46605682373047, 117.11328125}","{328.8996276855469, 288.9559631347656}","{311.52728271484375, 324.6966247558594}","{625.8701782226562, 346.626708984375}","{694.1975708007812, 430.08642578125}","{630.9362182617188, 478.4395446777344}","{613.971923828125, 536.84228515625}","{518.3478393554688, 585.896240234375}","{888.2464599609375, 499.047119140625}","{996.7828979492188, 686.7274169921875}"
"{453.13189697265625, 446.23675537109375}","{929.6883544921875, 348.6600341796875}","{403.02923583984375, 100.7825927734375}","{546.1741333007812, 143.71929931640625}","{146.83079528808594, 61.7203369140625}","{68.58799743652344, 117.11505126953125}","{327.2171325683594, 287.51318359375}","{310.7428894042969, 325.7356872558594}","{630.1595458984375, 347.8211364746094}","{693.7874755859375, 428.9228210449219}","{630.38232421875, 478.8291015625}","{614.08349609375, 536.902099609375}","{518.2969360351562, 587.0047607421875}","{888.3670043945312, 499.6546936035156}","{996.9818115234375, 686.6617431640625}"
"{455.03253173828125, 446.66766357421875}","{930.6529541015625, 351.3050842285156}","{403.0295715332031, 102.12078857421875}","{548.2496948242188, 141.864990234375}","{147.6476287841797, 63.7664794921875}","{68.15132141113281, 118.716796875}","{325.0062561035156, 285.4241943359375}","{310.6816711425781, 326.0168762207031}","{632.7789916992188, 347.595703125}","{693.4957275390625, 428.48919677734375}","{629.9578247070312, 479.4095458984375}","{614.7940673828125, 535.7000732421875}","{517.895263671875, 587.0348510742188}","{888.8519287109375, 500.19683837890625}","{996.6971435546875, 686.92333984375}"
"{455.1394348144531, 445.19183349609375}","{931.5775146484375, 351.68682861328125}","{402.5162048339844, 102.8663330078125}","{550.6312255859375, 142.7154541015625}","{147.24647521972656, 65.462646484375}","{68.61546325683594, 119.8951416015625}","{325.0992431640625, 285.33551025390625}","{310.3086242675781, 326.5484313964844}","{633.1487426757812, 346.26507568359375}","{693.7796630859375, 429.31463623046875}","{631.3161010742188, 478.6855163574219}","{615.0997314453125, 534.8240356445312}","{519.208984375, 586.35791015625}","{888.6932983398438, 499.6972961425781}","{996.0532836914062, 686.9235229492188}"
"{455.9157409667969, 447.8127136230469}","{931.2498779296875, 351.7638854980469}","{402.3755798339844, 102.64971923828125}","{552.8687133789062, 140.5819091796875}","{145.7241973876953, 66.4510498046875}","{70.33196258544922, 121.54571533203125}","{325.7320556640625, 286.34210205078125}","{310.7961730957031, 325.73028564453125}","{634.8356323242188, 347.1778259277344}","{696.2536010742188, 429.2513427734375}","{628.2643432617188, 480.9908752441406}","{614.0861206054688, 535.328857421875}","{518.2966918945312, 586.433349609375}","{887.8640747070312, 500.4459228515625}","{998.0361938476562, 690.2965087890625}"
"{454.9417724609375, 447.04345703125}","{930.7184448242188, 351.4508056640625}","{402.21356201171875, 102.70245361328125}","{551.2620239257812, 141.1317138671875}","{144.9737091064453, 68.70416259765625}","{71.85397338867188, 118.824951171875}","{325.99371337890625, 283.6499938964844}","{310.42657470703125, 323.7110290527344}","{634.6243286132812, 345.7480773925781}","{694.6626586914062, 429.1918029785156}","{628.6473388671875, 481.0570983886719}","{613.04345703125, 536.5357666015625}","{515.0447998046875, 586.239501953125}","{887.0640869140625, 499.4404602050781}","{998.620849609375, 692.070068359375}"
"{457.24609375, 447.3515319824219}","{931.2119140625, 354.01904296875}","{403.6716613769531, 101.65032958984375}","{550.6619262695312, 140.1663818359375}","{144.86708068847656, 67.67431640625}","{72.25949096679688, 120.24981689453125}","{324.397216796875, 285.2469482421875}","{311.1365051269531, 325.20843505859375}","{635.3479614257812, 343.97686767578125}","{693.4193115234375, 428.85382080078125}","{627.0906372070312, 481.484619140625}","{612.0396728515625, 533.5985717773438}","{515.48779296875, 584.5779418945312}","{887.181884765625, 499.9894104003906}","{998.751708984375, 692.3455810546875}"
"{457.39251708984375, 445.4913330078125}","{930.664794921875, 355.1376037597656}","{402.81427001953125, 101.09368896484375}","{549.5027465820312, 139.35467529296875}","{143.78402709960938, 65.68682861328125}","{71.91366577148438, 121.60736083984375}","{322.15771484375, 282.0628967285156}","{309.9730529785156, 324.8051452636719}","{634.6314697265625, 343.8876953125}","{694.653564453125, 426.0274658203125}","{627.4395141601562, 482.2668762207031}","{611.562255859375, 534.1246337890625}","{516.666748046875, 586.0833740234375}","{886.7264404296875, 500.17840576171875}","{998.33935546875, 689.9091186523438}"
