"{902.8553157474021, 470.86810551558756}","{924.1374900079936, 176.19184652278182}","{631.0983213429256, 485.60191846522787}","{560.7034372501998, 199.1111111111111}","{434.6474820143885, 277.69144684252603}","{233.28537170263786, 128.71622701838533}","{459.2038369304556, 323.5299760191847}","{185.80975219824137, 398.83613109512396}","{38.47162270183854, 395.5619504396483}","{72.85051958433253, 664.0447641886492}","{27.01199040767385, 649.3109512390089}"
"{914.3815307617188, 464.0649719238281}","{937.0361328125, 182.797119140625}","{620.3667602539062, 493.6118469238281}","{567.1978149414062, 207.19403076171875}","{430.16680908203125, 250.43157958984375}","{236.0660400390625, 126.79437255859375}","{456.7106628417969, 323.12078857421875}","{177.15005493164062, 399.6033630371094}","{38.69024658203125, 402.7150573730469}","{72.17744445800781, 648.2997436523438}","{19.74968147277832, 652.2655029296875}"
"{914.7152099609375, 465.16064453125}","{937.60302734375, 183.81842041015625}","{619.962646484375, 492.8527526855469}","{567.8067016601562, 207.1923828125}","{428.5081787109375, 251.6041259765625}","{237.14268493652344, 126.99884033203125}","{457.9998474121094, 322.3056945800781}","{178.10617065429688, 398.6100158691406}","{38.86519241333008, 403.2735290527344}","{71.30990600585938, 648.59521484375}","{19.05695343017578, 651.771484375}"
"{914.70654296875, 464.81982421875}","{939.4525756835938, 185.138427734375}","{621.2330322265625, 492.40643310546875}","{567.3071899414062, 206.37017822265625}","{427.7893981933594, 253.19775390625}","{238.03927612304688, 128.4368896484375}","{458.416748046875, 322.7418518066406}","{174.3827362060547, 398.9239501953125}","{41.012428283691406, 403.6853942871094}","{71.7948226928711, 650.1965942382812}","{18.919631958007812, 650.2850952148438}"
"{914.5685424804688, 465.54229736328125}","{940.3130493164062, 183.27325439453125}","{619.9846801757812, 492.8357849121094}","{564.2230834960938, 208.59259033203125}","{426.1229553222656, 251.74798583984375}","{238.59597778320312, 129.5340576171875}","{455.7698974609375, 321.819091796875}","{173.29171752929688, 399.4020690917969}","{38.55393981933594, 402.4605712890625}","{73.4496841430664, 652.233642578125}","{21.079511642456055, 650.6910400390625}"
"{914.581298828125, 465.89599609375}","{940.7506103515625, 180.1099853515625}","{619.6887817382812, 493.5387878417969}","{563.2308349609375, 206.800537109375}","{426.5328674316406, 251.25537109375}","{238.4303741455078, 128.36187744140625}","{454.44537353515625, 321.8271484375}","{173.04893493652344, 397.5442810058594}","{38.81266784667969, 402.3978576660156}","{74.13705444335938, 652.1414184570312}","{20.53631019592285, 650.3226318359375}"
"{915.6130981445312, 465.0751647949219}","{941.50439453125, 182.207275390625}","{617.97705078125, 495.380859375}","{562.3640747070312, 204.79345703125}","{426.62371826171875, 252.4097900390625}","{235.8980712890625, 127.09893798828125}","{454.7050476074219, 321.7594909667969}","{172.19386291503906, 396.2338562011719}","{42.02688980102539, 403.0409240722656}","{75.28025817871094, 651.3634643554688}","{23.453838348388672, 650.2088623046875}"
"{915.4322509765625, 465.0731201171875}","{940.7322998046875, 180.70452880859375}","{617.7842407226562, 497.4895935058594}","{561.0584106445312, 206.5675048828125}","{424.363525390625, 252.10198974609375}","{239.3295440673828, 128.94134521484375}","{455.6497802734375, 321.636962890625}","{173.38583374023438, 395.25421142578125}","{41.992271423339844, 401.890869140625}","{74.9598617553711, 652.7959594726562}","{20.320476531982422, 648.555419921875}"
"{915.4322509765625, 465.0731201171875}","{940.7322998046875, 180.70452880859375}","{617.7842407226562, 497.4895935058594}","{561.0584106445312, 206.5675048828125}","{424.363525390625, 252.10198974609375}","{239.3295440673828, 128.94134521484375}","{455.6497802734375, 321.636962890625}","{173.38583374023438, 395.25421142578125}","{41.992271423339844, 401.890869140625}","{74.9598617553711, 652.7959594726562}","{20.320476531982422, 648.555419921875}"
"{914.9185791015625, 462.8028259277344}","{945.2816162109375, 182.47222900390625}","{616.2901000976562, 496.1925048828125}","{558.7665405273438, 206.11053466796875}","{424.1733093261719, 253.95196533203125}","{240.1245574951172, 130.12542724609375}","{454.88140869140625, 321.2023010253906}","{175.1966552734375, 399.68011474609375}","{44.493656158447266, 403.67431640625}","{76.799560546875, 655.328125}","{20.025917053222656, 649.9713745117188}"
"{914.0684814453125, 464.78680419921875}","{945.4385986328125, 183.6861572265625}","{618.1138916015625, 497.09246826171875}","{559.0545043945312, 203.3060302734375}","{423.70489501953125, 252.7391357421875}","{239.60179138183594, 130.00091552734375}","{456.19097900390625, 320.5451354980469}","{175.80760192871094, 397.48553466796875}","{43.02814483642578, 401.6898498535156}","{78.03470611572266, 654.430908203125}","{21.334861755371094, 649.5185546875}"
"{913.0779418945312, 464.29913330078125}","{946.2727661132812, 185.81634521484375}","{618.810546875, 497.416015625}","{558.5906372070312, 200.231689453125}","{425.06585693359375, 251.8565673828125}","{238.4473876953125, 129.37835693359375}","{456.4457702636719, 320.4685974121094}","{174.5522918701172, 397.6402587890625}","{42.92034912109375, 401.5334167480469}","{73.36859893798828, 653.6357421875}","{22.206886291503906, 650.133544921875}"
"{911.8838500976562, 463.4712219238281}","{947.4213256835938, 186.927001953125}","{620.8108520507812, 498.9457702636719}","{559.06982421875, 200.35552978515625}","{424.31732177734375, 251.64007568359375}","{238.38864135742188, 129.65692138671875}","{455.9971923828125, 320.0146179199219}","{176.923095703125, 395.7331237792969}","{40.793453216552734, 401.94000244140625}","{72.88526916503906, 657.4923706054688}","{24.179306030273438, 646.9000854492188}"
"{910.8909301757812, 462.6539306640625}","{948.2870483398438, 187.02569580078125}","{618.7741088867188, 497.74334716796875}","{557.5213623046875, 199.58905029296875}","{425.2022705078125, 251.056396484375}","{239.4623565673828, 131.53619384765625}","{457.1410217285156, 321.98138427734375}","{174.61854553222656, 397.2878112792969}","{41.26879119873047, 401.2507019042969}","{74.50000762939453, 655.9140014648438}","{26.664112091064453, 646.7839965820312}"
"{909.0005493164062, 463.3878479003906}","{947.497314453125, 186.36669921875}","{616.6334228515625, 499.3514709472656}","{557.90625, 200.18994140625}","{425.3984069824219, 251.4766845703125}","{239.72752380371094, 130.23046875}","{457.1285095214844, 321.768310546875}","{172.433837890625, 395.4154357910156}","{39.88289260864258, 401.24432373046875}","{73.71256256103516, 654.4942016601562}","{27.624582290649414, 648.0247192382812}"
"{908.9649658203125, 463.1022033691406}","{948.087890625, 186.04010009765625}","{618.7044067382812, 501.5096130371094}","{556.723388671875, 200.15484619140625}","{425.8678283691406, 248.13665771484375}","{241.03599548339844, 130.55078125}","{455.564453125, 323.1363220214844}","{175.78944396972656, 393.2762145996094}","{39.96440505981445, 401.2009582519531}","{72.95948791503906, 652.1886596679688}","{30.13081169128418, 647.631591796875}"
"{907.170166015625, 461.2584228515625}","{947.582275390625, 187.16961669921875}","{618.79931640625, 503.57159423828125}","{557.5767211914062, 201.61676025390625}","{426.30767822265625, 249.10272216796875}","{240.23526000976562, 130.84423828125}","{454.73980712890625, 324.342041015625}","{175.09776306152344, 392.8674621582031}","{40.755882263183594, 402.28472900390625}","{72.56251525878906, 650.6121826171875}","{28.766769409179688, 649.9970703125}"
"{904.7849731445312, 461.66552734375}","{947.0297241210938, 187.25982666015625}","{616.6370849609375, 506.4574279785156}","{558.4150390625, 201.93280029296875}","{426.3979187011719, 249.43865966796875}","{239.59103393554688, 133.2352294921875}","{457.5743408203125, 323.17230224609375}","{177.1466827392578, 392.0157165527344}","{41.5628776550293, 400.3722229003906}","{72.15682983398438, 650.65966796875}","{28.066051483154297, 649.266357421875}"
"{904.178955078125, 461.9551696777344}","{948.1483764648438, 187.158447265625}","{619.0376586914062, 505.59344482421875}","{558.8057861328125, 200.89971923828125}","{425.87701416015625, 250.66925048828125}","{238.15945434570312, 132.93133544921875}","{459.91729736328125, 321.3514709472656}","{179.40403747558594, 390.9593200683594}","{44.60356140136719, 398.6186828613281}","{71.15756225585938, 650.2767333984375}","{27.422576904296875, 648.2225952148438}"
"{902.497802734375, 460.1277160644531}","{948.8632202148438, 187.6204833984375}","{619.4415283203125, 505.25885009765625}","{558.2589111328125, 200.63629150390625}","{424.6172790527344, 248.93231201171875}","{238.63294982910156, 134.3387451171875}","{460.414794921875, 323.2508544921875}","{179.1931915283203, 390.93017578125}","{44.03858184814453, 399.0167236328125}","{74.79524993896484, 648.8387451171875}","{27.257123947143555, 649.5625}"
"{901.7776489257812, 461.8019104003906}","{948.5716552734375, 186.3726806640625}","{618.8951416015625, 505.30859375}","{558.971435546875, 199.80792236328125}","{423.4549560546875, 248.40228271484375}","{238.26419067382812, 135.298583984375}","{461.2995910644531, 325.7115478515625}","{177.2869110107422, 389.9517822265625}","{43.72203063964844, 400.46759033203125}","{74.92967224121094, 648.70947265625}","{26.910547256469727, 648.8204345703125}"
"{902.4262084960938, 460.8175964355469}","{949.0254516601562, 187.090576171875}","{620.1038818359375, 505.1763916015625}","{558.6611938476562, 201.31146240234375}","{421.78765869140625, 247.0933837890625}","{237.8692626953125, 137.15301513671875}","{462.4884338378906, 324.71197509765625}","{177.65892028808594, 388.6976013183594}","{43.65589141845703, 401.48809814453125}","{72.65364074707031, 650.5925903320312}","{28.362586975097656, 650.3745727539062}"
"{902.3195190429688, 460.86883544921875}","{948.44970703125, 187.06927490234375}","{620.9169311523438, 505.10198974609375}","{557.7481079101562, 198.160888671875}","{424.2146911621094, 246.7874755859375}","{239.025634765625, 136.65380859375}","{462.79254150390625, 323.572509765625}","{179.90243530273438, 387.8821716308594}","{43.2467041015625, 402.8607177734375}","{74.48531341552734, 651.1761474609375}","{31.601770401000977, 650.5404663085938}"
"{902.3195190429688, 460.86883544921875}","{948.44970703125, 187.06927490234375}","{620.9169311523438, 505.10198974609375}","{557.7481079101562, 198.160888671875}","{424.2146911621094, 246.7874755859375}","{239.025634765625, 136.65380859375}","{462.79254150390625, 323.572509765625}","{179.90243530273438, 387.8821716308594}","{43.2467041015625, 402.8607177734375}","{74.48531341552734, 651.1761474609375}","{31.601770401000977, 650.5404663085938}"
"{901.9246215820312, 461.6396179199219}","{946.1476440429688, 186.96234130859375}","{620.9834594726562, 502.105224609375}","{557.1804809570312, 200.94110107421875}","{423.7891845703125, 243.73370361328125}","{240.1800079345703, 135.8134765625}","{461.7938537597656, 325.0767517089844}","{176.12913513183594, 384.7806091308594}","{44.77666091918945, 405.575439453125}","{70.49951934814453, 649.4678955078125}","{32.05928421020508, 649.7830200195312}"
"{903.2171630859375, 461.2987976074219}","{946.5240478515625, 186.16851806640625}","{622.582763671875, 502.6832275390625}","{557.0188598632812, 199.95367431640625}","{423.9259948730469, 242.80853271484375}","{239.81671142578125, 134.90423583984375}","{463.3460388183594, 326.5560302734375}","{178.7271270751953, 384.1317443847656}","{44.30516815185547, 405.0771484375}","{70.67230224609375, 651.2870483398438}","{32.93507385253906, 651.1387939453125}"
"{902.8447265625, 461.1628112792969}","{945.5559692382812, 186.2752685546875}","{625.335205078125, 501.1927795410156}","{555.54443359375, 201.7437744140625}","{423.81298828125, 243.363037109375}","{239.03781127929688, 133.50048828125}","{463.78900146484375, 325.3085632324219}","{179.00027465820312, 382.0326843261719}","{43.092987060546875, 406.6017150878906}","{71.01983642578125, 651.5133056640625}","{29.875289916992188, 648.9049072265625}"
"{904.6581420898438, 462.7912902832031}","{945.8907470703125, 186.394775390625}","{624.591064453125, 503.73651123046875}","{555.4426879882812, 200.95599365234375}","{425.1546936035156, 242.8948974609375}","{240.09385681152344, 134.3828125}","{463.9970703125, 327.5787048339844}","{179.59512329101562, 383.1130065917969}","{43.12357711791992, 406.8260498046875}","{68.785888671875, 653.687255859375}","{30.339523315429688, 652.2415771484375}"
"{903.0985717773438, 461.8141784667969}","{945.109375, 185.46014404296875}","{620.8560791015625, 504.375244140625}","{553.7471313476562, 200.59979248046875}","{425.5423278808594, 242.3463134765625}","{239.26852416992188, 134.05377197265625}","{463.7005920410156, 326.3211975097656}","{179.05160522460938, 382.85052490234375}","{41.787994384765625, 404.93719482421875}","{67.24425506591797, 651.5643920898438}","{30.484893798828125, 652.5824584960938}"
"{902.2543334960938, 463.8438720703125}","{946.1166381835938, 186.2916259765625}","{620.8416137695312, 502.26910400390625}","{553.7411499023438, 198.20050048828125}","{424.9521179199219, 243.127197265625}","{239.6491241455078, 131.9407958984375}","{464.28338623046875, 326.3106994628906}","{176.36529541015625, 384.235595703125}","{43.4283332824707, 405.2028503417969}","{67.7088623046875, 650.2177734375}","{27.600963592529297, 652.7341918945312}"
"{901.7959594726562, 465.2857971191406}","{945.6971435546875, 188.4488525390625}","{622.917236328125, 503.3172302246094}","{554.7163696289062, 199.4598388671875}","{427.0144348144531, 244.15985107421875}","{237.6132049560547, 130.73492431640625}","{464.4822082519531, 328.3792419433594}","{174.1151885986328, 383.8505859375}","{43.1035041809082, 404.307861328125}","{67.86052703857422, 649.7279052734375}","{26.465970993041992, 654.265625}"
"{902.0425415039062, 464.00701904296875}","{946.8453979492188, 189.0877685546875}","{621.3868408203125, 503.578369140625}","{553.3128051757812, 196.03509521484375}","{430.6348571777344, 244.90673828125}","{236.2237548828125, 128.66107177734375}","{463.8838806152344, 329.59844970703125}","{171.65960693359375, 383.82513427734375}","{43.472129821777344, 406.64788818359375}","{68.80313873291016, 651.484375}","{25.99251937866211, 651.4931030273438}"
"{902.0425415039062, 464.00701904296875}","{946.8453979492188, 189.0877685546875}","{621.3868408203125, 503.578369140625}","{553.3128051757812, 196.03509521484375}","{430.6348571777344, 244.90673828125}","{236.2237548828125, 128.66107177734375}","{463.8838806152344, 329.59844970703125}","{171.65960693359375, 383.82513427734375}","{43.472129821777344, 406.64788818359375}","{68.80313873291016, 651.484375}","{25.99251937866211, 651.4931030273438}"
"{903.1593627929688, 463.9526672363281}","{949.3171997070312, 190.059326171875}","{623.434814453125, 506.2928161621094}","{552.85693359375, 193.90533447265625}","{428.6975402832031, 242.37054443359375}","{237.35025024414062, 127.2584228515625}","{463.7631530761719, 332.4060974121094}","{172.79017639160156, 385.68743896484375}","{42.088382720947266, 403.9249267578125}","{66.15991973876953, 649.8955688476562}","{24.846651077270508, 648.5791625976562}"
"{903.3175659179688, 465.15240478515625}","{951.7843017578125, 191.79681396484375}","{621.9551391601562, 507.8967590332031}","{553.8018798828125, 196.2213134765625}","{429.51153564453125, 242.6134033203125}","{234.7397918701172, 128.154052734375}","{465.5719299316406, 330.6252136230469}","{172.9803466796875, 384.2272644042969}","{42.26365661621094, 404.3875427246094}","{67.08259582519531, 652.1769409179688}","{25.64021873474121, 649.5950317382812}"
"{903.0262451171875, 466.706787109375}","{950.4822998046875, 192.0391845703125}","{622.5485229492188, 506.87396240234375}","{553.1437377929688, 196.24322509765625}","{428.447509765625, 241.20806884765625}","{235.2808837890625, 127.302978515625}","{467.29034423828125, 329.443603515625}","{172.2460479736328, 381.99932861328125}","{43.937198638916016, 405.5232238769531}","{69.38502502441406, 650.558349609375}","{27.169118881225586, 649.5330810546875}"
"{903.1961669921875, 466.57373046875}","{950.0903930664062, 189.85101318359375}","{622.1797485351562, 507.947265625}","{553.4049682617188, 197.5189208984375}","{429.5721435546875, 239.51824951171875}","{234.36351013183594, 128.3641357421875}","{468.6402282714844, 330.5955810546875}","{173.8278350830078, 380.9851379394531}","{45.51817321777344, 406.62689208984375}","{70.99293518066406, 650.1868896484375}","{28.251646041870117, 649.8450317382812}"
"{900.949462890625, 465.9385986328125}","{949.5037231445312, 190.5955810546875}","{623.3701782226562, 508.0993347167969}","{555.5269165039062, 197.13018798828125}","{430.13372802734375, 239.8525390625}","{234.76979064941406, 126.30157470703125}","{466.7608337402344, 329.30169677734375}","{171.89234924316406, 381.55078125}","{46.01578903198242, 408.03338623046875}","{73.63059997558594, 647.9285278320312}","{27.63208770751953, 649.0722045898438}"
"{902.1363525390625, 467.2826232910156}","{950.3524169921875, 190.1861572265625}","{625.2006225585938, 508.6342468261719}","{553.8234252929688, 197.17620849609375}","{429.0896911621094, 240.07464599609375}","{236.42857360839844, 126.70751953125}","{467.68017578125, 328.7132568359375}","{173.7353515625, 380.45123291015625}","{46.30628967285156, 408.63714599609375}","{75.0618896484375, 648.6991577148438}","{27.558820724487305, 648.579345703125}"
"{902.6781005859375, 468.2726135253906}","{948.7285766601562, 189.053955078125}","{623.2891845703125, 509.2388610839844}","{554.03857421875, 197.1632080078125}","{428.6412353515625, 239.38995361328125}","{233.89788818359375, 127.61468505859375}","{468.7125549316406, 328.7240905761719}","{173.213134765625, 379.6478576660156}","{46.7240104675293, 409.56146240234375}","{74.57099914550781, 653.0474853515625}","{27.941781997680664, 648.4214477539062}"
"{903.54150390625, 468.3618469238281}","{947.917236328125, 189.4349365234375}","{623.6220703125, 510.1650390625}","{554.8948974609375, 197.89996337890625}","{427.5587463378906, 240.1146240234375}","{232.74293518066406, 127.57635498046875}","{467.57879638671875, 329.8222351074219}","{174.38046264648438, 379.3187255859375}","{46.17828369140625, 408.431396484375}","{73.52452087402344, 653.3143310546875}","{28.213958740234375, 646.0633544921875}"
"{903.183349609375, 469.6454162597656}","{948.1097412109375, 189.3651123046875}","{622.5827026367188, 510.31915283203125}","{556.4458618164062, 198.93682861328125}","{429.5162353515625, 237.6300048828125}","{231.37445068359375, 125.24334716796875}","{468.7826843261719, 330.35833740234375}","{173.2620849609375, 379.4531555175781}","{48.91044998168945, 408.1578063964844}","{71.28512573242188, 654.123046875}","{27.38995933532715, 645.27783203125}"
"{903.1529541015625, 471.88525390625}","{948.9034423828125, 187.71441650390625}","{619.9827270507812, 509.6776428222656}","{556.4630126953125, 195.98785400390625}","{429.39068603515625, 238.50274658203125}","{231.720703125, 125.5108642578125}","{467.3743896484375, 331.3722839355469}","{172.81251525878906, 378.91937255859375}","{50.967308044433594, 406.75042724609375}","{68.54264068603516, 653.6657104492188}","{27.62689208984375, 645.0650024414062}"
"{902.6333618164062, 473.092529296875}","{948.7803344726562, 188.12139892578125}","{619.777587890625, 509.9958801269531}","{555.7694091796875, 195.9822998046875}","{429.97271728515625, 236.12774658203125}","{230.72183227539062, 123.796875}","{467.96063232421875, 328.6204528808594}","{173.5468292236328, 381.4300842285156}","{51.845428466796875, 406.4742431640625}","{66.98784637451172, 653.8411865234375}","{27.398073196411133, 645.345947265625}"
"{903.0943603515625, 473.852294921875}","{949.098876953125, 188.86102294921875}","{620.255615234375, 509.8316955566406}","{556.3897094726562, 193.84967041015625}","{427.9447937011719, 237.88629150390625}","{233.17250061035156, 124.0146484375}","{466.3645324707031, 326.640869140625}","{174.7783966064453, 380.26129150390625}","{53.541587829589844, 408.426513671875}","{67.25165557861328, 654.3826293945312}","{29.493513107299805, 643.7945556640625}"
"{903.3619995117188, 474.9986877441406}","{949.34814453125, 188.60626220703125}","{619.0365600585938, 508.85955810546875}","{555.2088012695312, 196.44647216796875}","{429.08941650390625, 237.6173095703125}","{231.60736083984375, 124.44940185546875}","{463.3013000488281, 323.02276611328125}","{175.54452514648438, 378.7452087402344}","{54.246395111083984, 407.36859130859375}","{66.15766906738281, 656.413330078125}","{31.10273551940918, 642.1851806640625}"
"{902.9844360351562, 473.9540100097656}","{950.3673095703125, 189.6536865234375}","{616.0233764648438, 508.8294677734375}","{554.335693359375, 196.61737060546875}","{429.41021728515625, 238.435302734375}","{231.56077575683594, 123.1295166015625}","{465.734619140625, 321.92291259765625}","{176.64263916015625, 379.780517578125}","{54.253257751464844, 407.5395812988281}","{64.44790649414062, 656.6181030273438}","{31.98240089416504, 642.4644165039062}"
"{905.0901489257812, 473.0708923339844}","{949.8643188476562, 189.5126953125}","{617.0580444335938, 510.4170837402344}","{556.6137084960938, 195.7989501953125}","{431.6367492675781, 238.767333984375}","{231.21188354492188, 123.89886474609375}","{466.94866943359375, 321.89361572265625}","{179.09898376464844, 378.5055236816406}","{52.76813888549805, 406.1076354980469}","{62.54608917236328, 657.99609375}","{32.88005447387695, 644.1787109375}"
"{905.8010864257812, 473.17779541015625}","{951.1939086914062, 188.25213623046875}","{616.83154296875, 511.8038330078125}","{557.3185424804688, 197.48333740234375}","{432.62774658203125, 238.61322021484375}","{229.60394287109375, 124.39581298828125}","{466.9829406738281, 321.9539794921875}","{180.64561462402344, 379.2699279785156}","{53.69717025756836, 405.956298828125}","{63.28291702270508, 660.1945190429688}","{31.40133285522461, 642.694091796875}"
"{905.3538208007812, 474.33929443359375}","{950.7428588867188, 188.64178466796875}","{615.3175659179688, 513.2821044921875}","{556.0870971679688, 195.29217529296875}","{433.68414306640625, 236.8048095703125}","{228.61648559570312, 123.77392578125}","{468.1215515136719, 322.2322998046875}","{182.15213012695312, 379.2832946777344}","{55.5909423828125, 405.23980712890625}","{64.16276168823242, 659.6942749023438}","{30.956384658813477, 643.0758666992188}"
"{905.424560546875, 475.3978576660156}","{949.60546875, 188.79156494140625}","{614.6888427734375, 515.3245239257812}","{557.9186401367188, 195.11346435546875}","{434.3311767578125, 236.5130615234375}","{227.625244140625, 124.60003662109375}","{465.62518310546875, 318.0592956542969}","{183.8120880126953, 377.87945556640625}","{54.802616119384766, 404.0924377441406}","{62.28364944458008, 658.7716064453125}","{29.44512176513672, 641.5923461914062}"
"{906.31201171875, 474.7076416015625}","{951.4842529296875, 190.2017822265625}","{615.2200927734375, 516.1373291015625}","{553.31884765625, 194.83624267578125}","{432.7479248046875, 238.5404052734375}","{227.48526000976562, 124.087158203125}","{466.4205627441406, 316.9351806640625}","{182.91696166992188, 377.2423095703125}","{55.33815383911133, 403.937255859375}","{62.1478157043457, 658.191162109375}","{31.91990089416504, 640.8970947265625}"
"{909.6795654296875, 474.8486328125}","{950.07763671875, 190.704833984375}","{617.1758422851562, 517.0862426757812}","{553.1348876953125, 194.92120361328125}","{432.5575866699219, 238.46014404296875}","{230.7249755859375, 124.73065185546875}","{463.7928161621094, 317.4048156738281}","{185.17556762695312, 375.0605773925781}","{55.179039001464844, 402.848388671875}","{62.40945816040039, 656.7693481445312}","{34.28683853149414, 639.11376953125}"
"{910.8447265625, 476.9786682128906}","{949.06982421875, 192.3045654296875}","{617.59716796875, 514.3674926757812}","{552.0699462890625, 195.6778564453125}","{435.45489501953125, 236.50299072265625}","{230.69749450683594, 122.90557861328125}","{466.39666748046875, 316.5499572753906}","{185.61587524414062, 371.8772277832031}","{54.02251052856445, 404.3760681152344}","{62.27214431762695, 655.702880859375}","{33.59540939331055, 638.682373046875}"
"{911.7838134765625, 478.1237487792969}","{948.7041625976562, 191.7618408203125}","{617.0252685546875, 514.9146728515625}","{555.0015258789062, 194.57940673828125}","{436.3335266113281, 237.1077880859375}","{230.45465087890625, 121.84271240234375}","{464.4510192871094, 317.62225341796875}","{186.4354705810547, 374.216064453125}","{52.51667022705078, 403.65167236328125}","{63.35544967651367, 656.8394775390625}","{32.952293395996094, 639.1099243164062}"
"{910.7591552734375, 480.3016357421875}","{949.7207641601562, 190.9593505859375}","{618.4487915039062, 513.0088500976562}","{552.72314453125, 195.22900390625}","{435.78326416015625, 239.23797607421875}","{230.2418212890625, 120.23199462890625}","{465.86883544921875, 317.28692626953125}","{185.68141174316406, 373.1353759765625}","{51.641136169433594, 404.8965148925781}","{61.641456604003906, 658.6998901367188}","{31.98476219177246, 637.5421142578125}"
"{910.5602416992188, 481.79864501953125}","{949.9291381835938, 189.48046875}","{619.5189819335938, 515.532958984375}","{552.4472045898438, 195.86285400390625}","{433.7458801269531, 239.8248291015625}","{229.91868591308594, 119.9989013671875}","{465.1742858886719, 317.9060974121094}","{187.67047119140625, 374.2005615234375}","{52.93534851074219, 404.7340087890625}","{59.47654342651367, 659.4237670898438}","{33.52033996582031, 639.0394287109375}"
"{908.3646850585938, 483.3560485839844}","{950.1617431640625, 190.95001220703125}","{619.8003540039062, 516.3255004882812}","{553.9542846679688, 193.6328125}","{434.9554443359375, 240.4608154296875}","{230.63693237304688, 119.43780517578125}","{467.08892822265625, 314.2347717285156}","{187.84400939941406, 371.8060302734375}","{52.281612396240234, 403.1383361816406}","{59.68932342529297, 658.519287109375}","{37.94207763671875, 639.8250732421875}"
"{907.5270385742188, 482.0228271484375}","{949.2344360351562, 189.8043212890625}","{619.8318481445312, 515.1210327148438}","{554.0429077148438, 193.74432373046875}","{433.1363525390625, 240.6959228515625}","{231.76651000976562, 119.98272705078125}","{466.52435302734375, 315.6337890625}","{189.0543670654297, 372.7251892089844}","{54.53594207763672, 404.5174865722656}","{59.006874084472656, 660.1799926757812}","{36.45657730102539, 640.4393920898438}"
"{907.2178955078125, 481.6134033203125}","{951.5266723632812, 190.21868896484375}","{619.1590576171875, 514.6204223632812}","{553.2074584960938, 194.39642333984375}","{432.4283752441406, 240.46734619140625}","{234.4613494873047, 120.18853759765625}","{465.2539978027344, 314.24822998046875}","{191.11131286621094, 373.85845947265625}","{53.099945068359375, 404.40948486328125}","{56.696876525878906, 659.37353515625}","{35.38950729370117, 639.0248413085938}"
"{905.0703125, 481.6378173828125}","{952.2036743164062, 190.47125244140625}","{620.2173461914062, 515.4505004882812}","{553.5169677734375, 194.57940673828125}","{431.3670349121094, 240.1669921875}","{234.39015197753906, 119.54473876953125}","{466.15234375, 313.59039306640625}","{188.90240478515625, 373.2854919433594}","{51.41668701171875, 404.0659484863281}","{57.75634765625, 661.1731567382812}","{35.65397644042969, 638.9882202148438}"
"{904.8031005859375, 481.5465087890625}","{952.32568359375, 190.23907470703125}","{620.3912963867188, 512.9652709960938}","{555.0935668945312, 193.25189208984375}","{430.93707275390625, 239.32684326171875}","{233.91314697265625, 119.304931640625}","{467.74554443359375, 313.6222839355469}","{187.45242309570312, 373.4460754394531}","{50.64459991455078, 402.0364074707031}","{60.03056716918945, 662.0277099609375}","{35.77469253540039, 639.5116577148438}"
"{904.8536376953125, 480.9495849609375}","{954.1341552734375, 189.7967529296875}","{619.342529296875, 512.373779296875}","{554.0791015625, 192.29803466796875}","{433.0525207519531, 240.0423583984375}","{234.00852966308594, 119.5960693359375}","{468.1664733886719, 312.6266784667969}","{188.29898071289062, 374.4631042480469}","{49.54478073120117, 403.51287841796875}","{59.53169250488281, 660.6693725585938}","{35.365455627441406, 637.6859741210938}"
"{904.6260375976562, 481.74749755859375}","{952.77099609375, 189.122314453125}","{619.822265625, 510.63897705078125}","{552.9368896484375, 192.28204345703125}","{431.281494140625, 240.47711181640625}","{235.09310913085938, 119.4078369140625}","{467.8345947265625, 312.2803955078125}","{184.83775329589844, 375.08746337890625}","{49.75947189331055, 403.2355651855469}","{61.33061218261719, 663.2506713867188}","{35.50398254394531, 638.5703735351562}"
"{904.6260375976562, 481.74749755859375}","{952.77099609375, 189.122314453125}","{619.822265625, 510.63897705078125}","{552.9368896484375, 192.28204345703125}","{431.281494140625, 240.47711181640625}","{235.09310913085938, 119.4078369140625}","{467.8345947265625, 312.2803955078125}","{184.83775329589844, 375.08746337890625}","{49.75947189331055, 403.2355651855469}","{61.33061218261719, 663.2506713867188}","{35.50398254394531, 638.5703735351562}"
"{905.534912109375, 482.1620788574219}","{952.7675170898438, 191.0152587890625}","{619.6376953125, 512.130126953125}","{556.07470703125, 193.49847412109375}","{432.02557373046875, 239.56793212890625}","{236.53887939453125, 118.17315673828125}","{466.3907775878906, 311.35308837890625}","{187.9118194580078, 374.96844482421875}","{49.107906341552734, 403.0168151855469}","{64.04756927490234, 664.3170166015625}","{34.99728012084961, 641.3271484375}"
"{903.8497924804688, 481.2432861328125}","{954.3685302734375, 189.00225830078125}","{620.9625244140625, 512.1251220703125}","{553.8367309570312, 190.54998779296875}","{431.15960693359375, 241.1005859375}","{236.64315795898438, 118.32818603515625}","{464.4835205078125, 307.8578796386719}","{188.93814086914062, 375.3934631347656}","{49.53239440917969, 403.4927673339844}","{64.12099075317383, 662.5618896484375}","{34.54473114013672, 640.3071899414062}"
