"{702.7492065429688, 218.39398193359375}","{642.256103515625, 68.7064208984375}","{503.693603515625, 177.6446533203125}","{439.99261474609375, 55.37237548828125}","{316.03363037109375, 270.49200439453125}","{266.8861389160156, 259.2485046386719}","{236.5653839111328, 336.78216552734375}","{184.0197296142578, 302.6848449707031}","{546.4774780273438, 616.5355834960938}","{532.502685546875, 671.2122192382812}","{398.4654846191406, 665.7412109375}","{264.21484375, 534.0013427734375}","{116.01824188232422, 614.339599609375}","{335.6114807128906, 721.7271728515625}","{962.1961059570312, 391.73895263671875}","{688.2662963867188, 435.4674987792969}","{572.1076049804688, 421.23565673828125}"
"{702.518798828125, 218.064208984375}","{640.0025634765625, 68.20013427734375}","{504.4464416503906, 178.34637451171875}","{440.0168151855469, 55.97821044921875}","{314.23614501953125, 268.6568603515625}","{268.3266906738281, 259.0870666503906}","{237.88348388671875, 338.0411376953125}","{183.75282287597656, 304.7386169433594}","{546.1314086914062, 617.2061767578125}","{532.2027587890625, 671.2091674804688}","{399.6632080078125, 666.3347778320312}","{262.0611267089844, 535.3134765625}","{116.34449768066406, 614.60107421875}","{335.0177001953125, 721.8807983398438}","{962.4139404296875, 391.794921875}","{687.6912841796875, 437.2449645996094}","{571.9239501953125, 420.0732116699219}"
"{702.9949951171875, 218.13311767578125}","{642.5299682617188, 66.1004638671875}","{504.2627868652344, 179.28314208984375}","{440.594970703125, 55.16021728515625}","{313.823974609375, 269.0044250488281}","{268.7727355957031, 257.56756591796875}","{237.73831176757812, 337.9943542480469}","{183.41928100585938, 303.6207580566406}","{546.0535278320312, 619.3636474609375}","{532.2523803710938, 669.5419311523438}","{397.6955871582031, 665.435302734375}","{262.1422119140625, 534.1466064453125}","{115.74327850341797, 613.8038330078125}","{335.612548828125, 720.7661743164062}","{962.3406372070312, 393.3549499511719}","{685.973876953125, 437.5545959472656}","{571.6673583984375, 418.49713134765625}"
"{702.60546875, 221.301513671875}","{643.1856689453125, 65.39990234375}","{504.1705017089844, 179.6661376953125}","{441.765625, 51.81170654296875}","{311.4442138671875, 270.2255859375}","{267.953369140625, 257.8898620605469}","{235.7830810546875, 335.8105773925781}","{182.50965881347656, 305.17095947265625}","{547.4175415039062, 621.31884765625}","{530.2713012695312, 667.8388061523438}","{396.2127685546875, 666.12744140625}","{262.3436584472656, 533.57763671875}","{115.90997314453125, 614.0803833007812}","{334.8117980957031, 721.9072265625}","{961.6482543945312, 393.2864990234375}","{685.9603271484375, 437.6440734863281}","{571.9395141601562, 418.5094299316406}"
"{703.26318359375, 221.50408935546875}","{644.130859375, 65.861572265625}","{504.29901123046875, 179.6109619140625}","{440.5054626464844, 51.65826416015625}","{310.6875, 271.7410583496094}","{269.1804504394531, 256.80450439453125}","{236.626220703125, 337.52459716796875}","{183.4691162109375, 305.88128662109375}","{547.5191040039062, 619.0526123046875}","{529.626708984375, 665.9140014648438}","{396.8757019042969, 665.0320434570312}","{262.26837158203125, 534.5772705078125}","{115.73283386230469, 613.4718627929688}","{335.2215881347656, 721.387939453125}","{962.062744140625, 393.0895690917969}","{687.0394897460938, 438.08740234375}","{570.4843139648438, 418.9211120605469}"
"{703.26318359375, 221.50408935546875}","{644.130859375, 65.861572265625}","{504.29901123046875, 179.6109619140625}","{440.5054626464844, 51.65826416015625}","{310.6875, 271.7410583496094}","{269.1804504394531, 256.80450439453125}","{236.626220703125, 337.52459716796875}","{183.4691162109375, 305.88128662109375}","{547.5191040039062, 619.0526123046875}","{529.626708984375, 665.9140014648438}","{396.8757019042969, 665.0320434570312}","{262.26837158203125, 534.5772705078125}","{115.73283386230469, 613.4718627929688}","{335.2215881347656, 721.387939453125}","{962.062744140625, 393.0895690917969}","{687.0394897460938, 438.08740234375}","{570.4843139648438, 418.9211120605469}"
"{704.4644775390625, 222.1513671875}","{643.8936157226562, 65.7608642578125}","{506.2865905761719, 180.3944091796875}","{442.0597839355469, 49.39697265625}","{308.86895751953125, 270.21026611328125}","{269.2615966796875, 254.73992919921875}","{239.64614868164062, 333.86767578125}","{178.97976684570312, 305.5587463378906}","{546.189697265625, 617.9149169921875}","{531.3782958984375, 664.922119140625}","{399.01495361328125, 662.346923828125}","{261.34674072265625, 536.5299682617188}","{115.58011627197266, 613.7562255859375}","{335.3174743652344, 721.4117431640625}","{963.4938354492188, 392.3628234863281}","{683.9830932617188, 441.13116455078125}","{572.5513305664062, 419.1219787597656}"
"{704.8869018554688, 222.76348876953125}","{644.7993774414062, 66.094482421875}","{507.4272155761719, 182.93011474609375}","{443.46649169921875, 49.97418212890625}","{306.43499755859375, 272.0521545410156}","{271.502685546875, 254.1466064453125}","{238.17379760742188, 334.0873107910156}","{178.9416046142578, 307.468017578125}","{547.3659057617188, 615.4915161132812}","{531.3120727539062, 662.9302368164062}","{397.7575378417969, 663.977294921875}","{260.873779296875, 535.891357421875}","{115.43366241455078, 614.078125}","{335.4383239746094, 722.0775146484375}","{963.3386840820312, 390.6717834472656}","{684.798583984375, 440.6076965332031}","{569.4850463867188, 419.9891662597656}"
"{704.233642578125, 223.25762939453125}","{642.0554809570312, 65.90423583984375}","{507.2520751953125, 183.0938720703125}","{443.5502624511719, 49.08251953125}","{307.9330139160156, 271.85791015625}","{272.764892578125, 253.14788818359375}","{238.4772186279297, 334.344482421875}","{177.26824951171875, 309.5021057128906}","{549.9310913085938, 612.5494384765625}","{530.7622680664062, 663.5301513671875}","{399.01531982421875, 662.7679443359375}","{260.231689453125, 536.1156005859375}","{115.03883361816406, 614.097412109375}","{335.79766845703125, 720.6976318359375}","{962.5647583007812, 390.3469543457031}","{684.22998046875, 440.79779052734375}","{567.9750366210938, 420.4753723144531}"
"{703.9176025390625, 223.32476806640625}","{642.3936767578125, 65.7078857421875}","{507.1038818359375, 184.04608154296875}","{441.3616943359375, 51.396728515625}","{307.0945129394531, 273.23431396484375}","{272.8660583496094, 251.80035400390625}","{239.68374633789062, 334.7037048339844}","{177.42160034179688, 309.47430419921875}","{550.5399780273438, 612.9132080078125}","{531.3567504882812, 662.9693603515625}","{395.2344970703125, 665.1640625}","{260.17095947265625, 539.0740966796875}","{115.37493896484375, 614.8911743164062}","{335.7045593261719, 720.8413696289062}","{963.49658203125, 392.7642517089844}","{680.8964233398438, 443.9802551269531}","{566.2223510742188, 421.8985290527344}"
"{704.2601318359375, 222.59246826171875}","{642.2202758789062, 66.30499267578125}","{503.5349426269531, 183.36920166015625}","{443.8097839355469, 53.165771484375}","{309.61614990234375, 273.5758361816406}","{274.4407043457031, 251.68231201171875}","{238.48150634765625, 334.0711669921875}","{176.0618438720703, 313.8824768066406}","{551.71923828125, 613.29150390625}","{530.3238525390625, 664.2110595703125}","{396.2379150390625, 665.6353759765625}","{260.1419677734375, 540.2463989257812}","{116.06293487548828, 613.7020263671875}","{335.2724304199219, 721.0550537109375}","{964.181640625, 392.83221435546875}","{681.5350341796875, 443.4635925292969}","{566.5535278320312, 422.1425476074219}"
"{705.0574951171875, 223.93255615234375}","{642.5762939453125, 65.85040283203125}","{502.1446838378906, 185.47607421875}","{442.2351989746094, 52.99322509765625}","{308.13641357421875, 275.259521484375}","{273.7873840332031, 252.33056640625}","{238.08705139160156, 334.6910705566406}","{176.2005615234375, 314.8037109375}","{552.4058837890625, 612.6223754882812}","{529.8668212890625, 664.1705322265625}","{396.9213562011719, 667.0120849609375}","{257.3572082519531, 538.9388427734375}","{116.31219482421875, 614.1769409179688}","{335.327880859375, 720.8028564453125}","{963.8143310546875, 393.9067687988281}","{681.1275024414062, 441.83599853515625}","{566.4262084960938, 422.0717468261719}"
"{702.8118286132812, 224.76641845703125}","{642.60302734375, 65.23187255859375}","{503.53131103515625, 182.516845703125}","{442.5053405761719, 53.12384033203125}","{309.087890625, 273.8490905761719}","{272.1481018066406, 250.80255126953125}","{238.14596557617188, 334.86309814453125}","{177.41473388671875, 314.07232666015625}","{552.8184204101562, 612.484375}","{529.7403564453125, 663.7271118164062}","{397.67303466796875, 666.5299682617188}","{257.3015441894531, 536.4175415039062}","{115.99202728271484, 612.933349609375}","{335.5457763671875, 720.5101318359375}","{964.9584350585938, 393.54583740234375}","{683.1387939453125, 441.8245849609375}","{567.3403930664062, 422.29541015625}"
"{704.7415161132812, 225.60357666015625}","{642.6005859375, 67.02471923828125}","{504.75787353515625, 181.67462158203125}","{441.391357421875, 50.06890869140625}","{311.8234558105469, 275.1788330078125}","{271.158935546875, 250.25225830078125}","{240.16604614257812, 335.92840576171875}","{178.09901428222656, 315.6308288574219}","{553.9164428710938, 612.9802856445312}","{528.1015625, 661.5565185546875}","{396.6581726074219, 665.1500854492188}","{257.51312255859375, 536.732421875}","{115.71649932861328, 612.7647094726562}","{335.5801696777344, 720.4149780273438}","{965.5905151367188, 392.9468688964844}","{684.0809936523438, 438.20257568359375}","{568.4254150390625, 423.2587890625}"
"{706.04345703125, 226.912841796875}","{643.7250366210938, 66.52239990234375}","{502.49774169921875, 180.94866943359375}","{441.0278015136719, 49.48345947265625}","{312.5130310058594, 274.9836730957031}","{271.660888671875, 250.779052734375}","{238.1912384033203, 337.2646179199219}","{180.76504516601562, 315.8675537109375}","{552.8939819335938, 611.287109375}","{526.7647705078125, 663.2562866210938}","{394.2529296875, 665.4598388671875}","{255.6343536376953, 537.6751098632812}","{115.94873809814453, 613.4761962890625}","{336.126953125, 721.8460693359375}","{966.239501953125, 391.7029113769531}","{682.5687866210938, 436.205322265625}","{570.7451782226562, 423.3314208984375}"
"{707.6869506835938, 227.41607666015625}","{643.5942993164062, 69.09979248046875}","{503.8687438964844, 179.80401611328125}","{440.7132263183594, 48.675048828125}","{312.4841003417969, 276.9443359375}","{269.85101318359375, 251.4505615234375}","{238.28114318847656, 335.8229064941406}","{180.66737365722656, 318.451171875}","{552.7926635742188, 611.7294921875}","{526.1944580078125, 663.3399047851562}","{393.9111633300781, 665.983642578125}","{256.40074157714844, 538.3212280273438}","{116.02558135986328, 613.5615844726562}","{335.3701477050781, 721.5635986328125}","{966.3349609375, 391.8099365234375}","{680.3486938476562, 437.189208984375}","{571.5398559570312, 425.45965576171875}"
"{705.9546508789062, 226.44793701171875}","{639.1119995117188, 69.16229248046875}","{506.361572265625, 181.29852294921875}","{439.6218566894531, 48.00982666015625}","{316.19781494140625, 278.5555725097656}","{271.1692199707031, 253.260498046875}","{238.24606323242188, 334.8067321777344}","{179.7929229736328, 318.178466796875}","{549.805419921875, 612.34033203125}","{528.3425903320312, 663.748291015625}","{393.32220458984375, 665.0972900390625}","{254.60496520996094, 537.2745361328125}","{116.37891387939453, 613.0775146484375}","{334.94244384765625, 721.1152954101562}","{967.3745727539062, 389.3465576171875}","{682.1820068359375, 439.360595703125}","{573.1956787109375, 425.6402282714844}"
"{706.978271484375, 225.53179931640625}","{638.482177734375, 69.6864013671875}","{505.4884033203125, 181.2532958984375}","{438.258056640625, 45.418701171875}","{317.6766357421875, 279.7685852050781}","{268.7698974609375, 253.22906494140625}","{238.2662353515625, 335.7652282714844}","{179.16839599609375, 320.6946105957031}","{551.2122192382812, 611.1940307617188}","{528.6471557617188, 664.5441284179688}","{394.7500915527344, 665.751220703125}","{254.38487243652344, 537.405517578125}","{115.48124694824219, 613.0706176757812}","{335.1321716308594, 720.8793334960938}","{967.8094482421875, 388.7579040527344}","{681.7317504882812, 440.9403381347656}","{572.7488403320312, 426.4950866699219}"
"{706.978271484375, 225.53179931640625}","{638.482177734375, 69.6864013671875}","{505.4884033203125, 181.2532958984375}","{438.258056640625, 45.418701171875}","{317.6766357421875, 279.7685852050781}","{268.7698974609375, 253.22906494140625}","{238.2662353515625, 335.7652282714844}","{179.16839599609375, 320.6946105957031}","{551.2122192382812, 611.1940307617188}","{528.6471557617188, 664.5441284179688}","{394.7500915527344, 665.751220703125}","{254.38487243652344, 537.405517578125}","{115.48124694824219, 613.0706176757812}","{335.1321716308594, 720.8793334960938}","{967.8094482421875, 388.7579040527344}","{681.7317504882812, 440.9403381347656}","{572.7488403320312, 426.4950866699219}"
"{706.55712890625, 227.51031494140625}","{640.254638671875, 70.5902099609375}","{507.2935485839844, 179.149658203125}","{439.13970947265625, 44.32098388671875}","{314.14422607421875, 279.17138671875}","{268.7281494140625, 253.84332275390625}","{238.21502685546875, 336.81597900390625}","{177.0852508544922, 323.02362060546875}","{554.2124633789062, 610.0197143554688}","{531.6803588867188, 662.152587890625}","{392.9142150878906, 667.3653564453125}","{254.55145263671875, 536.5814819335938}","{115.77047729492188, 613.893798828125}","{335.59222412109375, 721.01171875}","{970.4448852539062, 386.7613830566406}","{681.586669921875, 441.60662841796875}","{576.8338623046875, 427.9834289550781}"
"{706.2362670898438, 226.6304931640625}","{641.8820190429688, 70.38818359375}","{507.50750732421875, 178.7188720703125}","{438.78216552734375, 43.08880615234375}","{313.2900390625, 280.50323486328125}","{266.75103759765625, 252.75067138671875}","{239.11102294921875, 335.7611999511719}","{177.1682586669922, 323.6549987792969}","{555.852783203125, 609.11669921875}","{531.2857666015625, 662.438232421875}","{392.6316223144531, 667.4432983398438}","{252.80357360839844, 535.0662231445312}","{116.24197387695312, 614.4205322265625}","{335.3539733886719, 721.1205444335938}","{970.8750610351562, 388.93585205078125}","{683.4193115234375, 442.82769775390625}","{578.1024780273438, 426.7416076660156}"
"{707.4011840820312, 225.55902099609375}","{640.0716552734375, 71.20672607421875}","{508.2839660644531, 178.064453125}","{440.2010498046875, 44.44976806640625}","{313.14593505859375, 281.2913513183594}","{268.6568298339844, 250.68035888671875}","{238.4182891845703, 337.2709045410156}","{177.5764923095703, 323.0210266113281}","{557.032470703125, 608.41748046875}","{528.8970336914062, 661.2183227539062}","{390.5225524902344, 666.598876953125}","{253.16009521484375, 535.888671875}","{115.60690307617188, 614.355224609375}","{335.3614501953125, 721.1602783203125}","{972.8787841796875, 389.4686584472656}","{682.8079223632812, 442.11907958984375}","{578.5473022460938, 427.80181884765625}"
"{706.263671875, 227.500244140625}","{638.9251708984375, 72.71099853515625}","{508.9986572265625, 178.392333984375}","{439.28173828125, 45.45294189453125}","{312.61456298828125, 278.2525939941406}","{268.22076416015625, 251.0018310546875}","{238.84693908691406, 337.2391052246094}","{177.95803833007812, 324.4373779296875}","{557.3905639648438, 606.755615234375}","{528.5321655273438, 660.700927734375}","{391.81158447265625, 662.8734741210938}","{252.87564086914062, 535.9153442382812}","{115.50405883789062, 614.5806884765625}","{335.2250671386719, 721.5663452148438}","{971.0164794921875, 391.2757263183594}","{682.3653564453125, 440.83642578125}","{578.4993896484375, 428.28643798828125}"
"{708.4644165039062, 228.48602294921875}","{641.1156616210938, 73.33160400390625}","{509.27252197265625, 179.12603759765625}","{436.2510070800781, 45.08819580078125}","{312.507568359375, 279.0974426269531}","{268.2631530761719, 251.07904052734375}","{241.53164672851562, 337.0660705566406}","{177.82997131347656, 324.65557861328125}","{558.0172729492188, 605.7596435546875}","{530.8140869140625, 660.8536987304688}","{392.283203125, 661.6655883789062}","{253.97528076171875, 538.0987548828125}","{116.31846618652344, 613.7193603515625}","{335.3450012207031, 721.7993774414062}","{970.0169067382812, 388.9180603027344}","{683.9781494140625, 441.0758972167969}","{578.18505859375, 426.40087890625}"
"{708.7626342773438, 228.7352294921875}","{642.0507202148438, 73.23516845703125}","{508.5423583984375, 179.96453857421875}","{436.0976257324219, 45.400634765625}","{314.7449035644531, 277.7872009277344}","{267.0406188964844, 251.85882568359375}","{240.59519958496094, 336.7257080078125}","{178.4008331298828, 324.5052490234375}","{559.8297119140625, 604.100341796875}","{531.5198364257812, 663.1824951171875}","{392.2486267089844, 662.2982177734375}","{255.143310546875, 539.1937255859375}","{115.52717590332031, 613.9364624023438}","{334.8938903808594, 721.380126953125}","{968.7919311523438, 387.0804443359375}","{681.7735595703125, 443.05816650390625}","{578.28271484375, 425.76800537109375}"
"{707.9159545898438, 226.887451171875}","{642.9822998046875, 70.578857421875}","{507.58746337890625, 181.5152587890625}","{436.0473327636719, 44.97918701171875}","{313.7099609375, 279.32415771484375}","{266.4486389160156, 251.70721435546875}","{242.0250244140625, 335.17535400390625}","{179.37413024902344, 325.9513244628906}","{559.6594848632812, 604.310302734375}","{532.8405151367188, 663.7205810546875}","{391.08233642578125, 665.8161010742188}","{254.44273376464844, 536.2651977539062}","{116.2904281616211, 614.5287475585938}","{335.573486328125, 721.6156005859375}","{970.5520629882812, 386.8930358886719}","{681.162109375, 444.6039123535156}","{577.327392578125, 424.29083251953125}"
"{708.2157592773438, 230.0084228515625}","{642.1936645507812, 70.87994384765625}","{506.7223205566406, 179.51837158203125}","{436.27532958984375, 44.88482666015625}","{312.54290771484375, 281.6618347167969}","{265.30474853515625, 249.66485595703125}","{244.73983764648438, 334.797119140625}","{181.16366577148438, 324.4256591796875}","{559.8057861328125, 603.3859252929688}","{532.6076049804688, 661.51708984375}","{390.649169921875, 667.31103515625}","{255.2694549560547, 535.4957885742188}","{115.84184265136719, 613.6449584960938}","{335.49945068359375, 722.0344848632812}","{970.8223876953125, 389.27935791015625}","{682.893310546875, 444.8448486328125}","{579.0995483398438, 424.5691833496094}"
"{708.56640625, 229.61419677734375}","{641.5879516601562, 71.7117919921875}","{508.7836608886719, 179.8818359375}","{435.7890625, 46.2899169921875}","{311.190673828125, 282.160888671875}","{267.0815734863281, 250.1807861328125}","{244.12734985351562, 332.8639831542969}","{182.32351684570312, 324.85919189453125}","{559.6804809570312, 602.3245849609375}","{530.3482055664062, 662.3973999023438}","{388.65643310546875, 668.6556396484375}","{253.83761596679688, 535.8492431640625}","{116.4981918334961, 613.5164794921875}","{336.2430419921875, 722.1793823242188}","{972.865234375, 387.01007080078125}","{681.5220336914062, 444.46380615234375}","{578.4663696289062, 424.8903503417969}"
"{707.928466796875, 230.68927001953125}","{639.7460327148438, 73.18475341796875}","{507.48974609375, 179.8756103515625}","{435.21209716796875, 44.86968994140625}","{312.2951965332031, 282.1157531738281}","{267.7670593261719, 250.730712890625}","{245.0012664794922, 332.905029296875}","{181.97877502441406, 325.7486877441406}","{560.4757690429688, 605.0473022460938}","{529.8801879882812, 663.6629028320312}","{388.2247619628906, 669.6426391601562}","{255.17385864257812, 534.6365356445312}","{116.24173736572266, 613.568115234375}","{336.4350891113281, 720.9028930664062}","{971.3995361328125, 387.2103576660156}","{682.1226806640625, 443.0429382324219}","{579.5089721679688, 423.5774841308594}"
"{708.3607177734375, 230.13311767578125}","{642.316650390625, 73.3914794921875}","{509.5185546875, 181.3389892578125}","{435.1772766113281, 44.8782958984375}","{312.3851318359375, 282.0011901855469}","{266.5364685058594, 251.335205078125}","{243.65591430664062, 334.6232604980469}","{182.5476531982422, 327.32769775390625}","{560.29931640625, 606.3172607421875}","{531.3406982421875, 664.8123168945312}","{387.848876953125, 668.0929565429688}","{255.19879150390625, 534.6493530273438}","{115.52609252929688, 614.1544189453125}","{335.84820556640625, 720.9938354492188}","{971.5859375, 385.0011291503906}","{680.129638671875, 443.8824157714844}","{579.5471801757812, 424.8463439941406}"
"{708.743896484375, 228.61419677734375}","{642.3382568359375, 71.8048095703125}","{510.9923400878906, 179.9205322265625}","{435.20269775390625, 43.887939453125}","{313.03826904296875, 282.19219970703125}","{267.37652587890625, 250.6297607421875}","{243.11585998535156, 335.71112060546875}","{180.3960723876953, 327.5553283691406}","{562.0436401367188, 606.1234741210938}","{531.4765014648438, 662.5970458984375}","{390.52764892578125, 667.912841796875}","{253.76930236816406, 536.2152099609375}","{116.39974212646484, 613.9526977539062}","{334.82916259765625, 720.5322265625}","{972.3651733398438, 383.2659912109375}","{680.5601806640625, 445.551513671875}","{579.3908081054688, 422.78265380859375}"
"{708.4198608398438, 227.07745361328125}","{641.074951171875, 71.5443115234375}","{510.7085266113281, 179.0682373046875}","{435.89422607421875, 43.9801025390625}","{313.5689392089844, 281.2116394042969}","{266.9737243652344, 252.46368408203125}","{243.62969970703125, 335.5033264160156}","{180.8470458984375, 326.4816589355469}","{562.4026489257812, 608.2467651367188}","{529.783935546875, 663.124267578125}","{389.88360595703125, 668.9410400390625}","{253.1053466796875, 537.6778564453125}","{116.00169372558594, 613.958984375}","{335.36456298828125, 720.3146362304688}","{971.5131225585938, 387.510986328125}","{680.2028198242188, 446.48834228515625}","{577.5052490234375, 424.21630859375}"
"{707.5991821289062, 227.06195068359375}","{639.66162109375, 71.8270263671875}","{508.87921142578125, 179.87969970703125}","{436.2142028808594, 44.06097412109375}","{314.280029296875, 278.6890869140625}","{267.290283203125, 252.89044189453125}","{243.05575561523438, 335.9736328125}","{180.62234497070312, 324.96728515625}","{564.286376953125, 609.9093017578125}","{529.3146362304688, 663.5556640625}","{392.1927795410156, 669.6719360351562}","{253.67373657226562, 537.9572143554688}","{115.81867218017578, 614.6534423828125}","{335.86334228515625, 720.9932861328125}","{971.7720947265625, 386.46575927734375}","{679.7180786132812, 446.1567077636719}","{576.3004760742188, 422.7754821777344}"
"{709.3157348632812, 227.59368896484375}","{640.4689331054688, 74.7294921875}","{508.4408874511719, 180.448486328125}","{437.6208190917969, 45.1455078125}","{316.16802978515625, 278.02777099609375}","{268.8077087402344, 252.78167724609375}","{246.6011505126953, 334.095947265625}","{181.1232452392578, 321.9905090332031}","{564.5555419921875, 609.2885131835938}","{529.0324096679688, 661.5665893554688}","{392.6682434082031, 669.1121826171875}","{254.01309204101562, 537.9714965820312}","{115.83617401123047, 614.3107299804688}","{334.84375, 721.1541748046875}","{971.4993896484375, 387.0426025390625}","{679.6986694335938, 445.7470703125}","{575.9873046875, 424.02069091796875}"
"{710.8353271484375, 224.6702880859375}","{639.702392578125, 75.38043212890625}","{509.60052490234375, 179.63897705078125}","{437.1716613769531, 44.34637451171875}","{315.1543884277344, 280.5674743652344}","{267.3365478515625, 252.4840087890625}","{247.9990692138672, 335.080322265625}","{181.5352020263672, 320.7730407714844}","{564.8987426757812, 607.8776245117188}","{529.6837768554688, 660.3207397460938}","{393.6725769042969, 668.9263305664062}","{251.67417907714844, 537.5748291015625}","{115.8147964477539, 613.535400390625}","{335.4787902832031, 721.8885498046875}","{969.6058349609375, 386.72833251953125}","{677.237060546875, 445.8424987792969}","{575.0778198242188, 423.28082275390625}"
"{712.7605590820312, 225.43841552734375}","{640.2750244140625, 75.72821044921875}","{509.5383605957031, 180.012451171875}","{436.3628845214844, 43.6160888671875}","{313.2515869140625, 282.4542236328125}","{267.1048583984375, 254.67974853515625}","{247.88417053222656, 333.7850646972656}","{180.1145782470703, 321.4796447753906}","{566.2468872070312, 608.8507080078125}","{528.943603515625, 661.3475341796875}","{393.2310485839844, 668.86474609375}","{250.9188232421875, 537.522705078125}","{116.48478698730469, 613.514892578125}","{335.7015380859375, 721.8252563476562}","{970.541015625, 386.3796691894531}","{677.6823120117188, 445.5586853027344}","{573.833251953125, 422.72320556640625}"
"{714.088134765625, 224.37933349609375}","{639.0870361328125, 74.609619140625}","{510.4786376953125, 180.37200927734375}","{436.2668151855469, 42.847900390625}","{313.546875, 281.7900390625}","{267.7722473144531, 254.7186279296875}","{249.27476501464844, 336.18133544921875}","{180.63490295410156, 321.02935791015625}","{566.0317993164062, 607.8771362304688}","{529.5235595703125, 661.2122802734375}","{395.1687316894531, 668.6344604492188}","{251.06060791015625, 536.240478515625}","{115.96936798095703, 613.9501953125}","{335.3658447265625, 720.736572265625}","{969.2915649414062, 386.636962890625}","{677.8946533203125, 445.4414978027344}","{573.4800415039062, 421.8774108886719}"
"{716.2115478515625, 224.47271728515625}","{638.0930786132812, 74.92193603515625}","{511.1871032714844, 180.05755615234375}","{435.4253845214844, 41.14642333984375}","{313.4705505371094, 280.1640625}","{269.171142578125, 254.50494384765625}","{250.1931610107422, 337.9322204589844}","{181.44140625, 319.4048156738281}","{566.3778686523438, 608.770263671875}","{530.6520385742188, 661.5358276367188}","{395.51043701171875, 667.6928100585938}","{250.73915100097656, 536.920166015625}","{116.0001449584961, 613.2809448242188}","{335.7962646484375, 721.5772705078125}","{969.2247314453125, 386.8747253417969}","{678.7411499023438, 444.19873046875}","{574.8187255859375, 420.84661865234375}"
"{716.2115478515625, 224.47271728515625}","{638.0930786132812, 74.92193603515625}","{511.1871032714844, 180.05755615234375}","{435.4253845214844, 41.14642333984375}","{313.4705505371094, 280.1640625}","{269.171142578125, 254.50494384765625}","{250.1931610107422, 337.9322204589844}","{181.44140625, 319.4048156738281}","{566.3778686523438, 608.770263671875}","{530.6520385742188, 661.5358276367188}","{395.51043701171875, 667.6928100585938}","{250.73915100097656, 536.920166015625}","{116.0001449584961, 613.2809448242188}","{335.7962646484375, 721.5772705078125}","{969.2247314453125, 386.8747253417969}","{678.7411499023438, 444.19873046875}","{574.8187255859375, 420.84661865234375}"
"{717.0248413085938, 221.87469482421875}","{639.57568359375, 76.4940185546875}","{506.41302490234375, 176.6468505859375}","{436.58929443359375, 42.67071533203125}","{313.4265441894531, 281.18524169921875}","{270.4990539550781, 253.75189208984375}","{253.73635864257812, 339.35247802734375}","{182.02635192871094, 316.7830810546875}","{567.7184448242188, 609.2536010742188}","{532.4658203125, 663.2259521484375}","{391.7591247558594, 668.2333984375}","{253.5347900390625, 538.0789794921875}","{116.2124252319336, 613.5795288085938}","{335.43292236328125, 721.6124267578125}","{969.21533203125, 386.8543395996094}","{681.5038452148438, 442.9741516113281}","{570.8850708007812, 420.7454528808594}"
"{716.6428833007812, 222.88818359375}","{639.6988525390625, 78.714111328125}","{505.6162109375, 176.11114501953125}","{437.3178405761719, 44.81298828125}","{313.363525390625, 279.666015625}","{268.1864013671875, 253.94158935546875}","{251.7346954345703, 339.3990478515625}","{182.43484497070312, 315.3656005859375}","{567.9951171875, 609.4407348632812}","{533.0086059570312, 662.9650268554688}","{393.7676086425781, 669.6526489257812}","{251.47476196289062, 538.5989990234375}","{115.74220275878906, 613.6452026367188}","{335.0818786621094, 721.9474487304688}","{969.100341796875, 386.6846923828125}","{683.6332397460938, 442.47674560546875}","{569.6388549804688, 420.37957763671875}"
"{717.1237182617188, 222.01263427734375}","{640.8004760742188, 77.43505859375}","{503.1119689941406, 176.13970947265625}","{436.4960021972656, 44.67950439453125}","{315.2532043457031, 279.64605712890625}","{268.93267822265625, 252.7999267578125}","{251.446533203125, 340.6070861816406}","{181.77825927734375, 314.5121154785156}","{568.464111328125, 606.7271728515625}","{533.27099609375, 662.2705688476562}","{392.6285705566406, 670.6939086914062}","{253.11170959472656, 537.0895385742188}","{116.26055908203125, 613.3603515625}","{335.1500244140625, 721.6318969726562}","{968.7142333984375, 387.4283752441406}","{682.173095703125, 444.7562255859375}","{569.4757690429688, 423.2428894042969}"
"{717.1768798828125, 222.14215087890625}","{643.1923828125, 76.2196044921875}","{504.450439453125, 174.548095703125}","{437.9847717285156, 44.24896240234375}","{315.9425964355469, 279.97174072265625}","{271.1745300292969, 252.06768798828125}","{253.9908447265625, 339.1241455078125}","{180.30117797851562, 311.7107238769531}","{567.015625, 605.7703857421875}","{534.0924072265625, 662.5391845703125}","{394.3302917480469, 670.4342041015625}","{252.79722595214844, 537.533447265625}","{116.50933837890625, 612.5941162109375}","{335.263427734375, 720.1995239257812}","{970.134765625, 387.7772216796875}","{681.669189453125, 446.0437927246094}","{568.8155517578125, 423.71099853515625}"
"{715.9999389648438, 221.14678955078125}","{644.6142578125, 74.87725830078125}","{504.8099365234375, 176.4403076171875}","{435.16522216796875, 44.5933837890625}","{315.27386474609375, 281.73687744140625}","{270.34722900390625, 253.929443359375}","{251.9796142578125, 340.5031433105469}","{179.3959503173828, 313.2833557128906}","{565.645751953125, 605.2640991210938}","{534.3317260742188, 663.0394287109375}","{396.2541809082031, 670.89306640625}","{253.53582763671875, 539.9660034179688}","{116.30245971679688, 613.5274658203125}","{336.5631408691406, 721.1156616210938}","{966.4426879882812, 387.727783203125}","{681.1058959960938, 449.6799011230469}","{568.3687133789062, 423.4985656738281}"
