"{911.04931640625, 71.3988037109375}","{514.4742431640625, 240.419189453125}","{461.53460693359375, 123.99835205078125}","{267.21246337890625, 47.08544921875}","{334.5154113769531, 136.83642578125}","{228.61807250976562, 213.51202392578125}","{246.73324584960938, 289.55328369140625}","{90.98241424560547, 98.777099609375}","{836.95849609375, 278.8345031738281}","{738.1610717773438, 313.9645690917969}","{829.7090454101562, 393.00909423828125}","{997.218017578125, 509.8292541503906}","{737.4981689453125, 566.7025756835938}","{841.3031616210938, 638.764892578125}","{753.5384521484375, 682.2113647460938}","{507.74700927734375, 641.9666137695312}"
"{910.584228515625, 71.56231689453125}","{513.8900146484375, 240.03338623046875}","{457.9930419921875, 125.5399169921875}","{266.2454833984375, 46.7999267578125}","{332.4493103027344, 136.8792724609375}","{227.67718505859375, 213.781494140625}","{245.7549591064453, 290.42645263671875}","{89.21039581298828, 98.73968505859375}","{836.1063842773438, 281.4059753417969}","{737.0220336914062, 314.5790710449219}","{829.8197631835938, 393.7696228027344}","{997.6697998046875, 510.5682067871094}","{738.3560791015625, 567.752197265625}","{842.7122192382812, 640.7006225585938}","{754.0567626953125, 682.1859130859375}","{506.52557373046875, 639.5964965820312}"
"{912.4578857421875, 70.33355712890625}","{512.8975830078125, 239.53350830078125}","{455.575439453125, 126.35736083984375}","{263.15313720703125, 49.06964111328125}","{333.81658935546875, 136.70013427734375}","{226.65362548828125, 213.7950439453125}","{247.75460815429688, 288.5494689941406}","{89.62560272216797, 97.8955078125}","{834.3986206054688, 281.5266418457031}","{739.1386108398438, 313.3974304199219}","{829.82958984375, 393.0386047363281}","{999.6153564453125, 511.97869873046875}","{740.0943603515625, 563.9661865234375}","{842.2542724609375, 641.0341186523438}","{752.8722534179688, 681.8185424804688}","{505.7258605957031, 636.1634521484375}"
"{914.6284790039062, 72.935791015625}","{511.861572265625, 240.34197998046875}","{456.7677917480469, 128.104248046875}","{264.4546203613281, 49.122802734375}","{333.4464416503906, 134.08184814453125}","{227.3820037841797, 214.737060546875}","{248.03907775878906, 287.6571044921875}","{91.57916259765625, 99.40411376953125}","{834.1134643554688, 281.1796875}","{738.47900390625, 312.5340270996094}","{829.77734375, 394.55792236328125}","{1000.07958984375, 508.723876953125}","{737.955810546875, 563.8758544921875}","{841.2714233398438, 641.2682495117188}","{753.5781860351562, 681.831787109375}","{505.44097900390625, 635.66748046875}"
"{914.85595703125, 70.50653076171875}","{513.201416015625, 238.68035888671875}","{454.9570007324219, 128.20648193359375}","{263.99822998046875, 50.41571044921875}","{333.68231201171875, 134.2642822265625}","{227.10116577148438, 216.582275390625}","{246.25015258789062, 288.06494140625}","{91.21975708007812, 100.6007080078125}","{834.3253173828125, 280.3538513183594}","{736.8690795898438, 309.9497375488281}","{829.9647827148438, 394.0696105957031}","{999.1279296875, 509.5125732421875}","{738.6838989257812, 563.069091796875}","{841.6463623046875, 641.6107788085938}","{753.6484375, 681.8468017578125}","{505.4363098144531, 635.6128540039062}"
"{913.9337158203125, 72.5921630859375}","{514.4754028320312, 240.459716796875}","{456.1280822753906, 125.76226806640625}","{261.921875, 49.8876953125}","{333.0113525390625, 132.694091796875}","{227.2673797607422, 218.86883544921875}","{245.6424102783203, 285.3114013671875}","{92.37147521972656, 101.498046875}","{836.1949462890625, 278.4825134277344}","{738.8031005859375, 306.4929504394531}","{830.4388427734375, 396.0571594238281}","{998.50634765625, 509.1563720703125}","{738.7050170898438, 562.1198120117188}","{843.1513671875, 641.5474853515625}","{753.1155395507812, 681.474609375}","{507.8132019042969, 635.0865478515625}"
"{916.2174072265625, 69.34375}","{515.3905639648438, 238.62109375}","{456.2640380859375, 127.377197265625}","{261.43243408203125, 49.08978271484375}","{334.7296447753906, 131.825439453125}","{227.1716766357422, 221.03533935546875}","{244.48931884765625, 284.0940856933594}","{92.34844970703125, 103.5377197265625}","{836.6959228515625, 278.41204833984375}","{736.9381713867188, 306.34381103515625}","{831.2781372070312, 392.66510009765625}","{1000.6630249023438, 508.40325927734375}","{737.0772094726562, 561.2457885742188}","{843.55615234375, 642.9060668945312}","{753.6571044921875, 682.1627197265625}","{506.3559875488281, 637.1127319335938}"
"{921.3704223632812, 69.3145751953125}","{517.8056640625, 236.369384765625}","{457.4250183105469, 128.69464111328125}","{261.2185974121094, 48.02294921875}","{336.34259033203125, 134.1593017578125}","{228.31869506835938, 221.93878173828125}","{245.615478515625, 285.1065979003906}","{92.23177337646484, 103.13323974609375}","{835.7440795898438, 277.9115905761719}","{739.5011596679688, 306.01593017578125}","{833.6748046875, 390.043701171875}","{1000.0263061523438, 508.9990234375}","{734.5693359375, 559.7086181640625}","{844.3148193359375, 642.9701538085938}","{753.967041015625, 682.671142578125}","{506.3581848144531, 636.9385986328125}"
"{920.8858032226562, 67.434814453125}","{517.1134643554688, 236.300048828125}","{453.544677734375, 126.404052734375}","{262.4817199707031, 45.877685546875}","{334.24658203125, 134.6160888671875}","{227.92056274414062, 221.272216796875}","{245.1646728515625, 284.9209289550781}","{92.65676879882812, 102.6531982421875}","{836.2667236328125, 277.4728088378906}","{739.1817016601562, 305.6719970703125}","{834.0908203125, 389.2542419433594}","{1002.7142944335938, 509.03826904296875}","{736.6015625, 558.3187866210938}","{844.3785400390625, 642.1994018554688}","{753.40869140625, 681.8201293945312}","{506.254638671875, 636.3428955078125}"
"{920.8858032226562, 67.434814453125}","{517.1134643554688, 236.300048828125}","{453.544677734375, 126.404052734375}","{262.4817199707031, 45.877685546875}","{334.24658203125, 134.6160888671875}","{227.92056274414062, 221.272216796875}","{245.1646728515625, 284.9209289550781}","{92.65676879882812, 102.6531982421875}","{836.2667236328125, 277.4728088378906}","{739.1817016601562, 305.6719970703125}","{834.0908203125, 389.2542419433594}","{1002.7142944335938, 509.03826904296875}","{736.6015625, 558.3187866210938}","{844.3785400390625, 642.1994018554688}","{753.40869140625, 681.8201293945312}","{506.254638671875, 636.3428955078125}"
"{924.7369995117188, 61.40740966796875}","{517.4894409179688, 233.071533203125}","{455.9289855957031, 124.84796142578125}","{263.1400146484375, 47.6090087890625}","{331.9004821777344, 132.95953369140625}","{230.84312438964844, 219.37158203125}","{244.54336547851562, 284.6795349121094}","{93.29310607910156, 102.60382080078125}","{833.9949340820312, 277.9853515625}","{740.6922607421875, 307.8380126953125}","{834.5777587890625, 388.1471862792969}","{1004.3717041015625, 505.9331970214844}","{737.9027709960938, 555.2841796875}","{844.4254150390625, 643.520263671875}","{752.6712646484375, 681.56103515625}","{503.9149475097656, 636.13671875}"
"{923.6837768554688, 62.52783203125}","{516.4096069335938, 233.71807861328125}","{454.905029296875, 126.8233642578125}","{263.40045166015625, 50.496826171875}","{331.3626708984375, 133.6700439453125}","{232.0639190673828, 222.1689453125}","{246.58346557617188, 284.5054931640625}","{93.07780456542969, 104.4022216796875}","{833.9384155273438, 276.9661560058594}","{740.9531860351562, 307.4909362792969}","{837.6156005859375, 388.47735595703125}","{1004.3142700195312, 504.18585205078125}","{737.5592041015625, 555.100830078125}","{844.4100341796875, 644.16357421875}","{754.1548461914062, 682.346435546875}","{504.9151611328125, 634.4275512695312}"
"{923.0773315429688, 64.7220458984375}","{515.6113891601562, 231.8253173828125}","{454.21905517578125, 126.83026123046875}","{263.9966125488281, 50.47137451171875}","{333.7353210449219, 133.4478759765625}","{230.09661865234375, 223.1949462890625}","{247.09173583984375, 285.84912109375}","{94.3360595703125, 104.55804443359375}","{835.385986328125, 276.9678649902344}","{741.9715576171875, 307.2955017089844}","{838.791259765625, 386.4496154785156}","{1004.4608764648438, 505.2257995605469}","{737.4337768554688, 555.6756591796875}","{844.2998657226562, 645.7896728515625}","{754.24853515625, 683.1578979492188}","{505.5600280761719, 637.1084594726562}"
"{924.107421875, 65.45269775390625}","{514.873291015625, 231.969970703125}","{454.5064697265625, 126.77557373046875}","{264.4715270996094, 47.93243408203125}","{334.1404724121094, 135.66827392578125}","{231.26571655273438, 223.7554931640625}","{248.24972534179688, 287.2296142578125}","{95.21537017822266, 103.43310546875}","{835.324462890625, 277.71826171875}","{743.3739013671875, 308.6131896972656}","{840.4743041992188, 388.2806091308594}","{1005.2533569335938, 503.4798889160156}","{737.738037109375, 557.1788330078125}","{844.5565185546875, 647.2888793945312}","{753.917724609375, 682.577392578125}","{504.4654235839844, 637.427490234375}"
"{925.2772216796875, 66.23077392578125}","{514.41650390625, 233.21661376953125}","{456.4305114746094, 124.82373046875}","{264.86749267578125, 49.365966796875}","{335.3753662109375, 135.36083984375}","{232.0372314453125, 223.83660888671875}","{249.071044921875, 288.8856506347656}","{95.08737182617188, 102.86663818359375}","{832.9805908203125, 279.2973327636719}","{743.3580322265625, 308.3559875488281}","{839.1012573242188, 387.0123291015625}",Missing[],"{737.2548217773438, 557.1727905273438}","{846.033935546875, 648.4464721679688}","{754.4774169921875, 683.0192260742188}","{505.5283203125, 638.8015747070312}"
"{924.094482421875, 65.38134765625}","{511.5158996582031, 233.5350341796875}","{455.6749572753906, 123.084228515625}","{265.596923828125, 48.441162109375}","{335.5008544921875, 134.9229736328125}","{233.53750610351562, 223.8121337890625}","{251.33172607421875, 287.99261474609375}","{94.8982925415039, 103.591796875}","{833.4078369140625, 278.5560302734375}","{743.2755737304688, 309.5805358886719}","{838.8684692382812, 385.1042175292969}",Missing[],"{737.1830444335938, 558.5716552734375}","{847.060302734375, 647.708740234375}","{754.3760986328125, 683.2071533203125}","{504.54656982421875, 639.0803833007812}"
"{922.692626953125, 66.44879150390625}","{511.0079040527344, 233.9461669921875}","{456.775634765625, 123.21807861328125}","{265.4513854980469, 48.769287109375}","{336.76336669921875, 134.4398193359375}","{231.95709228515625, 223.449951171875}","{251.67300415039062, 286.30474853515625}","{94.00298309326172, 102.44244384765625}","{835.1316528320312, 279.31195068359375}","{742.0154418945312, 311.1587219238281}","{838.2410888671875, 386.28619384765625}",Missing[],"{733.6629028320312, 557.0693359375}","{848.1400146484375, 649.0576171875}","{754.1138305664062, 682.8718872070312}","{504.3435363769531, 636.212890625}"
"{922.690673828125, 66.243408203125}","{509.9764709472656, 234.72113037109375}","{455.6251525878906, 123.66864013671875}","{264.05413818359375, 47.06494140625}","{335.1673278808594, 134.96173095703125}","{231.011962890625, 221.23858642578125}","{253.50326538085938, 286.55218505859375}","{94.12559509277344, 103.662841796875}","{836.4473266601562, 276.8760986328125}","{742.8993530273438, 311.88543701171875}","{837.7108764648438, 385.30999755859375}",Missing[],"{731.346923828125, 557.81396484375}","{848.1321411132812, 650.457763671875}","{754.0872802734375, 683.5069580078125}","{506.0071716308594, 632.9868774414062}"
"{920.4757080078125, 66.26715087890625}","{509.53057861328125, 235.9388427734375}","{453.608154296875, 125.74383544921875}","{263.15020751953125, 46.24981689453125}","{335.172119140625, 133.592529296875}","{230.97531127929688, 220.661376953125}","{252.49147033691406, 288.1517639160156}","{94.72789764404297, 102.955810546875}","{835.2149658203125, 279.142333984375}","{743.783203125, 311.6870422363281}","{837.1842651367188, 385.0247802734375}",Missing[],"{730.7378540039062, 556.5443115234375}","{848.22412109375, 650.3162231445312}","{754.2113037109375, 682.87158203125}","{505.9685974121094, 633.4729614257812}"
"{920.942626953125, 66.48333740234375}","{509.55596923828125, 237.83013916015625}","{455.230224609375, 125.169677734375}","{261.37811279296875, 45.1072998046875}","{335.600341796875, 134.68267822265625}","{231.05331420898438, 220.798583984375}","{250.80233764648438, 288.8172607421875}","{95.31697082519531, 103.50927734375}","{835.184326171875, 279.5436706542969}","{742.7200317382812, 310.1950988769531}","{839.1832275390625, 385.7991638183594}",Missing[],"{730.86083984375, 553.4927368164062}","{847.21923828125, 650.740234375}","{754.4488525390625, 683.1553344726562}","{505.1269836425781, 630.2344970703125}"
"{920.2263793945312, 66.52203369140625}","{508.7904052734375, 237.31964111328125}","{455.16668701171875, 124.3006591796875}","{260.9908752441406, 45.505859375}","{333.7448425292969, 135.10919189453125}","{231.5133819580078, 219.953857421875}","{251.5575408935547, 288.74505615234375}","{95.1093978881836, 103.75347900390625}","{833.7861938476562, 279.6983642578125}","{741.1974487304688, 313.22576904296875}","{837.8876953125, 385.7979431152344}",Missing[],"{730.5673828125, 553.9019775390625}","{846.0936889648438, 649.4341430664062}","{754.0201416015625, 682.819580078125}","{505.45037841796875, 631.4733276367188}"
"{920.8479614257812, 65.79095458984375}","{509.3348083496094, 237.29638671875}","{454.2129211425781, 123.30572509765625}","{263.2464294433594, 45.26885986328125}","{334.03912353515625, 134.19476318359375}","{229.6753387451172, 221.13629150390625}","{250.9528350830078, 288.38641357421875}","{94.14881134033203, 104.21624755859375}","{834.591552734375, 278.79498291015625}","{741.1139526367188, 315.85223388671875}","{838.849365234375, 388.40704345703125}",Missing[],"{731.8895874023438, 551.4820556640625}","{844.9991455078125, 647.3909912109375}","{754.0393676757812, 683.1538696289062}","{504.26824951171875, 630.8228759765625}"
"{921.1738891601562, 66.576904296875}","{508.8976135253906, 237.76104736328125}","{453.7809143066406, 123.9766845703125}","{264.09442138671875, 43.771240234375}","{335.1128234863281, 133.32830810546875}","{228.599365234375, 222.71075439453125}","{253.12777709960938, 287.0098571777344}","{92.32842254638672, 103.37896728515625}","{835.4056396484375, 278.69091796875}","{740.5968017578125, 316.8853454589844}","{837.2710571289062, 387.3204650878906}",Missing[],"{731.907470703125, 550.2420654296875}","{846.2896118164062, 647.2257690429688}","{754.162353515625, 682.41552734375}","{505.9181823730469, 631.8603515625}"
"{921.3488159179688, 66.5968017578125}","{508.84112548828125, 237.95098876953125}","{454.00067138671875, 127.427490234375}","{262.2602233886719, 43.63079833984375}","{335.5472717285156, 133.14752197265625}","{226.61599731445312, 222.77166748046875}","{253.77349853515625, 287.1851501464844}","{90.29512023925781, 101.41534423828125}","{837.3251342773438, 277.1334533691406}","{736.96240234375, 316.92645263671875}","{836.9955444335938, 387.8563537597656}",Missing[],"{730.208984375, 551.6533813476562}","{845.8348388671875, 647.5991821289062}","{753.8363647460938, 682.536865234375}","{505.90985107421875, 633.3045654296875}"
"{921.1415405273438, 68.4757080078125}","{509.6121520996094, 239.68536376953125}","{455.9030456542969, 129.2215576171875}","{263.5751647949219, 43.13043212890625}","{336.3619689941406, 133.060302734375}","{228.2290496826172, 223.5047607421875}","{253.00985717773438, 288.46490478515625}","{89.44091033935547, 100.73345947265625}","{838.9032592773438, 275.27264404296875}","{739.3270874023438, 316.97442626953125}","{837.3003540039062, 386.5935974121094}",Missing[],"{730.2971801757812, 551.70166015625}","{845.3270874023438, 647.3582153320312}","{753.4334716796875, 682.5779418945312}","{503.8336181640625, 631.1778564453125}"
"{922.3526611328125, 63.7353515625}","{508.7921142578125, 238.63800048828125}","{458.3362731933594, 129.5662841796875}","{262.3963623046875, 45.30731201171875}","{334.9391174316406, 129.2841796875}","{229.26736450195312, 223.5479736328125}","{252.82101440429688, 286.8538818359375}","{89.78404998779297, 102.5224609375}","{840.6608276367188, 277.0590515136719}","{739.0399169921875, 318.0195617675781}","{838.1735229492188, 387.2372741699219}",Missing[],"{728.7781372070312, 550.8173828125}","{845.841552734375, 647.3379516601562}","{754.1817626953125, 682.1608276367188}","{505.238525390625, 631.345458984375}"
"{921.7916259765625, 62.5712890625}","{507.135986328125, 238.6510009765625}","{458.484130859375, 128.51580810546875}","{260.7279968261719, 45.25103759765625}","{333.20526123046875, 129.16558837890625}","{228.5654754638672, 223.5499267578125}","{250.4783935546875, 288.2537841796875}","{90.19208526611328, 103.1895751953125}","{840.9268188476562, 275.398681640625}","{738.8526611328125, 319.13861083984375}","{837.1297607421875, 389.09759521484375}",Missing[],"{726.5985717773438, 550.4371337890625}","{845.3153686523438, 646.9063720703125}","{753.8723754882812, 682.379638671875}","{504.6957702636719, 630.8758544921875}"
"{924.76220703125, 66.056884765625}","{506.7304992675781, 240.5059814453125}","{458.597900390625, 128.1988525390625}","{261.6164855957031, 45.556884765625}","{334.91790771484375, 129.5885009765625}","{226.54920959472656, 223.1773681640625}","{250.67726135253906, 288.29351806640625}","{90.49748229980469, 103.57476806640625}","{841.68310546875, 276.4413757324219}","{738.7557983398438, 318.52789306640625}","{839.1324462890625, 390.54803466796875}",Missing[],"{726.47900390625, 550.916748046875}","{843.8484497070312, 646.1411743164062}","{754.5738525390625, 682.5689086914062}","{502.8658142089844, 631.1665649414062}"
"{922.0963134765625, 60.6627197265625}","{505.728271484375, 242.08892822265625}",Missing[],"{260.94549560546875, 46.28118896484375}","{335.9640197753906, 132.2239990234375}","{224.83277893066406, 227.31378173828125}","{248.62428283691406, 289.5093994140625}","{89.27099609375, 103.42535400390625}","{841.5938720703125, 279.3957214355469}","{736.2224731445312, 319.26580810546875}","{837.5974731445312, 392.5093994140625}",Missing[],"{727.3429565429688, 551.7930297851562}","{843.98876953125, 647.09033203125}","{754.29296875, 682.8330688476562}","{504.4575500488281, 632.4686889648438}"
"{923.0285034179688, 60.328857421875}","{506.24591064453125, 242.03350830078125}",Missing[],"{258.08660888671875, 46.21856689453125}","{332.841064453125, 132.37548828125}","{223.60691833496094, 230.609375}","{249.27752685546875, 289.9205322265625}","{90.43134307861328, 102.6092529296875}","{841.4427490234375, 279.656494140625}","{736.493408203125, 319.7786560058594}","{838.2122192382812, 391.9312438964844}",Missing[],"{724.3165283203125, 554.1134643554688}","{842.7279052734375, 645.7325439453125}","{754.8358764648438, 683.3301391601562}","{501.8756103515625, 633.0630493164062}"
"{923.2698364257812, 59.96038818359375}","{508.0168762207031, 241.5936279296875}",Missing[],"{258.8427429199219, 46.47564697265625}","{330.6748352050781, 132.71466064453125}","{220.0974884033203, 229.2977294921875}","{249.37075805664062, 290.78887939453125}","{90.47438049316406, 101.715576171875}","{840.6519165039062, 278.2648010253906}","{736.48779296875, 320.05010986328125}","{841.2300415039062, 390.7779235839844}",Missing[],"{726.3694458007812, 553.805419921875}","{843.6106567382812, 642.748046875}","{754.7269897460938, 683.3408813476562}","{501.0494689941406, 635.5274047851562}"
"{925.7207641601562, 60.3997802734375}","{508.0881652832031, 239.6085205078125}",Missing[],"{257.53668212890625, 46.75823974609375}","{331.43072509765625, 131.24951171875}","{221.7978057861328, 229.5157470703125}","{249.3634033203125, 291.2703857421875}","{91.5995864868164, 101.57147216796875}","{836.7316284179688, 279.4486999511719}","{737.7216186523438, 320.39288330078125}","{842.6832275390625, 388.5080871582031}",Missing[],"{725.3864135742188, 553.0668334960938}","{845.8582153320312, 642.9953002929688}","{754.635498046875, 682.9807739257812}","{502.1217041015625, 634.0242919921875}"
"{926.5692138671875, 58.37469482421875}","{506.543212890625, 238.640380859375}",Missing[],"{257.2220764160156, 49.2919921875}","{331.41778564453125, 131.970703125}","{221.8352508544922, 228.39666748046875}","{250.73660278320312, 292.96063232421875}","{90.9212875366211, 100.94281005859375}","{838.2539672851562, 279.602294921875}","{737.607421875, 319.8815612792969}","{843.42333984375, 388.2203369140625}",Missing[],"{726.3244018554688, 551.6650390625}","{848.6454467773438, 642.6510009765625}","{754.3424682617188, 682.5074462890625}","{499.667724609375, 634.0119018554688}"
"{925.9310302734375, 59.3699951171875}","{507.0593566894531, 238.66180419921875}",Missing[],"{256.9365234375, 51.02777099609375}","{332.46734619140625, 132.09454345703125}","{218.16647338867188, 227.417236328125}","{251.00808715820312, 291.2647399902344}","{90.3248519897461, 98.738525390625}","{837.799560546875, 277.5883483886719}","{736.9255981445312, 321.9145812988281}","{841.0631103515625, 387.7937927246094}",Missing[],"{727.1367797851562, 550.9075927734375}","{849.1472778320312, 641.9169921875}","{754.7482299804688, 684.152099609375}","{500.1049499511719, 634.7866821289062}"
"{926.6942138671875, 57.59869384765625}","{505.2875061035156, 240.262939453125}",Missing[],"{259.0871887207031, 51.6434326171875}","{333.57989501953125, 131.8216552734375}","{218.87771606445312, 227.21124267578125}","{251.4951934814453, 290.9916076660156}","{89.64868927001953, 98.759521484375}","{838.3663940429688, 278.3178405761719}","{736.906982421875, 321.18511962890625}","{840.3548583984375, 388.7337341308594}",Missing[],"{725.735595703125, 548.9995727539062}","{849.7142944335938, 638.6909790039062}","{754.2461547851562, 682.7437744140625}","{500.6924743652344, 635.5927734375}"
"{926.9268798828125, 56.2420654296875}","{503.0880432128906, 241.242919921875}",Missing[],"{256.3236999511719, 52.77001953125}","{333.0142517089844, 129.60772705078125}","{219.44606018066406, 226.87188720703125}","{250.9486083984375, 290.8369140625}","{88.95846557617188, 98.78253173828125}","{836.815673828125, 280.6690979003906}","{734.8668212890625, 323.5097961425781}","{840.8211669921875, 388.17205810546875}",Missing[],"{727.761474609375, 551.033203125}","{848.6635131835938, 639.6538696289062}","{754.6686401367188, 683.590087890625}","{499.46240234375, 636.6957397460938}"
"{927.353759765625, 56.62042236328125}","{506.5052795410156, 240.52606201171875}",Missing[],"{256.2508087158203, 53.557373046875}","{332.2681579589844, 131.0396728515625}","{220.68597412109375, 226.9871826171875}","{249.80926513671875, 289.86053466796875}","{89.1451187133789, 98.17974853515625}","{837.1613159179688, 278.8267517089844}","{735.2930908203125, 324.300537109375}","{840.7182006835938, 388.2467956542969}",Missing[],"{728.3502197265625, 548.3906860351562}","{847.500244140625, 639.9214477539062}","{753.9268188476562, 682.7817993164062}","{498.86572265625, 634.419677734375}"
"{930.197265625, 58.52215576171875}","{505.1318664550781, 241.73590087890625}",Missing[],"{254.68080139160156, 50.16900634765625}","{330.96722412109375, 131.1475830078125}","{221.17800903320312, 224.39276123046875}","{250.8673095703125, 288.38348388671875}","{90.45756530761719, 97.9852294921875}","{835.6233520507812, 281.87481689453125}","{738.1339111328125, 321.0839538574219}","{841.2618408203125, 388.9159851074219}",Missing[],"{728.7107543945312, 546.0792236328125}","{848.586181640625, 638.8606567382812}","{754.3152465820312, 682.9175415039062}","{500.9217834472656, 637.57080078125}"
"{932.0743408203125, 59.7744140625}","{506.6366271972656, 238.31085205078125}",Missing[],"{254.5169677734375, 49.5670166015625}","{332.3036804199219, 129.86737060546875}","{220.83563232421875, 225.0540771484375}","{250.44773864746094, 287.6728210449219}","{91.71273803710938, 95.39202880859375}","{834.3212890625, 280.8268737792969}","{739.8037719726562, 319.648681640625}","{842.823486328125, 387.1637878417969}",Missing[],"{731.3153076171875, 544.8065185546875}","{849.6356201171875, 635.9575805664062}","{754.1614379882812, 682.7548217773438}","{501.34893798828125, 635.7285766601562}"
"{933.7174072265625, 58.98944091796875}","{505.27581787109375, 240.935791015625}",Missing[],"{254.3516845703125, 50.4375}","{332.59625244140625, 129.11865234375}","{221.36810302734375, 225.44805908203125}","{250.40231323242188, 287.2920837402344}","{90.68942260742188, 95.12750244140625}","{834.8206787109375, 284.1071472167969}","{738.1211547851562, 320.1538391113281}","{842.6976928710938, 388.1195373535156}",Missing[],"{731.0524291992188, 546.501953125}","{849.7554321289062, 637.1080932617188}","{754.2194213867188, 682.67138671875}","{502.55731201171875, 633.3392333984375}"
"{931.6036376953125, 58.87713623046875}","{506.12225341796875, 240.11614990234375}",Missing[],"{254.9214630126953, 50.90704345703125}","{332.1810302734375, 128.169921875}","{219.41444396972656, 228.110107421875}","{248.88711547851562, 291.8059387207031}","{89.76393127441406, 96.18414306640625}","{835.927734375, 280.6310729980469}","{740.2364501953125, 322.3747253417969}","{842.572021484375, 388.4105529785156}",Missing[],"{730.3442993164062, 547.89111328125}","{849.2042846679688, 636.3485107421875}","{754.101318359375, 682.2059326171875}","{503.2895812988281, 632.9021606445312}"
"{931.9171752929688, 59.39801025390625}","{505.1658630371094, 240.12347412109375}",Missing[],"{255.17051696777344, 49.95068359375}","{328.5238952636719, 127.205322265625}","{216.9547882080078, 228.25}","{247.62110900878906, 291.0810852050781}","{88.23851776123047, 94.85357666015625}","{838.0223999023438, 279.5882873535156}","{738.661865234375, 322.4486389160156}","{845.1310424804688, 390.369384765625}",Missing[],"{728.1414184570312, 547.8565673828125}","{845.8095703125, 636.1728515625}","{754.133056640625, 682.6107177734375}","{502.4183044433594, 631.0532836914062}"
"{931.8412475585938, 56.72088623046875}","{505.41796875, 240.35040283203125}",Missing[],"{255.53150939941406, 48.8072509765625}","{325.42547607421875, 127.819091796875}","{216.37875366210938, 229.3975830078125}","{248.98655700683594, 290.62939453125}","{87.76025390625, 96.78955078125}","{838.1510620117188, 279.10296630859375}","{738.6595458984375, 322.9326171875}","{846.847412109375, 391.2157897949219}",Missing[],"{727.691650390625, 546.409423828125}","{844.9428100585938, 635.8521728515625}","{753.8289184570312, 682.6074829101562}","{502.1708984375, 632.9934692382812}"
"{931.1926879882812, 56.49481201171875}","{506.06707763671875, 241.6885986328125}",Missing[],"{256.06358337402344, 48.27557373046875}","{324.3412170410156, 125.8101806640625}","{214.99713134765625, 229.1685791015625}","{248.50762939453125, 288.56695556640625}","{87.87812042236328, 99.63421630859375}","{838.3021850585938, 277.5823974609375}","{743.497802734375, 320.57958984375}","{848.3094482421875, 391.0532531738281}",Missing[],"{727.475341796875, 544.0816650390625}","{845.0955810546875, 636.0438842773438}","{753.9472045898438, 682.39892578125}","{501.7983703613281, 634.4495849609375}"
"{931.1926879882812, 56.49481201171875}","{506.06707763671875, 241.6885986328125}",Missing[],"{256.06358337402344, 48.27557373046875}","{324.3412170410156, 125.8101806640625}","{214.99713134765625, 229.1685791015625}","{248.50762939453125, 288.56695556640625}","{87.87812042236328, 99.63421630859375}","{838.3021850585938, 277.5823974609375}","{743.497802734375, 320.57958984375}","{848.3094482421875, 391.0532531738281}",Missing[],"{727.475341796875, 544.0816650390625}","{845.0955810546875, 636.0438842773438}","{753.9472045898438, 682.39892578125}","{501.7983703613281, 634.4495849609375}"
"{932.0272827148438, 60.56378173828125}","{508.0948181152344, 242.07611083984375}",Missing[],"{258.118408203125, 50.63671875}","{321.5400085449219, 126.57940673828125}","{216.21725463867188, 227.9512939453125}","{252.4293975830078, 288.9734802246094}","{85.80079650878906, 100.46343994140625}","{841.7841186523438, 279.2175598144531}","{745.5770263671875, 320.59820556640625}","{849.7259521484375, 387.5267333984375}",Missing[],"{729.7935791015625, 541.8068237304688}","{844.9419555664062, 637.49853515625}","{754.0577392578125, 682.73974609375}","{504.7946472167969, 636.1383666992188}"
"{931.4721069335938, 59.60498046875}","{511.0064697265625, 241.03753662109375}",Missing[],"{259.2616271972656, 49.15740966796875}","{320.1875305175781, 126.8135986328125}","{217.28326416015625, 229.160888671875}","{251.05120849609375, 289.01641845703125}","{85.71476745605469, 99.5533447265625}","{841.1631469726562, 279.4785461425781}","{747.3328247070312, 319.63360595703125}","{849.2330932617188, 388.8299255371094}",Missing[],"{728.2084350585938, 541.344970703125}","{845.2628784179688, 634.5872192382812}","{754.1870727539062, 683.9777221679688}","{504.8248291015625, 635.7997436523438}"
"{931.5103759765625, 58.7412109375}","{512.6592407226562, 240.19091796875}",Missing[],"{259.7295227050781, 49.6839599609375}","{318.9101257324219, 127.2725830078125}","{218.22901916503906, 229.76654052734375}","{249.68418884277344, 289.4124450683594}","{86.10327911376953, 100.179443359375}","{840.6869506835938, 282.05657958984375}","{747.8710327148438, 321.8277282714844}","{848.3610229492188, 388.2779235839844}",Missing[],"{729.4347534179688, 542.0713500976562}","{844.5249633789062, 635.4820556640625}","{754.5517578125, 683.6297607421875}","{501.90557861328125, 637.4586791992188}"
"{930.5860595703125, 58.390869140625}","{512.7835083007812, 238.39813232421875}",Missing[],"{259.3238220214844, 48.79949951171875}","{317.9041748046875, 129.07440185546875}","{218.21620178222656, 229.38787841796875}","{248.23196411132812, 289.483154296875}","{85.90470123291016, 99.69818115234375}","{842.1188354492188, 281.7704772949219}","{748.83740234375, 323.4874572753906}","{850.5848999023438, 387.90643310546875}",Missing[],"{729.89013671875, 540.322265625}","{845.0676879882812, 633.9459838867188}","{754.2222290039062, 682.3109741210938}","{503.6983947753906, 635.3494262695312}"
