"{321.25372314453125, 275.4507141113281}",Missing[],"{609.5618896484375, 108.926025390625}","{675.7339477539062, 117.92218017578125}","{888.0264892578125, 710.9691772460938}","{544.0708618164062, 375.604248046875}","{470.6220397949219, 388.75506591796875}","{311.8302917480469, 526.0142211914062}","{289.21746826171875, 428.0919494628906}","{222.23939514160156, 455.93536376953125}","{105.43811798095703, 447.9609680175781}"
"{320.3654479980469, 276.2389831542969}",Missing[],"{608.3154907226562, 108.8804931640625}","{675.7840576171875, 119.9326171875}","{888.6268310546875, 711.9564819335938}","{544.3419799804688, 374.3699645996094}","{470.6401672363281, 388.6317443847656}","{311.8024597167969, 524.7559814453125}","{289.9815368652344, 427.1110534667969}","{222.2291259765625, 456.6565856933594}","{104.22628021240234, 448.10003662109375}"
"{319.25201416015625, 277.86505126953125}",Missing[],"{607.5661010742188, 108.22607421875}","{676.1946411132812, 120.58306884765625}","{887.6663818359375, 712.8223266601562}","{544.7859497070312, 373.44097900390625}","{469.2781677246094, 388.28875732421875}","{313.345703125, 524.5032958984375}","{290.5102233886719, 428.7474670410156}","{221.27882385253906, 456.2686767578125}","{104.62994384765625, 448.7496337890625}"
"{320.6186828613281, 276.6649169921875}",Missing[],"{606.6944580078125, 104.45025634765625}","{673.4807739257812, 120.3695068359375}","{886.5363159179688, 715.0031127929688}","{544.1089477539062, 375.4609375}","{467.2912902832031, 387.34320068359375}","{312.6316223144531, 524.2445678710938}","{290.2362365722656, 429.4522705078125}","{221.24220275878906, 454.9717712402344}","{102.53055572509766, 449.0727844238281}"
"{320.446533203125, 273.2730407714844}",Missing[],"{609.2796020507812, 106.00103759765625}","{674.3781127929688, 122.09893798828125}","{888.42626953125, 714.8740844726562}","{544.9639282226562, 376.2705078125}","{468.1315002441406, 386.34710693359375}","{313.04461669921875, 525.3731689453125}","{291.8873291015625, 429.624267578125}","{221.69989013671875, 454.6138610839844}","{102.51072692871094, 449.44110107421875}"
"{321.5663757324219, 275.14794921875}",Missing[],"{607.583251953125, 106.5953369140625}","{672.1817016601562, 121.3807373046875}","{890.7257690429688, 714.4039916992188}","{543.3953247070312, 373.9839172363281}","{471.0982666015625, 385.92742919921875}","{312.35675048828125, 526.2811279296875}","{290.91802978515625, 430.4881896972656}","{221.6851043701172, 454.6820068359375}","{104.20453643798828, 451.9494934082031}"
"{321.440673828125, 275.2564697265625}",Missing[],"{608.8013916015625, 105.23809814453125}","{671.2352905273438, 123.9217529296875}","{888.624267578125, 714.6573486328125}","{541.9854736328125, 377.55755615234375}","{470.7377624511719, 388.3899841308594}","{314.1809997558594, 526.53125}","{292.0111389160156, 432.6412048339844}","{221.65184020996094, 454.8045349121094}","{99.26373291015625, 450.6138610839844}"
"{321.440673828125, 275.2564697265625}",Missing[],"{608.8013916015625, 105.23809814453125}","{671.2352905273438, 123.9217529296875}","{888.624267578125, 714.6573486328125}","{541.9854736328125, 377.55755615234375}","{470.7377624511719, 388.3899841308594}","{314.1809997558594, 526.53125}","{292.0111389160156, 432.6412048339844}","{221.65184020996094, 454.8045349121094}","{99.26373291015625, 450.6138610839844}"
"{321.5209655761719, 277.65576171875}",Missing[],"{607.255615234375, 106.63812255859375}","{672.3670654296875, 124.092041015625}","{891.1092529296875, 715.7954711914062}","{543.5499267578125, 375.68743896484375}","{472.887939453125, 385.27337646484375}","{316.9608459472656, 523.8812255859375}","{293.23126220703125, 433.4656066894531}","{220.17025756835938, 453.8769836425781}","{100.49290466308594, 453.4713439941406}"
"{321.2580871582031, 277.56756591796875}",Missing[],"{605.4636840820312, 106.60882568359375}","{672.8355712890625, 125.96533203125}","{890.6134033203125, 716.1826782226562}","{543.8716430664062, 376.05126953125}","{470.0083312988281, 388.29022216796875}","{315.25152587890625, 523.480224609375}","{291.9888916015625, 432.80389404296875}","{220.22994995117188, 455.2243347167969}","{99.79354858398438, 455.3355712890625}"
"{322.7874450683594, 278.0843811035156}",Missing[],"{607.6492919921875, 103.74951171875}","{671.3766479492188, 127.04345703125}","{888.1836547851562, 715.7900390625}","{544.0391845703125, 379.24267578125}","{467.82708740234375, 390.1905212402344}","{315.3548889160156, 525.3864135742188}","{290.2601318359375, 435.2092590332031}",Missing[],"{99.80936431884766, 455.01611328125}"
"{322.4827575683594, 279.3168029785156}",Missing[],"{606.6806030273438, 102.3092041015625}","{672.9326782226562, 127.3397216796875}","{890.115478515625, 715.1635131835938}","{546.268798828125, 378.8680419921875}","{470.164306640625, 388.7227783203125}","{314.5055847167969, 523.605712890625}","{291.4402770996094, 432.5893859863281}",Missing[],"{99.43252563476562, 454.3221130371094}"
"{320.7979431152344, 278.3623352050781}",Missing[],"{606.3359985351562, 100.38470458984375}","{673.4381103515625, 127.8077392578125}","{887.8091430664062, 713.7144165039062}","{549.2199096679688, 378.3293762207031}","{469.4428405761719, 388.0548400878906}","{317.1823425292969, 526.0949096679688}","{292.5735778808594, 429.3145446777344}",Missing[],"{98.29853057861328, 455.38494873046875}"
"{321.0040588378906, 276.28033447265625}",Missing[],"{606.249755859375, 100.138916015625}","{671.8245849609375, 128.33746337890625}","{884.581787109375, 713.1219482421875}","{547.8323974609375, 378.1920471191406}","{469.020751953125, 388.77288818359375}","{316.6841125488281, 527.8143310546875}","{291.8253479003906, 430.1322021484375}",Missing[],"{99.05181884765625, 455.932861328125}"
"{323.2344665527344, 275.3987731933594}",Missing[],"{605.339599609375, 100.94390869140625}","{674.2535400390625, 126.99871826171875}","{886.9989624023438, 713.7570190429688}","{550.1190185546875, 378.86871337890625}","{470.4127197265625, 389.31671142578125}","{317.5376892089844, 527.1978759765625}","{291.0738830566406, 428.8780822753906}",Missing[],"{97.92066955566406, 455.5220642089844}"
"{324.99554443359375, 277.1260070800781}",Missing[],"{605.3877563476562, 103.43572998046875}","{675.1956176757812, 128.18902587890625}","{890.107421875, 715.8539428710938}","{548.3685302734375, 378.4920654296875}","{472.789794921875, 390.05712890625}","{319.256591796875, 527.1183471679688}","{290.9726257324219, 427.54913330078125}",Missing[],"{98.50871276855469, 458.27362060546875}"
"{322.5478515625, 276.22802734375}",Missing[],"{605.4091796875, 103.230712890625}","{674.3021240234375, 128.7464599609375}","{892.127197265625, 713.3612060546875}","{547.8185424804688, 378.60968017578125}","{474.28466796875, 388.58416748046875}","{317.74041748046875, 525.3657836914062}","{292.02960205078125, 426.6453857421875}",Missing[],"{98.45124053955078, 458.1705627441406}"
"{320.9161376953125, 280.3238525390625}",Missing[],"{604.81982421875, 103.99395751953125}","{673.4805908203125, 126.5169677734375}","{893.7203369140625, 712.619384765625}","{546.9293823242188, 376.9499816894531}","{472.9557189941406, 389.8494873046875}","{316.08868408203125, 524.4005737304688}","{291.21905517578125, 424.3600769042969}",Missing[],"{100.07846069335938, 456.9550476074219}"
"{320.22589111328125, 280.7066345214844}",Missing[],"{607.2061157226562, 103.14044189453125}","{675.2014770507812, 125.0362548828125}","{894.6737060546875, 713.4600219726562}","{548.1023559570312, 376.5545654296875}","{472.5950927734375, 389.9178466796875}","{318.2838439941406, 522.8343505859375}","{292.1011047363281, 427.4053649902344}",Missing[],"{99.13335418701172, 456.29583740234375}"
"{320.935302734375, 282.0442810058594}",Missing[],"{607.4950561523438, 103.38238525390625}","{672.1547241210938, 125.10296630859375}","{894.183349609375, 710.2621459960938}","{547.8917846679688, 377.53363037109375}","{472.26556396484375, 389.60260009765625}","{317.59521484375, 523.51611328125}","{293.4613342285156, 427.58209228515625}",Missing[],"{99.34442138671875, 456.6852111816406}"
"{320.5740966796875, 281.3804931640625}",Missing[],"{607.03662109375, 106.47698974609375}","{670.0422973632812, 124.8697509765625}","{892.163818359375, 710.0381469726562}","{547.0143432617188, 376.6529235839844}","{474.5997009277344, 386.6106872558594}","{318.196533203125, 523.1053466796875}","{295.1136779785156, 427.7301330566406}",Missing[],"{98.46808624267578, 456.944091796875}"
"{321.9296875, 282.1789245605469}",Missing[],"{604.7622680664062, 107.90264892578125}","{671.784423828125, 124.26300048828125}","{891.1135864257812, 709.4775390625}","{546.1796875, 374.030029296875}","{473.5873718261719, 387.9737243652344}","{317.41754150390625, 521.2929077148438}","{294.0942687988281, 429.2976989746094}",Missing[],"{97.45118713378906, 455.58831787109375}"
"{321.9296875, 282.1789245605469}",Missing[],"{604.7622680664062, 107.90264892578125}","{671.784423828125, 124.26300048828125}","{891.1135864257812, 709.4775390625}","{546.1796875, 374.030029296875}","{473.5873718261719, 387.9737243652344}","{317.41754150390625, 521.2929077148438}","{294.0942687988281, 429.2976989746094}",Missing[],"{97.45118713378906, 455.58831787109375}"
"{321.4876403808594, 282.62030029296875}",Missing[],"{606.140869140625, 104.67572021484375}","{670.7802734375, 122.1268310546875}","{894.2578125, 708.9122314453125}","{548.138916015625, 374.0231628417969}","{477.3698425292969, 391.38592529296875}","{318.323974609375, 521.51611328125}","{299.00494384765625, 432.0614013671875}",Missing[],"{97.19807434082031, 455.8597717285156}"
"{321.561279296875, 283.2933349609375}",Missing[],"{605.6510009765625, 104.34649658203125}","{670.3053588867188, 123.91778564453125}","{892.9979248046875, 706.5396118164062}","{545.8078002929688, 372.8558654785156}","{475.8412170410156, 390.4485778808594}","{317.005615234375, 520.8766479492188}","{298.6862487792969, 434.7991943359375}",Missing[],"{96.57495880126953, 455.7712707519531}"
"{319.7940673828125, 284.352783203125}",Missing[],"{605.58251953125, 103.921630859375}","{670.454345703125, 125.0101318359375}","{893.8270874023438, 705.6088256835938}","{544.0620727539062, 373.8998107910156}","{476.0018310546875, 390.4129943847656}","{317.504638671875, 520.4979248046875}","{299.8683166503906, 436.1419677734375}",Missing[],"{95.24396514892578, 454.32891845703125}"
"{318.3658447265625, 284.7882385253906}",Missing[],"{606.2214965820312, 105.19610595703125}","{671.9000244140625, 123.90283203125}","{894.246337890625, 703.89697265625}","{543.2576904296875, 373.91204833984375}","{476.3340148925781, 390.2974548339844}","{316.53564453125, 519.5889892578125}","{299.03973388671875, 433.72607421875}",Missing[],"{93.2012710571289, 452.8027038574219}"
"{317.9478454589844, 283.4067687988281}",Missing[],"{605.2354736328125, 105.03570556640625}","{672.4673461914062, 124.42889404296875}","{893.61669921875, 704.8594970703125}","{544.1038818359375, 374.5877380371094}","{474.6578063964844, 388.1213073730469}","{318.6568298339844, 518.6160278320312}","{298.7735900878906, 433.2391662597656}",Missing[],"{93.43156433105469, 451.0483703613281}"
"{315.4346923828125, 283.6427001953125}",Missing[],"{603.9759521484375, 104.6895751953125}","{672.2611694335938, 123.84423828125}","{893.2060546875, 705.85693359375}","{546.0639038085938, 372.3282775878906}","{475.866943359375, 386.79815673828125}","{319.1549377441406, 520.7652587890625}","{299.5894775390625, 432.7347412109375}",Missing[],"{93.21185302734375, 452.4188537597656}"
"{314.5923156738281, 282.9199523925781}",Missing[],"{603.730712890625, 105.64276123046875}","{672.2667846679688, 125.27484130859375}","{894.1306762695312, 704.8243408203125}","{546.6171875, 372.6866455078125}","{476.1804504394531, 388.4153747558594}","{320.19476318359375, 523.3152465820312}","{299.0982971191406, 433.3872985839844}",Missing[],"{95.03174591064453, 451.9864807128906}"
"{316.20867919921875, 281.9284362792969}",Missing[],"{604.1231689453125, 104.56036376953125}","{671.2274780273438, 126.624755859375}","{891.5961303710938, 702.8729248046875}","{548.1694946289062, 372.2746276855469}","{475.9294128417969, 389.90496826171875}","{318.252197265625, 525.2080078125}","{298.278564453125, 434.968505859375}",Missing[],"{95.66683197021484, 451.9918212890625}"
"{317.063232421875, 279.4393310546875}",Missing[],"{605.4583740234375, 104.40899658203125}","{671.8798217773438, 124.7425537109375}","{890.9223022460938, 702.8990478515625}","{547.63525390625, 372.6112365722656}","{474.93902587890625, 391.3684387207031}","{316.1158142089844, 526.531005859375}","{298.2009582519531, 435.00860595703125}",Missing[],"{97.03523254394531, 451.0577392578125}"
"{316.6188049316406, 280.7198181152344}",Missing[],"{607.0950927734375, 103.28057861328125}","{674.0299072265625, 126.6983642578125}","{892.1250610351562, 704.1993408203125}","{548.3305053710938, 372.7388610839844}","{474.3644104003906, 390.02801513671875}","{314.96820068359375, 529.5969848632812}","{298.9306335449219, 435.1781311035156}",Missing[],"{94.82704162597656, 448.9463806152344}"
"{317.9530944824219, 279.6919860839844}",Missing[],"{606.2971801757812, 103.26202392578125}","{672.5673828125, 124.05084228515625}","{890.3491821289062, 706.95654296875}","{548.2700805664062, 373.2974548339844}","{472.6050109863281, 389.25982666015625}","{318.5929260253906, 529.892333984375}","{298.4376220703125, 435.31689453125}",Missing[],"{95.83292388916016, 446.943115234375}"
"{318.1800231933594, 279.3656005859375}",Missing[],"{605.0328369140625, 105.70111083984375}","{671.1543579101562, 125.45562744140625}","{890.4752197265625, 706.249267578125}","{548.4411010742188, 374.1373596191406}","{473.0609436035156, 390.8466796875}","{319.9111328125, 532.32080078125}","{299.5259704589844, 434.39111328125}",Missing[],"{95.68659210205078, 449.1502380371094}"
"{319.96905517578125, 280.9505920410156}",Missing[],"{605.0183715820312, 106.3590087890625}","{670.625732421875, 128.10662841796875}","{889.8917846679688, 704.292724609375}","{548.3590087890625, 373.6690368652344}","{474.8494567871094, 390.1602478027344}","{320.5801696777344, 532.2589111328125}","{299.8255615234375, 432.9827575683594}",Missing[],"{95.27793884277344, 450.4748229980469}"
"{320.2093505859375, 281.4356994628906}",Missing[],"{603.4986572265625, 103.61578369140625}","{668.8543090820312, 126.758544921875}","{890.8439331054688, 703.5654296875}","{548.0708618164062, 372.4021301269531}","{474.7475891113281, 389.15655517578125}","{322.6829528808594, 533.1786499023438}","{298.7356262207031, 433.17431640625}",Missing[],"{94.6982421875, 449.42742919921875}"
"{318.7742004394531, 281.9480285644531}",Missing[],"{603.8116455078125, 104.556396484375}","{671.9163818359375, 127.079833984375}","{890.6676635742188, 704.7655639648438}","{547.7821044921875, 371.8570861816406}","{476.06903076171875, 387.7621154785156}","{323.11163330078125, 531.9009399414062}","{300.1777038574219, 429.559326171875}",Missing[],"{96.05745697021484, 448.7601318359375}"
"{319.13909912109375, 282.74749755859375}",Missing[],"{602.049072265625, 102.81182861328125}","{672.8104248046875, 127.2197265625}","{887.8300170898438, 705.718505859375}","{548.9295654296875, 372.6147766113281}","{477.7113037109375, 389.4831237792969}","{324.000732421875, 530.6222534179688}","{299.99945068359375, 428.9303283691406}",Missing[],"{96.55791473388672, 449.7406921386719}"
"{319.13909912109375, 282.74749755859375}",Missing[],"{602.049072265625, 102.81182861328125}","{672.8104248046875, 127.2197265625}","{887.8300170898438, 705.718505859375}","{548.9295654296875, 372.6147766113281}","{477.7113037109375, 389.4831237792969}","{324.000732421875, 530.6222534179688}","{299.99945068359375, 428.9303283691406}",Missing[],"{96.55791473388672, 449.7406921386719}"
"{319.3505859375, 281.0614929199219}",Missing[],"{603.6829833984375, 101.7088623046875}","{670.340087890625, 127.92864990234375}","{886.884765625, 705.2286376953125}","{548.6229858398438, 374.68707275390625}","{478.56854248046875, 392.10235595703125}","{324.014404296875, 526.2844848632812}","{296.2686462402344, 428.6318359375}",Missing[],"{96.59346771240234, 448.62823486328125}"
"{318.1539611816406, 281.06158447265625}",Missing[],"{601.8438720703125, 103.13446044921875}","{669.751953125, 126.6932373046875}","{884.038330078125, 703.8209838867188}","{550.5616455078125, 374.000732421875}","{478.2166442871094, 392.830810546875}","{324.4296569824219, 528.2986450195312}","{295.799560546875, 428.6592712402344}",Missing[],"{98.14959716796875, 450.1563415527344}"
"{320.3769836425781, 279.928955078125}",Missing[],"{600.3536376953125, 102.77880859375}","{668.68603515625, 127.73748779296875}","{883.569091796875, 703.79248046875}","{549.6395874023438, 372.78997802734375}","{477.7063293457031, 394.0749206542969}","{321.5516662597656, 529.7763671875}","{296.27490234375, 429.081787109375}",Missing[],"{97.33845520019531, 449.11041259765625}"
"{320.5131530761719, 280.072998046875}",Missing[],"{601.5187377929688, 100.78814697265625}","{668.7351684570312, 128.91796875}","{885.22705078125, 702.8236083984375}","{547.0872802734375, 372.70843505859375}","{477.2808532714844, 395.5969543457031}","{321.48291015625, 528.9629516601562}","{297.6103820800781, 430.4975280761719}",Missing[],"{98.4456787109375, 450.56146240234375}"
"{317.43829345703125, 280.41033935546875}",Missing[],"{599.4880981445312, 101.9251708984375}","{668.9473876953125, 126.03009033203125}","{884.9927368164062, 703.3182373046875}","{546.3705444335938, 371.2255554199219}","{476.27752685546875, 397.7414855957031}","{322.0934753417969, 529.753662109375}","{298.93914794921875, 430.7266845703125}",Missing[],"{97.68724060058594, 450.9312438964844}"
"{317.2841491699219, 280.00701904296875}",Missing[],"{598.5090942382812, 102.4654541015625}","{669.7552490234375, 126.88055419921875}","{885.3380126953125, 703.013671875}","{545.5049438476562, 370.47308349609375}","{478.1263122558594, 398.54693603515625}","{320.30364990234375, 527.6749267578125}","{297.2388916015625, 429.8291320800781}",Missing[],"{97.45367431640625, 449.2467956542969}"
"{317.7054443359375, 281.59942626953125}",Missing[],"{600.3453979492188, 101.578125}","{668.5870971679688, 126.22821044921875}","{886.7551879882812, 702.7083740234375}","{544.6986694335938, 369.9143371582031}","{479.0307312011719, 400.3001403808594}","{320.38165283203125, 527.5546875}","{297.2665100097656, 430.9381408691406}",Missing[],"{97.0834732055664, 450.73931884765625}"
"{315.7214050292969, 282.0592041015625}",Missing[],"{601.3687133789062, 101.288818359375}","{667.93212890625, 127.01397705078125}","{884.7615356445312, 701.1708374023438}","{543.7642822265625, 370.44390869140625}","{476.8072509765625, 400.15557861328125}","{318.6647644042969, 526.6563720703125}","{297.3803405761719, 430.8846130371094}",Missing[],"{97.9534683227539, 448.5880432128906}"
"{316.0223693847656, 281.22198486328125}",Missing[],"{601.8715209960938, 101.64825439453125}","{668.6593627929688, 128.072509765625}","{883.0098266601562, 701.8639526367188}","{541.3378295898438, 370.8292236328125}","{477.16162109375, 400.6234436035156}","{318.3297424316406, 526.85400390625}","{294.8508605957031, 429.3483581542969}",Missing[],"{94.73406219482422, 448.9095153808594}"
"{316.4033203125, 279.2129821777344}",Missing[],"{601.7071533203125, 101.43255615234375}","{668.314453125, 128.56951904296875}","{882.4867553710938, 700.5626220703125}","{539.18310546875, 369.8863830566406}","{478.70477294921875, 399.4643249511719}","{316.90289306640625, 527.9171752929688}","{295.44317626953125, 426.4671325683594}",Missing[],"{93.9007797241211, 449.7691345214844}"
"{313.78924560546875, 280.2314758300781}",Missing[],"{601.4832763671875, 102.11859130859375}","{668.8529663085938, 125.3585205078125}","{882.4686889648438, 702.2532958984375}","{542.2781982421875, 369.00128173828125}","{475.4341125488281, 397.5223693847656}","{316.8769226074219, 527.0092163085938}","{294.72894287109375, 427.44805908203125}",Missing[],"{95.4922866821289, 448.9248352050781}"
"{313.05010986328125, 280.70819091796875}",Missing[],"{601.0596923828125, 101.8961181640625}","{668.5888671875, 123.2392578125}","{880.834716796875, 703.376220703125}","{542.8837890625, 369.1194763183594}","{475.76171875, 397.0369873046875}","{318.2039489746094, 526.796875}","{293.58367919921875, 427.50909423828125}",Missing[],"{94.28372192382812, 447.9432678222656}"
"{314.7478942871094, 283.2879638671875}",Missing[],"{601.1819458007812, 101.0352783203125}","{666.7667236328125, 120.3048095703125}","{880.5054321289062, 703.1295776367188}","{540.2727661132812, 370.5502014160156}","{474.1166687011719, 396.439208984375}","{317.0314636230469, 525.7023315429688}","{293.4471435546875, 428.0604553222656}",Missing[],"{92.11827087402344, 447.3310241699219}"
"{313.4930419921875, 283.95257568359375}",Missing[],"{601.4780883789062, 100.32073974609375}","{665.1243286132812, 119.8675537109375}","{879.848388671875, 704.596923828125}","{539.0770263671875, 369.7784729003906}","{473.7096862792969, 396.2325439453125}","{317.19879150390625, 524.4196166992188}","{294.3210144042969, 427.849853515625}",Missing[],"{91.7830810546875, 447.138427734375}"
"{313.4930419921875, 283.95257568359375}",Missing[],"{601.4780883789062, 100.32073974609375}","{665.1243286132812, 119.8675537109375}","{879.848388671875, 704.596923828125}","{539.0770263671875, 369.7784729003906}","{473.7096862792969, 396.2325439453125}","{317.19879150390625, 524.4196166992188}","{294.3210144042969, 427.849853515625}",Missing[],"{91.7830810546875, 447.138427734375}"
"{314.2168884277344, 286.5391540527344}",Missing[],"{604.1820068359375, 99.029296875}","{665.5528564453125, 119.62933349609375}","{879.5740356445312, 704.1766967773438}","{538.010986328125, 366.8619689941406}","{472.66851806640625, 393.2081604003906}","{321.6764221191406, 527.827392578125}","{295.6285400390625, 429.1457214355469}",Missing[],"{89.79645538330078, 446.6277160644531}"
"{312.8856506347656, 287.9011535644531}",Missing[],"{605.3641967773438, 97.19622802734375}","{666.4993286132812, 120.1121826171875}","{879.1334228515625, 703.184326171875}","{535.8898315429688, 367.6687927246094}","{469.85882568359375, 394.0600891113281}","{321.38525390625, 525.6019287109375}","{294.7962341308594, 428.02789306640625}",Missing[],"{90.67822265625, 445.4861755371094}"
"{314.3778991699219, 286.1373596191406}",Missing[],"{605.8330078125, 94.66009521484375}","{667.5826416015625, 120.68280029296875}","{880.0270385742188, 703.0486450195312}","{536.0091552734375, 370.2137451171875}","{470.9558410644531, 392.3179931640625}","{320.2869567871094, 523.0521240234375}","{293.2407531738281, 427.6595458984375}",Missing[],"{91.35458374023438, 444.9635314941406}"
"{313.58465576171875, 284.7236022949219}",Missing[],"{606.3468017578125, 95.364501953125}","{667.1638793945312, 118.662353515625}","{879.6040649414062, 702.5946655273438}","{538.6008911132812, 370.81427001953125}","{472.6529235839844, 391.11846923828125}","{320.39404296875, 524.6031494140625}","{295.9588623046875, 427.2566833496094}",Missing[],"{91.37120056152344, 445.6632385253906}"
"{313.304931640625, 284.1019287109375}",Missing[],"{608.175537109375, 95.7835693359375}","{666.9102783203125, 118.13812255859375}","{880.4427490234375, 702.2235107421875}","{539.4214477539062, 368.7489318847656}","{474.0407409667969, 394.2006530761719}","{321.295166015625, 523.51123046875}","{295.3076171875, 425.5923767089844}",Missing[],"{92.23682403564453, 446.3058166503906}"
"{314.0015869140625, 284.51025390625}",Missing[],"{609.0668334960938, 95.3623046875}","{668.6640014648438, 118.3104248046875}","{878.8368530273438, 701.8822021484375}","{537.2211303710938, 371.9579772949219}","{470.40155029296875, 395.3549499511719}","{321.14495849609375, 524.477783203125}","{295.3509521484375, 425.7984313964844}",Missing[],"{91.98655700683594, 447.68408203125}"
"{314.216796875, 283.8314208984375}",Missing[],"{611.1342163085938, 95.050048828125}","{669.6168823242188, 119.385498046875}","{879.9054565429688, 700.7918090820312}","{536.8980712890625, 371.5592346191406}","{473.30914306640625, 398.135498046875}","{319.6650390625, 524.7156372070312}","{293.95416259765625, 423.6529846191406}",Missing[],"{93.17597961425781, 448.41015625}"
"{314.494384765625, 283.08514404296875}",Missing[],"{612.6962280273438, 97.86651611328125}","{671.4190063476562, 119.47021484375}","{878.8683471679688, 700.3966064453125}","{534.4686279296875, 371.2875671386719}","{473.61236572265625, 401.9374694824219}","{320.03033447265625, 525.9888916015625}","{294.3841247558594, 425.5472717285156}",Missing[],"{93.32046508789062, 446.13165283203125}"
"{315.261474609375, 283.0845031738281}",Missing[],"{611.7051391601562, 97.71307373046875}","{672.8253784179688, 118.6693115234375}","{880.9991455078125, 701.5263671875}","{535.015380859375, 370.9419860839844}","{472.2962341308594, 402.2469787597656}","{320.8443908691406, 526.3977661132812}","{296.1630554199219, 426.08953857421875}",Missing[],"{92.83460998535156, 446.2724609375}"
"{316.36181640625, 281.13128662109375}",Missing[],"{612.9891357421875, 97.76129150390625}","{673.3114624023438, 118.21136474609375}","{882.0001831054688, 701.275146484375}","{537.0773315429688, 370.794921875}","{471.9638366699219, 405.99603271484375}","{322.0605773925781, 526.49609375}","{296.7386474609375, 425.6109924316406}",Missing[],"{92.47222900390625, 447.948486328125}"
"{318.4785461425781, 281.3415222167969}",Missing[],"{615.20361328125, 95.99212646484375}","{669.2529907226562, 118.2794189453125}","{881.8695678710938, 701.2342529296875}","{537.4513549804688, 371.74334716796875}","{470.9344177246094, 406.7023010253906}","{322.7124328613281, 524.5833740234375}","{297.73590087890625, 425.47369384765625}",Missing[],"{93.66261291503906, 449.4238586425781}"
"{320.70159912109375, 282.2300109863281}",Missing[],"{613.897216796875, 95.6605224609375}","{670.120849609375, 119.34326171875}","{881.4097900390625, 698.543701171875}","{535.0523681640625, 372.9078674316406}","{466.3756103515625, 406.50042724609375}","{323.7953796386719, 524.5889892578125}","{298.0013427734375, 426.0135192871094}",Missing[],"{90.68531799316406, 448.93707275390625}"
"{323.18243408203125, 280.9959716796875}",Missing[],"{616.2315673828125, 95.54364013671875}","{671.1588134765625, 119.8040771484375}","{879.8128662109375, 699.302001953125}","{532.1124877929688, 372.4261779785156}","{467.6035461425781, 407.28741455078125}","{322.3377990722656, 522.7506713867188}","{298.84002685546875, 424.5410461425781}",Missing[],"{89.61856079101562, 449.767333984375}"
"{323.517578125, 281.3983459472656}",Missing[],"{615.3604736328125, 96.40850830078125}","{670.2227783203125, 118.32373046875}","{880.690185546875, 698.6668090820312}","{532.6083984375, 374.02825927734375}","{467.4505615234375, 407.85565185546875}","{324.17645263671875, 521.9522705078125}","{301.6938781738281, 424.3883056640625}",Missing[],"{90.7459945678711, 450.0458984375}"
"{323.517578125, 281.3983459472656}",Missing[],"{615.3604736328125, 96.40850830078125}","{670.2227783203125, 118.32373046875}","{880.690185546875, 698.6668090820312}","{532.6083984375, 374.02825927734375}","{467.4505615234375, 407.85565185546875}","{324.17645263671875, 521.9522705078125}","{301.6938781738281, 424.3883056640625}",Missing[],"{90.7459945678711, 450.0458984375}"
"{322.9786376953125, 280.7576904296875}",Missing[],"{613.7183227539062, 93.5615234375}","{667.535400390625, 119.6944580078125}","{879.2993774414062, 697.4422607421875}","{531.0128784179688, 373.76434326171875}","{464.3120422363281, 408.2340087890625}","{320.2358093261719, 519.2767333984375}","{300.1435546875, 423.22735595703125}",Missing[],"{87.41512298583984, 450.5397033691406}"
"{323.5998840332031, 280.4841613769531}",Missing[],"{612.710205078125, 92.26165771484375}","{665.5889892578125, 120.97271728515625}","{880.9990234375, 697.8587646484375}","{530.3211669921875, 375.8972473144531}","{468.97412109375, 408.70703125}","{319.4687805175781, 519.7035522460938}","{301.03631591796875, 421.72625732421875}",Missing[],"{89.0088119506836, 451.5078430175781}"
"{321.53118896484375, 280.5715637207031}",Missing[],"{611.9188842773438, 91.92730712890625}","{664.1722412109375, 119.41265869140625}","{881.8778686523438, 696.2872314453125}","{530.9954223632812, 374.024658203125}","{468.6447448730469, 409.8218994140625}","{320.81585693359375, 520.2198486328125}","{300.74151611328125, 421.50384521484375}",Missing[],"{89.2120132446289, 450.08843994140625}"
"{321.2938537597656, 280.2014465332031}",Missing[],"{612.2959594726562, 92.57000732421875}","{663.4530029296875, 119.081787109375}","{882.2633056640625, 699.3521728515625}","{531.7310180664062, 373.36468505859375}","{467.5569763183594, 409.3309020996094}","{321.4148864746094, 519.8934326171875}","{300.39031982421875, 421.375244140625}",Missing[],"{88.89917755126953, 449.5246276855469}"
"{318.5606689453125, 279.2437438964844}",Missing[],"{611.2825927734375, 92.22607421875}","{662.4349975585938, 118.4503173828125}","{881.5543823242188, 698.91259765625}","{530.6787109375, 373.11431884765625}","{468.333251953125, 411.2154541015625}","{323.15972900390625, 520.3729858398438}","{299.88446044921875, 420.8985290527344}",Missing[],"{88.45426177978516, 449.9365539550781}"
"{315.900634765625, 279.5545654296875}",Missing[],"{612.8775024414062, 92.1314697265625}","{660.9037475585938, 118.67510986328125}","{881.47119140625, 700.7100219726562}","{532.7664794921875, 373.7208251953125}","{469.3160705566406, 409.1345520019531}","{322.7440490722656, 522.14013671875}","{299.8507995605469, 419.0325622558594}",Missing[],"{88.55731201171875, 448.0035095214844}"
