Missing[],"{832.3822631835938, 484.6683044433594}","{402.4284973144531, 394.82696533203125}","{281.5456237792969, 98.93682861328125}",Missing[],"{396.4944152832031, 554.56298828125}"
Missing[],"{833.55859375, 484.35736083984375}","{403.8435363769531, 394.1709289550781}","{278.2703857421875, 96.626953125}",Missing[],"{396.01153564453125, 553.72021484375}"
Missing[],"{832.341064453125, 485.3329772949219}","{405.5245056152344, 394.1502685546875}","{275.44403076171875, 95.19189453125}",Missing[],"{395.0283508300781, 554.826904296875}"
Missing[],"{832.9718627929688, 485.37286376953125}","{402.56060791015625, 392.6732177734375}","{273.5591735839844, 94.9949951171875}",Missing[],"{397.1080017089844, 553.570068359375}"
Missing[],"{832.140869140625, 484.89447021484375}","{402.2539367675781, 391.99090576171875}","{274.7465515136719, 93.25018310546875}",Missing[],"{397.118408203125, 551.7238159179688}"
Missing[],"{831.2457885742188, 484.2290344238281}","{401.6845397949219, 393.0068664550781}","{277.9685363769531, 93.0782470703125}",Missing[],"{398.3157653808594, 552.9475708007812}"
Missing[],"{832.0387573242188, 484.7951354980469}","{401.82958984375, 393.28399658203125}","{277.9178466796875, 90.95330810546875}",Missing[],"{397.916015625, 553.2930297851562}"
Missing[],"{831.1057739257812, 485.2254333496094}","{402.8986511230469, 390.31414794921875}","{276.8733825683594, 90.93292236328125}",Missing[],"{400.38311767578125, 552.1099853515625}"
Missing[],"{829.1268310546875, 483.28289794921875}","{401.1495056152344, 391.9114685058594}","{274.507568359375, 93.6239013671875}",Missing[],"{401.41326904296875, 551.8497924804688}"
Missing[],"{829.1045532226562, 482.8190612792969}","{402.78863525390625, 392.0995788574219}","{273.9587097167969, 92.9234619140625}",Missing[],"{401.1029052734375, 554.188232421875}"
Missing[],"{829.1045532226562, 482.8190612792969}","{402.78863525390625, 392.0995788574219}","{273.9587097167969, 92.9234619140625}",Missing[],"{401.1029052734375, 554.188232421875}"
Missing[],"{829.0770263671875, 481.3944091796875}","{401.13812255859375, 390.7080078125}","{274.60589599609375, 91.06109619140625}",Missing[],"{400.0694274902344, 554.436767578125}"
Missing[],"{829.400634765625, 478.88604736328125}","{403.7995910644531, 389.69097900390625}","{277.85137939453125, 90.2139892578125}",Missing[],"{398.294677734375, 553.4947509765625}"
Missing[],"{828.6729736328125, 478.8227844238281}","{405.8371887207031, 391.2214050292969}","{278.94036865234375, 89.67529296875}",Missing[],"{397.2126770019531, 553.3591918945312}"
Missing[],"{828.4033203125, 479.6851806640625}","{405.6636047363281, 393.0345458984375}","{276.6492919921875, 88.203857421875}",Missing[],"{396.45831298828125, 552.7754516601562}"
Missing[],"{828.4478149414062, 477.69171142578125}","{402.7240295410156, 391.193359375}","{277.1253967285156, 87.64288330078125}",Missing[],"{396.8823547363281, 553.46240234375}"
Missing[],"{828.6265258789062, 479.65753173828125}","{403.4710388183594, 391.2839660644531}","{276.3243408203125, 87.05999755859375}",Missing[],"{398.55859375, 552.4256591796875}"
Missing[],"{831.42919921875, 481.0084533691406}","{401.8473205566406, 389.9523620605469}","{278.1675109863281, 88.441162109375}",Missing[],"{399.1591796875, 552.3063354492188}"
Missing[],"{832.7071533203125, 479.5151062011719}","{403.2962951660156, 387.74151611328125}","{275.24432373046875, 87.6534423828125}",Missing[],"{400.6361083984375, 550.5087890625}"
Missing[],"{835.3047485351562, 482.878662109375}","{404.716552734375, 388.78399658203125}","{276.7604675292969, 84.60400390625}",Missing[],"{400.4940185546875, 550.282958984375}"
Missing[],"{833.0816650390625, 484.82275390625}","{403.4971923828125, 389.1685485839844}","{276.285888671875, 84.60040283203125}",Missing[],"{399.5872497558594, 547.9224243164062}"
Missing[],"{833.6392211914062, 485.9412536621094}","{404.90838623046875, 389.324462890625}","{276.5047912597656, 84.92620849609375}",Missing[],"{397.0028076171875, 551.4945068359375}"
