"{956.9599609375, 484.7582702636719}","{409.5444641113281, 334.1210021972656}","{560.785888671875, 472.56414794921875}","{490.105224609375, 123.027099609375}","{796.2149047851562, 101.2342529296875}","{854.6797485351562, 366.73956298828125}","{826.7684936523438, 240.7825927734375}","{690.7455444335938, 346.6297302246094}","{750.939208984375, 314.7723388671875}","{685.7086181640625, 191.5001220703125}","{582.3765869140625, 264.4779968261719}","{491.2790832519531, 667.9328002929688}","{308.7630615234375, 609.2264404296875}",Missing[]
"{956.5977783203125, 481.42608642578125}","{409.59674072265625, 334.45428466796875}","{562.658447265625, 470.46142578125}","{491.0408020019531, 121.41259765625}","{794.8431396484375, 100.2435302734375}","{853.54248046875, 366.7690124511719}","{825.1427001953125, 240.92327880859375}","{689.8360595703125, 347.98223876953125}","{752.1719360351562, 315.37872314453125}","{684.1907348632812, 190.76422119140625}","{584.6683959960938, 264.9215087890625}","{492.04766845703125, 666.8589477539062}","{310.55694580078125, 610.2991943359375}",Missing[]
"{955.6314086914062, 481.7222595214844}","{408.679443359375, 333.6378173828125}","{563.78662109375, 468.38616943359375}","{491.3760070800781, 121.7244873046875}","{793.8673706054688, 99.59747314453125}","{849.9727783203125, 363.9278259277344}","{825.1161499023438, 241.7347412109375}","{687.233154296875, 346.422119140625}","{752.8723754882812, 314.3654479980469}","{684.8795776367188, 191.77099609375}","{588.8847045898438, 262.6478576660156}","{492.2613220214844, 666.3286743164062}","{309.9867248535156, 611.0821533203125}",Missing[]
"{954.9214477539062, 479.9468078613281}","{406.6029052734375, 334.60150146484375}","{565.20703125, 470.760986328125}","{490.8369140625, 119.7911376953125}","{794.90283203125, 99.97113037109375}","{852.4265747070312, 361.5732421875}","{826.3980712890625, 240.5093994140625}","{689.1754760742188, 344.79193115234375}","{752.3395385742188, 314.5760498046875}","{684.1537475585938, 191.6258544921875}","{588.5029296875, 262.14697265625}","{491.82208251953125, 666.008544921875}","{313.5249328613281, 610.63916015625}",Missing[]
"{954.7861328125, 480.1451416015625}","{407.8522033691406, 334.9821472167969}","{565.82958984375, 469.0545654296875}","{490.426025390625, 120.3028564453125}","{794.96337890625, 98.9024658203125}","{852.725830078125, 361.1846923828125}","{825.8948364257812, 239.98907470703125}","{686.2426147460938, 345.7792663574219}","{754.8603515625, 313.1588134765625}","{685.3641967773438, 190.82122802734375}","{588.729248046875, 263.0221862792969}","{491.00140380859375, 664.9962158203125}","{314.0600280761719, 614.0611572265625}",Missing[]
"{954.1329345703125, 479.1794128417969}","{408.7610168457031, 333.8414001464844}","{566.8505859375, 470.2987976074219}","{489.6102600097656, 119.16046142578125}","{795.511962890625, 99.70355224609375}","{852.8948974609375, 359.8328857421875}","{825.9156494140625, 241.95880126953125}","{684.7395629882812, 347.2414245605469}","{753.2720336914062, 314.4316711425781}","{686.888916015625, 190.74725341796875}","{588.3319091796875, 261.7941589355469}","{489.33172607421875, 665.6246337890625}","{315.7320251464844, 610.7591552734375}",Missing[]
"{956.0858764648438, 479.0146789550781}","{409.13885498046875, 333.5137939453125}","{567.113037109375, 471.8699035644531}","{487.2730407714844, 119.58050537109375}","{797.0012817382812, 100.065185546875}","{852.632568359375, 358.3349914550781}","{826.7699584960938, 243.62628173828125}","{684.1096801757812, 348.02386474609375}","{751.442138671875, 316.7674560546875}","{686.322998046875, 192.33355712890625}","{590.2815551757812, 262.004150390625}","{489.7904052734375, 664.5303955078125}","{317.3457336425781, 611.8380126953125}",Missing[]
"{955.0753173828125, 476.741455078125}","{409.89727783203125, 331.5984802246094}","{565.2293090820312, 471.8351135253906}","{488.3567199707031, 119.914794921875}","{796.2813720703125, 100.9610595703125}","{851.8875732421875, 355.6077575683594}","{827.5009765625, 243.42578125}","{683.7059936523438, 348.89910888671875}","{752.3389282226562, 317.89373779296875}","{685.257080078125, 192.1563720703125}","{591.6774291992188, 261.5411682128906}","{489.60589599609375, 665.4811401367188}","{315.8668212890625, 611.2576293945312}",Missing[]
"{953.3079833984375, 478.26171875}","{410.42266845703125, 331.1961364746094}","{568.5953369140625, 471.9181823730469}","{488.6278076171875, 120.20880126953125}","{794.5645751953125, 98.9876708984375}","{853.9170532226562, 355.9268493652344}","{828.0569458007812, 243.22161865234375}","{683.5659790039062, 345.0884094238281}","{751.8486328125, 317.5497131347656}","{685.2605590820312, 191.97161865234375}","{592.997314453125, 258.9041442871094}","{491.5752258300781, 661.6715087890625}","{317.18853759765625, 613.3211669921875}",Missing[]
"{952.5237426757812, 478.0682373046875}","{412.1018981933594, 331.978759765625}","{569.8927001953125, 472.320068359375}","{489.39141845703125, 120.822021484375}","{793.3790283203125, 97.26654052734375}","{854.7515869140625, 355.1894226074219}","{825.5713500976562, 241.91766357421875}","{683.305908203125, 346.9009704589844}","{751.3646240234375, 318.8939514160156}","{685.5401611328125, 193.281005859375}","{593.4688720703125, 258.3673095703125}","{488.85931396484375, 665.0507202148438}","{317.5494384765625, 614.6549072265625}",Missing[]
"{952.5136108398438, 478.1334228515625}","{410.20355224609375, 333.89892578125}","{568.1928100585938, 472.809326171875}","{492.2349853515625, 122.1614990234375}","{793.427734375, 99.24530029296875}","{854.2420043945312, 355.6964111328125}","{825.5953979492188, 243.0582275390625}","{685.3208618164062, 348.6297912597656}","{750.45947265625, 320.15093994140625}","{686.2775268554688, 195.6890869140625}","{593.64013671875, 259.9015197753906}","{489.254150390625, 667.0578002929688}","{317.6687316894531, 614.1240234375}",Missing[]
"{955.46826171875, 479.4473571777344}","{409.7405700683594, 333.063720703125}","{567.7103271484375, 473.0820007324219}","{491.47625732421875, 120.29150390625}","{793.0287475585938, 100.4171142578125}","{854.339111328125, 357.7359313964844}","{827.9337158203125, 244.04522705078125}","{685.7423706054688, 349.8375244140625}","{749.4459838867188, 319.64373779296875}","{685.9031372070312, 197.82830810546875}","{594.6544189453125, 257.1036071777344}","{489.16595458984375, 666.7603149414062}","{319.037841796875, 615.5714111328125}",Missing[]
"{956.4727783203125, 478.5960998535156}","{412.8828430175781, 332.44317626953125}","{569.8120727539062, 474.2384948730469}","{491.8790588378906, 121.52142333984375}","{793.0127563476562, 98.903564453125}","{854.152587890625, 358.3782043457031}","{827.6148071289062, 244.6290283203125}","{685.3272094726562, 349.761962890625}","{751.6049194335938, 318.3038635253906}","{686.5302124023438, 197.11370849609375}","{592.0447998046875, 257.31298828125}","{487.0045166015625, 666.5133056640625}","{318.57135009765625, 613.650390625}",Missing[]
"{955.3324584960938, 479.7655334472656}","{412.94091796875, 331.7498474121094}","{567.9732666015625, 474.3502197265625}","{491.1515197753906, 124.69293212890625}","{792.0101928710938, 98.2926025390625}","{853.9031372070312, 359.6672668457031}","{825.7420654296875, 250.531005859375}","{680.6556396484375, 351.5146484375}","{749.3350219726562, 320.4161682128906}","{685.2149658203125, 197.27825927734375}","{589.6205444335938, 258.4186096191406}","{488.6719055175781, 668.4369506835938}","{317.9559631347656, 614.7529907226562}",Missing[]
"{956.5186767578125, 477.5592041015625}","{414.1011962890625, 329.971435546875}","{567.3102416992188, 473.89453125}","{491.8473815917969, 122.75982666015625}","{792.07861328125, 97.9949951171875}","{854.5205688476562, 360.3700866699219}","{827.6578979492188, 249.36822509765625}","{681.5316162109375, 350.85528564453125}","{750.168212890625, 319.77783203125}","{685.6143188476562, 196.860595703125}","{589.35791015625, 260.0516052246094}","{490.6517333984375, 667.8901977539062}","{316.5750732421875, 617.0350341796875}",Missing[]
"{958.2633666992188, 478.2334289550781}","{414.31732177734375, 329.2048645019531}","{568.8416748046875, 472.17315673828125}","{491.4238586425781, 123.22998046875}","{789.9869384765625, 98.94439697265625}","{854.5795288085938, 360.7046203613281}","{825.2235717773438, 248.05194091796875}","{681.9656372070312, 353.24072265625}","{748.8265991210938, 318.7383728027344}","{685.9861450195312, 197.0601806640625}","{588.462890625, 260.4628601074219}","{491.821533203125, 667.16357421875}","{319.2619934082031, 616.5918579101562}",Missing[]
"{959.7885131835938, 479.783203125}","{414.6927795410156, 327.5530090332031}","{567.5224609375, 473.13177490234375}","{493.1164855957031, 123.4833984375}","{788.8353271484375, 98.37823486328125}","{854.4844970703125, 360.7298583984375}","{824.9825439453125, 247.90655517578125}","{682.9916381835938, 357.4052734375}","{750.1327514648438, 319.3352966308594}","{688.2911987304688, 196.20648193359375}","{588.7343139648438, 262.12939453125}","{489.339599609375, 665.0187377929688}","{320.2319030761719, 618.8151245117188}",Missing[]
"{957.148681640625, 480.3658752441406}","{413.61138916015625, 327.1395568847656}","{568.6090087890625, 473.6239013671875}","{493.953369140625, 123.3135986328125}","{786.7238159179688, 99.12225341796875}","{852.218994140625, 360.2995300292969}","{823.8462524414062, 249.18048095703125}","{680.3226318359375, 356.0290832519531}","{748.82666015625, 318.363037109375}","{688.1707763671875, 196.36260986328125}","{587.7056274414062, 262.7672119140625}","{488.2469787597656, 664.7491455078125}","{320.4573974609375, 618.564453125}",Missing[]
"{957.6347045898438, 480.7762145996094}","{412.426513671875, 327.46722412109375}","{570.1400146484375, 471.8560485839844}","{493.75390625, 124.85430908203125}","{787.9988403320312, 98.706787109375}","{853.2916870117188, 360.1150207519531}","{822.3577270507812, 248.21502685546875}","{678.445068359375, 356.6715087890625}","{750.673095703125, 323.23828125}","{688.4279174804688, 194.6536865234375}","{586.0610961914062, 261.3548889160156}","{488.8592224121094, 665.6505126953125}","{322.6716003417969, 619.3284912109375}",Missing[]
"{957.6347045898438, 480.7762145996094}","{412.426513671875, 327.46722412109375}","{570.1400146484375, 471.8560485839844}","{493.75390625, 124.85430908203125}","{787.9988403320312, 98.706787109375}","{853.2916870117188, 360.1150207519531}","{822.3577270507812, 248.21502685546875}","{678.445068359375, 356.6715087890625}","{750.673095703125, 323.23828125}","{688.4279174804688, 194.6536865234375}","{586.0610961914062, 261.3548889160156}","{488.8592224121094, 665.6505126953125}","{322.6716003417969, 619.3284912109375}",Missing[]
"{955.969970703125, 478.4058532714844}","{413.18988037109375, 329.4942626953125}","{566.7920532226562, 469.8663635253906}","{492.9251708984375, 124.689453125}","{787.3583374023438, 100.13043212890625}","{854.8604736328125, 359.4140625}","{820.7379760742188, 250.1802978515625}","{675.41455078125, 355.6541442871094}","{750.3685913085938, 321.86773681640625}","{692.6536865234375, 194.62896728515625}","{583.173828125, 263.6081237792969}","{489.2631530761719, 666.2474365234375}","{321.949951171875, 617.9014892578125}",Missing[]
"{955.4189453125, 479.223388671875}","{413.5135192871094, 329.0960388183594}","{565.7640991210938, 469.2946472167969}","{491.5956726074219, 125.2452392578125}","{785.8822631835938, 99.67144775390625}","{857.8359375, 359.7934875488281}","{819.977294921875, 248.4329833984375}","{675.3614501953125, 355.8104553222656}","{749.9969482421875, 320.2188720703125}","{691.1509399414062, 194.30426025390625}","{581.3396606445312, 265.08489990234375}","{489.2891845703125, 666.5342407226562}","{321.98663330078125, 617.744873046875}",Missing[]
"{954.0653076171875, 480.04168701171875}","{414.4540710449219, 332.5986022949219}","{563.79150390625, 469.17724609375}","{492.05499267578125, 127.3218994140625}","{784.9730224609375, 99.1781005859375}","{857.222900390625, 361.3385009765625}","{821.285888671875, 247.23516845703125}","{674.3508911132812, 355.9959411621094}","{752.5556640625, 320.7110900878906}","{690.8246459960938, 194.46612548828125}","{581.7025146484375, 264.9798278808594}","{489.58685302734375, 667.6118774414062}","{324.0297546386719, 620.6957397460938}",Missing[]
"{953.2083129882812, 479.7474060058594}","{416.8478088378906, 333.171630859375}","{565.3407592773438, 468.5530090332031}","{494.4422302246094, 124.02801513671875}","{785.2171020507812, 97.90374755859375}","{856.8619995117188, 359.4778137207031}","{824.0171508789062, 245.6817626953125}","{675.4580078125, 351.2329406738281}","{753.9990844726562, 321.07220458984375}","{691.0781860351562, 192.63629150390625}","{583.5213012695312, 264.08331298828125}","{490.4740905761719, 666.112060546875}","{324.7378845214844, 620.2814331054688}",Missing[]
"{954.659423828125, 479.5337829589844}","{415.62615966796875, 334.1857604980469}","{564.7847900390625, 469.3446350097656}","{495.70947265625, 122.78179931640625}","{786.8563232421875, 99.31817626953125}","{857.6231079101562, 360.56988525390625}","{822.680419921875, 246.883544921875}","{676.1753540039062, 350.2277526855469}","{753.7179565429688, 320.7969970703125}","{690.4926147460938, 193.23974609375}","{583.0308837890625, 266.93133544921875}","{491.98779296875, 665.1143798828125}","{324.7831726074219, 620.2984008789062}",Missing[]
"{954.4716796875, 478.5139465332031}","{416.9547119140625, 332.829345703125}","{561.6505126953125, 468.4883117675781}","{495.146728515625, 123.67889404296875}","{784.3192138671875, 101.2327880859375}","{858.5591430664062, 361.10296630859375}","{821.1986694335938, 245.2041015625}","{676.9786376953125, 352.674072265625}","{753.0029907226562, 320.4707336425781}","{690.5704345703125, 193.93603515625}","{584.4423217773438, 264.9259338378906}","{492.25811767578125, 664.9775390625}","{326.50732421875, 620.1827392578125}",Missing[]
"{953.9812622070312, 476.6990661621094}","{417.9849853515625, 331.1538391113281}","{560.8451538085938, 467.5740661621094}","{496.3127136230469, 122.28369140625}","{784.0987548828125, 101.4840087890625}","{859.386962890625, 359.99127197265625}","{822.008056640625, 245.46026611328125}","{679.3252563476562, 353.2999267578125}","{752.8613891601562, 320.7587585449219}","{690.5758666992188, 192.75775146484375}","{583.973876953125, 264.2840270996094}","{494.7939453125, 665.042724609375}","{327.4639587402344, 621.235595703125}",Missing[]
"{953.509521484375, 477.32440185546875}","{415.736572265625, 331.2496337890625}","{559.8629150390625, 467.53961181640625}","{496.6982727050781, 120.75030517578125}","{784.3062133789062, 100.7767333984375}","{860.0468139648438, 359.6959228515625}","{821.993896484375, 245.93988037109375}","{678.884033203125, 353.61700439453125}","{749.9950561523438, 320.4648742675781}","{691.143798828125, 192.01959228515625}","{587.1085205078125, 265.04754638671875}","{495.6832580566406, 665.2283325195312}","{328.4480285644531, 619.8690795898438}",Missing[]
"{954.2749633789062, 477.44464111328125}","{416.37249755859375, 332.6837158203125}","{560.7054443359375, 468.0767517089844}","{495.48583984375, 119.76556396484375}","{783.60986328125, 100.27459716796875}","{859.3546142578125, 360.52069091796875}","{822.7593383789062, 246.11041259765625}","{678.7864990234375, 352.5497741699219}","{751.349365234375, 318.52825927734375}","{689.7938232421875, 191.40496826171875}","{586.2908935546875, 265.6975402832031}","{496.736572265625, 667.1463012695312}","{329.81964111328125, 619.898681640625}",Missing[]
"{955.6480102539062, 475.2819519042969}","{414.7742004394531, 333.1792297363281}","{560.3212280273438, 470.7889709472656}","{494.6920166015625, 119.84185791015625}","{785.32763671875, 100.19976806640625}","{861.2535400390625, 361.63519287109375}","{823.3920288085938, 243.60821533203125}","{680.1984252929688, 352.7938537597656}","{749.9212646484375, 319.1611633300781}","{689.1694946289062, 189.85748291015625}","{586.671630859375, 263.57220458984375}","{497.1417541503906, 668.2344970703125}","{325.8497314453125, 619.666748046875}",Missing[]
"{954.4644775390625, 476.1025390625}","{413.375, 333.6871337890625}","{562.0228881835938, 471.1558837890625}","{494.52685546875, 119.5848388671875}","{785.3302612304688, 100.21112060546875}","{864.0354614257812, 359.02081298828125}","{825.5553588867188, 242.83990478515625}","{680.0640869140625, 353.82696533203125}","{749.64208984375, 320.2789001464844}","{687.7437133789062, 188.77978515625}","{587.61962890625, 265.5098571777344}","{496.5716552734375, 669.43408203125}","{327.71490478515625, 617.6456909179688}",Missing[]
"{954.6939697265625, 477.1642761230469}","{412.461181640625, 333.03472900390625}","{562.260498046875, 470.97137451171875}","{496.5322570800781, 119.49505615234375}","{783.5509643554688, 100.229248046875}","{863.2760620117188, 357.2303466796875}","{824.3416748046875, 243.4456787109375}","{678.5889892578125, 353.38299560546875}","{750.5369262695312, 319.856689453125}","{688.3922729492188, 189.0804443359375}","{587.3045043945312, 266.359130859375}","{496.5843200683594, 671.339111328125}","{328.0084228515625, 619.6137084960938}",Missing[]
"{951.0607299804688, 478.1738586425781}","{414.58270263671875, 333.2214050292969}","{562.5668334960938, 471.060546875}","{498.26812744140625, 121.71124267578125}","{782.420654296875, 99.1148681640625}","{865.8047485351562, 355.1206359863281}","{823.9628295898438, 243.73577880859375}","{679.7277221679688, 352.1046447753906}","{752.2869873046875, 321.22869873046875}","{689.7769775390625, 188.53973388671875}","{587.2092895507812, 267.61956787109375}","{496.7777404785156, 669.3441772460938}","{327.2403259277344, 618.6255493164062}",Missing[]
"{950.9795532226562, 480.3506774902344}","{412.1091003417969, 332.6963195800781}","{562.5153198242188, 471.363037109375}","{497.63140869140625, 123.68096923828125}","{781.4306030273438, 98.32086181640625}","{864.8973999023438, 353.813232421875}","{821.4840087890625, 244.50872802734375}","{676.9590454101562, 353.25323486328125}","{754.5135498046875, 324.1781921386719}","{688.70703125, 189.0426025390625}","{585.6751098632812, 269.25408935546875}","{496.3644104003906, 672.52587890625}","{327.84600830078125, 617.3568115234375}",Missing[]
"{950.9795532226562, 480.3506774902344}","{412.1091003417969, 332.6963195800781}","{562.5153198242188, 471.363037109375}","{497.63140869140625, 123.68096923828125}","{781.4306030273438, 98.32086181640625}","{864.8973999023438, 353.813232421875}","{821.4840087890625, 244.50872802734375}","{676.9590454101562, 353.25323486328125}","{754.5135498046875, 324.1781921386719}","{688.70703125, 189.0426025390625}","{585.6751098632812, 269.25408935546875}","{496.3644104003906, 672.52587890625}","{327.84600830078125, 617.3568115234375}",Missing[]
"{951.0777587890625, 478.45367431640625}","{413.1082763671875, 331.4305725097656}","{563.23388671875, 473.0173034667969}","{496.4893493652344, 124.61846923828125}","{780.940185546875, 98.72186279296875}","{865.18798828125, 356.73370361328125}","{821.8713989257812, 244.70660400390625}","{679.0662841796875, 351.6282958984375}","{751.6240234375, 327.06866455078125}","{683.6627197265625, 189.61956787109375}","{584.52197265625, 267.6585998535156}","{495.7787170410156, 672.3191528320312}","{327.8101806640625, 619.461669921875}",Missing[]
"{950.8423461914062, 476.4884033203125}","{414.8583679199219, 331.991943359375}","{563.1105346679688, 474.6488037109375}","{498.2295837402344, 121.6153564453125}","{781.83447265625, 99.181640625}","{867.3524169921875, 357.4435729980469}","{820.7698974609375, 246.74884033203125}","{679.3064575195312, 351.6692199707031}","{752.242431640625, 326.0757751464844}","{682.8887939453125, 189.4583740234375}","{582.5075073242188, 268.9244384765625}","{495.8188781738281, 674.376953125}","{327.4296875, 619.8575439453125}",Missing[]
"{952.2324829101562, 476.4031982421875}","{413.0447082519531, 330.2537536621094}","{564.0877075195312, 474.2748107910156}","{497.80694580078125, 123.05267333984375}","{782.6600341796875, 100.55889892578125}","{867.03271484375, 358.05230712890625}","{820.666259765625, 247.681640625}","{677.2605590820312, 352.6168518066406}","{752.2820434570312, 324.8287353515625}","{681.1839599609375, 189.99151611328125}","{581.9869384765625, 269.5926208496094}","{495.6973876953125, 676.5970458984375}","{325.2818298339844, 621.9290771484375}",Missing[]
"{953.6459350585938, 475.773193359375}","{414.8971252441406, 329.1816711425781}","{565.1812133789062, 476.4762268066406}","{497.41522216796875, 124.43524169921875}","{781.8297729492188, 98.21917724609375}","{867.7893676757812, 358.6001281738281}","{820.2714233398438, 246.87164306640625}","{676.4789428710938, 351.7574462890625}","{750.051025390625, 322.7646179199219}","{682.49267578125, 189.52911376953125}","{580.6971435546875, 266.9313659667969}","{496.5560607910156, 676.3006591796875}","{324.14630126953125, 621.60986328125}",Missing[]
"{951.16162109375, 476.36602783203125}","{415.1715087890625, 330.5024108886719}","{564.360107421875, 479.61785888671875}","{499.5025329589844, 124.3365478515625}","{782.3031616210938, 95.3885498046875}","{866.6946411132812, 355.0245361328125}","{822.0711669921875, 247.312255859375}","{675.6700439453125, 349.9576416015625}","{750.0266723632812, 321.3992614746094}","{681.1018676757812, 189.78851318359375}","{578.9031982421875, 265.27288818359375}","{496.31268310546875, 674.731689453125}","{325.3380126953125, 621.3117065429688}",Missing[]
"{951.807373046875, 474.990478515625}","{413.9632568359375, 332.9503479003906}","{563.4041748046875, 480.53875732421875}","{501.6675109863281, 125.43505859375}","{780.4295654296875, 95.54632568359375}","{868.087890625, 354.4957275390625}","{819.4140625, 247.73211669921875}","{675.9535522460938, 352.09393310546875}","{748.187255859375, 319.66375732421875}","{680.7858276367188, 189.071533203125}","{579.56201171875, 266.05316162109375}","{497.0602722167969, 675.1455688476562}","{324.7054748535156, 621.1688842773438}",Missing[]
"{952.9609985351562, 477.0341796875}","{412.6717529296875, 334.95941162109375}","{562.5199584960938, 480.8574523925781}","{502.45465087890625, 125.1912841796875}","{780.6473388671875, 95.15570068359375}","{868.34912109375, 354.7138366699219}","{818.239013671875, 248.35174560546875}","{676.2733154296875, 351.94329833984375}","{747.9666748046875, 323.30169677734375}","{681.55126953125, 189.43377685546875}","{583.1611938476562, 266.00360107421875}","{496.9859619140625, 677.02783203125}","{324.6371154785156, 620.5257568359375}",Missing[]
"{953.0028076171875, 474.9685974121094}","{411.0380859375, 334.1142578125}","{562.974609375, 481.8138427734375}","{503.65155029296875, 124.08355712890625}","{781.6468505859375, 94.9595947265625}","{867.6917114257812, 355.5942687988281}","{817.5265502929688, 249.10009765625}","{677.1320190429688, 350.7148742675781}","{752.1500854492188, 322.60595703125}","{683.0443115234375, 190.15533447265625}","{584.8182983398438, 264.6557922363281}","{498.86712646484375, 678.1534423828125}","{325.3605041503906, 619.4169311523438}",Missing[]
"{953.757080078125, 474.9727783203125}","{413.434326171875, 333.8267517089844}","{562.9511108398438, 482.0928649902344}","{504.7391357421875, 124.0306396484375}","{782.1954956054688, 95.0655517578125}","{868.7401123046875, 354.55682373046875}","{817.4661254882812, 249.12567138671875}","{675.79736328125, 351.46368408203125}","{751.663818359375, 320.85943603515625}","{683.1011962890625, 191.09564208984375}","{585.618896484375, 263.19940185546875}","{500.5464172363281, 678.8131103515625}","{324.99609375, 618.3694458007812}",Missing[]
"{955.2822875976562, 476.3359375}","{414.39678955078125, 333.33392333984375}","{564.1112060546875, 482.8631286621094}","{504.5427551269531, 124.96331787109375}","{779.9494018554688, 93.6427001953125}","{870.2642822265625, 354.2527770996094}","{818.5393676757812, 251.43109130859375}","{676.6795043945312, 350.0304260253906}","{752.2609252929688, 321.14373779296875}","{683.65966796875, 192.022216796875}","{585.971435546875, 261.8209533691406}","{500.3509216308594, 679.8153686523438}","{325.4881591796875, 620.0028686523438}",Missing[]
"{955.6532592773438, 476.8554382324219}","{413.6195373535156, 331.3639221191406}","{564.3336181640625, 483.82366943359375}","{505.2629089355469, 121.596923828125}","{778.0772094726562, 95.2486572265625}","{871.0355834960938, 355.78240966796875}","{817.8685913085938, 252.9107666015625}","{676.8738403320312, 349.4285583496094}","{752.4003295898438, 323.0789489746094}","{684.1917724609375, 192.50616455078125}","{584.26611328125, 260.20416259765625}","{499.0357360839844, 678.1262817382812}","{325.8081970214844, 619.388427734375}",Missing[]
"{956.6774291992188, 475.82098388671875}","{414.4738464355469, 328.4815673828125}","{563.856689453125, 483.83941650390625}","{505.5340270996094, 123.50830078125}","{778.0112915039062, 95.40509033203125}","{869.4660034179688, 354.9840393066406}","{818.499755859375, 252.8709716796875}","{678.6234130859375, 350.9964294433594}","{753.1444091796875, 325.2123718261719}","{684.389892578125, 191.1165771484375}","{581.812255859375, 256.548583984375}","{497.7796936035156, 676.3324584960938}","{325.42364501953125, 620.4151000976562}",Missing[]
"{957.5621337890625, 476.865478515625}","{415.5909729003906, 328.44891357421875}","{565.0952758789062, 484.1829833984375}","{506.3307189941406, 122.92864990234375}","{778.3988037109375, 96.93603515625}","{869.7986450195312, 355.89068603515625}","{818.7463989257812, 253.3382568359375}","{678.7369995117188, 351.8162536621094}","{754.77734375, 328.35009765625}","{683.7676391601562, 192.8526611328125}","{583.2998657226562, 255.901611328125}","{499.74688720703125, 674.1702880859375}","{323.9229431152344, 623.3837890625}",Missing[]
"{955.69873046875, 477.81109619140625}","{415.8717346191406, 329.802734375}","{565.5415649414062, 485.4985046386719}","{505.7687683105469, 122.76275634765625}","{776.4281616210938, 97.5335693359375}","{867.1345825195312, 355.0638732910156}","{819.4130249023438, 252.07843017578125}","{678.7653198242188, 350.9200744628906}","{755.017822265625, 327.582275390625}","{684.998046875, 194.00006103515625}","{584.4515380859375, 253.51617431640625}","{499.25274658203125, 675.1568603515625}","{323.6517028808594, 623.3396606445312}",Missing[]
"{955.69873046875, 477.81109619140625}","{415.8717346191406, 329.802734375}","{565.5415649414062, 485.4985046386719}","{505.7687683105469, 122.76275634765625}","{776.4281616210938, 97.5335693359375}","{867.1345825195312, 355.0638732910156}","{819.4130249023438, 252.07843017578125}","{678.7653198242188, 350.9200744628906}","{755.017822265625, 327.582275390625}","{684.998046875, 194.00006103515625}","{584.4515380859375, 253.51617431640625}","{499.25274658203125, 675.1568603515625}","{323.6517028808594, 623.3396606445312}",Missing[]
"{958.0969848632812, 480.98486328125}","{418.10137939453125, 329.87115478515625}","{563.7119750976562, 483.0451965332031}","{504.6042175292969, 124.0667724609375}","{776.94580078125, 97.2144775390625}","{867.9979858398438, 353.7008972167969}","{819.8020629882812, 253.6055908203125}","{678.0306396484375, 347.5869445800781}","{753.0911865234375, 328.3998718261719}","{685.8274536132812, 193.631591796875}","{583.3740844726562, 252.673828125}","{497.25433349609375, 675.7774658203125}","{326.3065490722656, 624.5321044921875}",Missing[]
"{958.0969848632812, 480.98486328125}","{418.10137939453125, 329.87115478515625}","{563.7119750976562, 483.0451965332031}","{504.6042175292969, 124.0667724609375}","{776.94580078125, 97.2144775390625}","{867.9979858398438, 353.7008972167969}","{819.8020629882812, 253.6055908203125}","{678.0306396484375, 347.5869445800781}","{753.0911865234375, 328.3998718261719}","{685.8274536132812, 193.631591796875}","{583.3740844726562, 252.673828125}","{497.25433349609375, 675.7774658203125}","{326.3065490722656, 624.5321044921875}",Missing[]
"{958.1907348632812, 481.1245422363281}","{419.3905334472656, 330.4149169921875}","{564.858154296875, 484.9807434082031}","{503.0353088378906, 125.32794189453125}","{774.6552734375, 96.2774658203125}","{869.8768920898438, 354.5404357910156}","{816.9226684570312, 256.5922546386719}","{674.8336181640625, 347.4302062988281}","{750.6764526367188, 328.4349060058594}","{690.2992553710938, 192.1114501953125}","{583.5769653320312, 255.8709716796875}","{498.8450927734375, 678.041015625}","{322.7450256347656, 623.8365478515625}",Missing[]
"{957.4017333984375, 482.9157409667969}","{420.04119873046875, 330.3958740234375}","{565.2529907226562, 484.83001708984375}","{501.4100341796875, 128.361572265625}","{773.4798583984375, 95.06756591796875}","{869.876953125, 353.95263671875}","{816.9818725585938, 256.97967529296875}","{676.5717163085938, 347.9868469238281}","{750.5532836914062, 327.8210754394531}","{691.1342163085938, 191.599853515625}","{584.71875, 256.4064025878906}","{498.65362548828125, 678.9148559570312}","{320.05450439453125, 624.37744140625}",Missing[]
"{956.287841796875, 481.18988037109375}","{421.36383056640625, 330.1363220214844}","{563.7429809570312, 483.781005859375}","{501.5615234375, 128.52008056640625}","{773.5352783203125, 93.75164794921875}","{870.4108276367188, 352.0135192871094}","{815.2655029296875, 255.89874267578125}","{676.7315673828125, 348.31884765625}","{749.8995971679688, 329.5537109375}","{690.8906860351562, 190.54644775390625}","{584.9773559570312, 258.0111083984375}","{499.4523010253906, 679.1450805664062}","{322.53192138671875, 624.4718627929688}",Missing[]
"{957.6345825195312, 480.3127746582031}","{420.75177001953125, 331.9924011230469}","{563.75048828125, 485.2466125488281}","{501.95135498046875, 127.31121826171875}","{773.0552368164062, 93.58416748046875}","{868.7268676757812, 350.8504333496094}","{818.0159301757812, 256.1258239746094}","{678.26171875, 350.2888488769531}","{747.6371459960938, 329.5828552246094}","{691.8187866210938, 191.77801513671875}","{584.4591674804688, 257.57110595703125}","{499.9747619628906, 680.5031127929688}","{322.3239440917969, 623.8898315429688}",Missing[]
